Phi[deg],Theta[deg],im(rEZ)[mV]
-82,88,-2530.56
-80,88,-2517.03
-78,88,-2500.5
-76,88,-2480.99
-74,88,-2458.49
-72,88,-2433.02
-70,88,-2404.61
-68,88,-2373.25
-66,88,-2338.99
-64,88,-2301.84
-62,88,-2261.84
-60,88,-2219.02
-58,88,-2173.44
-56,88,-2125.13
-54,88,-2074.16
-52,88,-2020.57
-50,88,-1964.45
-48,88,-1905.86
-46,88,-1844.87
-44,88,-1781.57
-42,88,-1716.05
-40,88,-1648.4
-38,88,-1578.71
-36,88,-1507.07
-34,88,-1433.6
-32,88,-1358.38
-30,88,-1281.54
-28,88,-1203.16
-26,88,-1123.36
-24,88,-1042.24
-22,88,-959.906
-20,88,-876.47
-18,88,-792.032
-16,88,-706.697
-14,88,-620.568
-12,88,-533.748
-10,88,-446.336
-8,88,-358.434
-6,88,-270.141
-4,88,-181.554
-2,88,-92.7728
0,88,-3.89338
2,88,84.9866
4,88,173.77
6,88,262.359
8,88,350.657
10,88,438.564
12,88,525.982
14,88,612.811
16,88,698.949
18,88,784.294
20,88,868.744
22,88,952.194
24,88,1034.54
26,88,1115.68
28,88,1195.5
30,88,1273.89
32,88,1350.76
34,88,1426
36,88,1499.5
38,88,1571.16
40,88,1640.88
42,88,1708.57
44,88,1774.12
46,88,1837.45
48,88,1898.47
50,88,1957.1
52,88,2013.25
54,88,2066.87
56,88,2117.88
58,88,2166.22
60,88,2211.84
62,88,2254.69
64,88,2294.73
66,88,2331.91
68,88,2366.2
70,88,2397.58
72,88,2426.03
74,88,2451.52
76,88,2474.04
78,88,2493.57
80,88,2510.12
82,88,2523.66
84,88,2534.2
86,88,2541.73
88,88,2546.25
90,88,2547.76
92,88,2546.25
94,88,2541.73
96,88,2534.2
98,88,2523.66
100,88,2510.11
102,88,2493.57
104,88,2474.03
106,88,2451.51
108,88,2426.02
110,88,2397.58
112,88,2366.19
114,88,2331.9
116,88,2294.72
118,88,2254.69
120,88,2211.84
122,88,2166.22
124,88,2117.88
126,88,2066.87
128,88,2013.25
130,88,1957.09
132,88,1898.47
134,88,1837.45
136,88,1774.12
138,88,1708.57
140,88,1640.89
142,88,1571.17
144,88,1499.51
146,88,1426.01
148,88,1350.77
150,88,1273.91
152,88,1195.51
154,88,1115.69
156,88,1034.56
158,88,952.211
160,88,868.762
162,88,784.314
164,88,698.969
166,88,612.833
168,88,526.005
170,88,438.589
172,88,350.682
174,88,262.386
176,88,173.798
178,88,85.0152
180,88,-3.86393
-180,90,-3.87778
-178,90,-89.7808
-176,90,-175.595
-174,90,-261.232
-172,90,-346.603
-170,90,-431.617
-168,90,-516.183
-166,90,-600.208
-164,90,-683.598
-162,90,-766.257
-160,90,-848.086
-158,90,-928.987
-156,90,-1008.86
-154,90,-1087.6
-152,90,-1165.1
-150,90,-1241.26
-148,90,-1315.97
-146,90,-1389.13
-144,90,-1460.63
-142,90,-1530.37
-140,90,-1598.25
-138,90,-1664.17
-136,90,-1728.03
-134,90,-1789.74
-132,90,-1849.21
-130,90,-1906.36
-128,90,-1961.1
-126,90,-2013.37
-124,90,-2063.09
-122,90,-2110.21
-120,90,-2154.67
-118,90,-2196.43
-116,90,-2235.43
-114,90,-2271.64
-112,90,-2305.04
-110,90,-2335.59
-108,90,-2363.28
-106,90,-2388.08
-104,90,-2409.98
-102,90,-2428.98
-100,90,-2445.07
-98,90,-2458.23
-96,90,-2468.48
-94,90,-2475.8
-92,90,-2480.19
-90,90,-2481.65
-88,90,-2480.19
-86,90,-2475.8
-84,90,-2468.48
-82,90,-2458.24
-80,90,-2445.07
-78,90,-2428.98
-76,90,-2409.99
-74,90,-2388.08
-72,90,-2363.28
-70,90,-2335.6
-68,90,-2305.05
-66,90,-2271.65
-64,90,-2235.44
-62,90,-2196.44
-60,90,-2154.68
-58,90,-2110.22
-56,90,-2063.11
-54,90,-2013.38
-52,90,-1961.12
-50,90,-1906.38
-48,90,-1849.23
-46,90,-1789.76
-44,90,-1728.06
-42,90,-1664.2
-40,90,-1598.28
-38,90,-1530.4
-36,90,-1460.66
-34,90,-1389.16
-32,90,-1316
-30,90,-1241.29
-28,90,-1165.13
-26,90,-1087.63
-24,90,-1008.89
-22,90,-929.019
-20,90,-848.118
-18,90,-766.289
-16,90,-683.63
-14,90,-600.24
-12,90,-516.215
-10,90,-431.648
-8,90,-346.634
-6,90,-261.263
-4,90,-175.625
-2,90,-89.8105
0,90,-3.90668
2,90,81.9977
4,90,167.814
6,90,253.455
8,90,338.83
10,90,423.85
12,90,508.423
14,90,592.457
16,90,675.857
18,90,758.526
20,90,840.369
22,90,921.283
24,90,1001.17
26,90,1079.92
28,90,1157.44
30,90,1233.62
32,90,1308.36
34,90,1381.54
36,90,1453.07
38,90,1522.84
40,90,1590.75
42,90,1656.7
44,90,1720.6
46,90,1782.34
48,90,1841.84
50,90,1899.02
52,90,1953.8
54,90,2006.11
56,90,2055.87
58,90,2103.02
60,90,2147.52
62,90,2189.31
64,90,2228.35
66,90,2264.59
68,90,2298.02
70,90,2328.6
72,90,2356.32
74,90,2381.15
76,90,2403.08
78,90,2422.1
80,90,2438.2
82,90,2451.38
84,90,2461.63
86,90,2468.96
88,90,2473.36
90,90,2474.82
92,90,2473.36
94,90,2468.96
96,90,2461.63
98,90,2451.38
100,90,2438.2
102,90,2422.09
104,90,2403.07
106,90,2381.14
108,90,2356.31
110,90,2328.6
112,90,2298.02
114,90,2264.59
116,90,2228.34
118,90,2189.3
120,90,2147.52
122,90,2103.02
124,90,2055.86
126,90,2006.1
128,90,1953.8
130,90,1899.02
132,90,1841.84
134,90,1782.34
136,90,1720.6
138,90,1656.71
140,90,1590.76
142,90,1522.85
144,90,1453.08
146,90,1381.55
148,90,1308.37
150,90,1233.64
152,90,1157.46
154,90,1079.94
156,90,1001.19
158,90,921.301
160,90,840.387
162,90,758.546
164,90,675.878
166,90,592.479
168,90,508.447
170,90,423.875
172,90,338.856
174,90,253.481
176,90,167.842
178,90,82.0258
180,90,-3.87778
-180,92,-3.88285
-178,92,-86.3551
-176,92,-168.748
-174,92,-250.983
-172,92,-332.98
-170,92,-414.657
-168,92,-495.932
-166,92,-576.72
-164,92,-656.934
-162,92,-736.483
-160,92,-815.277
-158,92,-893.22
-156,92,-970.215
-154,92,-1046.16
-152,92,-1120.96
-150,92,-1194.51
-148,92,-1266.7
-146,92,-1337.44
-144,92,-1406.6
-142,92,-1474.1
-140,92,-1539.82
-138,92,-1603.67
-136,92,-1665.55
-134,92,-1725.36
-132,92,-1783.01
-130,92,-1838.42
-128,92,-1891.51
-126,92,-1942.2
-124,92,-1990.43
-122,92,-2036.12
-120,92,-2079.24
-118,92,-2119.72
-116,92,-2157.53
-114,92,-2192.63
-112,92,-2225
-110,92,-2254.59
-108,92,-2281.41
-106,92,-2305.42
-104,92,-2326.63
-102,92,-2345.02
-100,92,-2360.58
-98,92,-2373.32
-96,92,-2383.23
-94,92,-2390.31
-92,92,-2394.55
-90,92,-2395.97
-88,92,-2394.55
-86,92,-2390.31
-84,92,-2383.23
-82,92,-2373.32
-80,92,-2360.58
-78,92,-2345.02
-76,92,-2326.63
-74,92,-2305.43
-72,92,-2281.41
-70,92,-2254.6
-68,92,-2225
-66,92,-2192.64
-64,92,-2157.54
-62,92,-2119.73
-60,92,-2079.25
-58,92,-2036.13
-56,92,-1990.44
-54,92,-1942.21
-52,92,-1891.53
-50,92,-1838.44
-48,92,-1783.03
-46,92,-1725.38
-44,92,-1665.57
-42,92,-1603.69
-40,92,-1539.84
-38,92,-1474.12
-36,92,-1406.63
-34,92,-1337.46
-32,92,-1266.73
-30,92,-1194.54
-28,92,-1120.99
-26,92,-1046.19
-24,92,-970.245
-22,92,-893.25
-20,92,-815.308
-18,92,-736.514
-16,92,-656.965
-14,92,-576.751
-12,92,-495.963
-10,92,-414.688
-8,92,-333.01
-6,92,-251.013
-4,92,-168.778
-2,92,-86.3841
0,92,-3.91124
2,92,78.5622
4,92,160.958
6,92,243.196
8,92,325.197
10,92,406.881
12,92,488.163
14,92,568.959
16,92,649.183
18,92,728.743
20,92,807.55
22,92,885.508
24,92,962.519
26,92,1038.49
28,92,1113.3
30,92,1186.87
32,92,1259.09
34,92,1329.85
36,92,1399.04
38,92,1466.57
40,92,1532.32
42,92,1596.2
44,92,1658.11
46,92,1717.96
48,92,1775.65
50,92,1831.1
52,92,1884.23
54,92,1934.96
56,92,1983.22
58,92,2028.96
60,92,2072.11
62,92,2112.63
64,92,2150.48
66,92,2185.62
68,92,2218.02
70,92,2247.65
72,92,2274.49
74,92,2298.54
76,92,2319.77
78,92,2338.18
80,92,2353.76
82,92,2366.52
84,92,2376.44
86,92,2383.52
88,92,2387.78
90,92,2389.19
92,92,2387.78
94,92,2383.52
96,92,2376.44
98,92,2366.51
100,92,2353.76
102,92,2338.18
104,92,2319.76
106,92,2298.53
108,92,2274.49
110,92,2247.64
112,92,2218.01
114,92,2185.61
116,92,2150.48
118,92,2112.63
120,92,2072.11
122,92,2028.95
124,92,1983.22
126,92,1934.95
128,92,1884.23
130,92,1831.1
132,92,1775.65
134,92,1717.96
136,92,1658.12
138,92,1596.21
140,92,1532.33
142,92,1466.57
144,92,1399.05
146,92,1329.86
148,92,1259.1
150,92,1186.89
152,92,1113.32
154,92,1038.5
156,92,962.536
158,92,885.525
160,92,807.569
162,92,728.764
164,92,649.204
166,92,568.982
168,92,488.186
170,92,406.905
172,92,325.223
174,92,243.222
176,92,160.985
178,92,78.5899
180,92,-3.88285
-180,94,-3.87894
-178,94,-82.5021
-176,94,-161.056
-174,94,-239.472
-172,94,-317.68
-170,94,-395.608
-168,94,-473.181
-166,94,-550.324
-164,94,-626.957
-162,94,-702.998
-160,94,-778.36
-158,94,-852.955
-156,94,-926.69
-154,94,-999.47
-152,94,-1071.2
-150,94,-1141.77
-148,94,-1211.08
-146,94,-1279.04
-144,94,-1345.53
-142,94,-1410.44
-140,94,-1473.69
-138,94,-1535.16
-136,94,-1594.75
-134,94,-1652.37
-132,94,-1707.93
-130,94,-1761.34
-128,94,-1812.52
-126,94,-1861.39
-124,94,-1907.88
-122,94,-1951.94
-120,94,-1993.5
-118,94,-2032.53
-116,94,-2068.97
-114,94,-2102.79
-112,94,-2133.96
-110,94,-2162.47
-108,94,-2188.29
-106,94,-2211.41
-104,94,-2231.81
-102,94,-2249.5
-100,94,-2264.48
-98,94,-2276.73
-96,94,-2286.25
-94,94,-2293.06
-92,94,-2297.14
-90,94,-2298.5
-88,94,-2297.14
-86,94,-2293.06
-84,94,-2286.25
-82,94,-2276.73
-80,94,-2264.48
-78,94,-2249.51
-76,94,-2231.81
-74,94,-2211.41
-72,94,-2188.29
-70,94,-2162.47
-68,94,-2133.97
-66,94,-2102.79
-64,94,-2068.97
-62,94,-2032.53
-60,94,-1993.51
-58,94,-1951.95
-56,94,-1907.89
-54,94,-1861.4
-52,94,-1812.53
-50,94,-1761.35
-48,94,-1707.95
-46,94,-1652.39
-44,94,-1594.77
-42,94,-1535.18
-40,94,-1473.71
-38,94,-1410.47
-36,94,-1345.55
-34,94,-1279.06
-32,94,-1211.11
-30,94,-1141.79
-28,94,-1071.22
-26,94,-999.497
-24,94,-926.718
-22,94,-852.983
-20,94,-778.389
-18,94,-703.027
-16,94,-626.987
-14,94,-550.354
-12,94,-473.211
-10,94,-395.637
-8,94,-317.71
-6,94,-239.502
-4,94,-161.085
-2,94,-82.5305
0,94,-3.90687
2,94,74.7174
4,94,153.274
6,94,231.693
8,94,309.905
10,94,387.839
12,94,465.419
14,94,542.571
16,94,619.214
18,94,695.265
20,94,770.641
22,94,845.25
24,94,919.002
26,94,991.8
28,94,1063.55
30,94,1134.14
32,94,1203.48
34,94,1271.46
36,94,1337.98
38,94,1402.93
40,94,1466.2
42,94,1527.71
44,94,1587.33
46,94,1644.99
48,94,1700.59
50,94,1754.04
52,94,1805.26
54,94,1854.17
56,94,1900.71
58,94,1944.81
60,94,1986.41
62,94,2025.48
64,94,2061.96
66,94,2095.82
68,94,2127.03
70,94,2155.57
72,94,2181.42
74,94,2204.57
76,94,2225
78,94,2242.72
80,94,2257.71
82,94,2269.98
84,94,2279.52
86,94,2286.33
88,94,2290.42
90,94,2291.79
92,94,2290.42
94,94,2286.33
96,94,2279.52
98,94,2269.98
100,94,2257.71
102,94,2242.72
104,94,2225
106,94,2204.57
108,94,2181.42
110,94,2155.57
112,94,2127.02
114,94,2095.81
116,94,2061.95
118,94,2025.47
120,94,1986.41
122,94,1944.8
124,94,1900.71
126,94,1854.17
128,94,1805.26
130,94,1754.04
132,94,1700.59
134,94,1645
136,94,1587.34
138,94,1527.71
140,94,1466.21
142,94,1402.93
144,94,1337.99
146,94,1271.47
148,94,1203.49
150,94,1134.15
152,94,1063.56
154,94,991.816
156,94,919.019
158,94,845.269
160,94,770.66
162,94,695.286
164,94,619.235
166,94,542.594
168,94,465.443
170,94,387.863
172,94,309.931
174,94,231.719
176,94,153.301
178,94,74.7448
180,94,-3.87894
-180,96,-3.86593
-178,96,-78.2632
-176,96,-152.602
-174,96,-226.823
-172,96,-300.867
-170,96,-374.672
-168,96,-448.173
-166,96,-521.302
-164,96,-593.988
-162,96,-666.157
-160,96,-737.728
-158,96,-808.62
-156,96,-878.744
-154,96,-948.01
-152,96,-1016.32
-150,96,-1083.58
-148,96,-1149.69
-146,96,-1214.55
-144,96,-1278.05
-142,96,-1340.08
-140,96,-1400.55
-138,96,-1459.35
-136,96,-1516.38
-134,96,-1571.55
-132,96,-1624.75
-130,96,-1675.91
-128,96,-1724.94
-126,96,-1771.77
-124,96,-1816.32
-122,96,-1858.54
-120,96,-1898.36
-118,96,-1935.75
-116,96,-1970.65
-114,96,-2003.04
-112,96,-2032.89
-110,96,-2060.18
-108,96,-2084.89
-106,96,-2107.01
-104,96,-2126.52
-102,96,-2143.44
-100,96,-2157.75
-98,96,-2169.46
-96,96,-2178.57
-94,96,-2185.07
-92,96,-2188.97
-90,96,-2190.27
-88,96,-2188.97
-86,96,-2185.07
-84,96,-2178.57
-82,96,-2169.46
-80,96,-2157.75
-78,96,-2143.44
-76,96,-2126.52
-74,96,-2107.01
-72,96,-2084.89
-70,96,-2060.18
-68,96,-2032.89
-66,96,-2003.05
-64,96,-1970.66
-62,96,-1935.75
-60,96,-1898.37
-58,96,-1858.54
-56,96,-1816.33
-54,96,-1771.78
-52,96,-1724.95
-50,96,-1675.92
-48,96,-1624.76
-46,96,-1571.56
-44,96,-1516.4
-42,96,-1459.37
-40,96,-1400.57
-38,96,-1340.1
-36,96,-1278.07
-34,96,-1214.57
-32,96,-1149.72
-30,96,-1083.61
-28,96,-1016.35
-26,96,-948.034
-24,96,-878.769
-22,96,-808.646
-20,96,-737.755
-18,96,-666.184
-16,96,-594.016
-14,96,-521.33
-12,96,-448.201
-10,96,-374.701
-8,96,-300.896
-6,96,-226.852
-4,96,-152.63
-2,96,-78.291
0,96,-3.89342
2,96,70.5047
4,96,144.845
6,96,219.07
8,96,293.118
10,96,366.929
12,96,440.436
14,96,513.574
16,96,586.27
18,96,658.449
20,96,730.033
22,96,800.94
24,96,871.08
26,96,940.365
28,96,1008.7
30,96,1075.98
32,96,1142.12
34,96,1207
36,96,1270.53
38,96,1332.59
40,96,1393.09
42,96,1451.93
44,96,1509
46,96,1564.2
48,96,1617.45
50,96,1668.65
52,96,1717.72
54,96,1764.59
56,96,1809.19
58,96,1851.45
60,96,1891.32
62,96,1928.75
64,96,1963.69
66,96,1996.12
68,96,2026.01
70,96,2053.34
72,96,2078.08
74,96,2100.23
76,96,2119.78
78,96,2136.72
80,96,2151.06
82,96,2162.78
84,96,2171.9
86,96,2178.41
88,96,2182.32
90,96,2183.62
92,96,2182.32
94,96,2178.41
96,96,2171.9
98,96,2162.78
100,96,2151.05
102,96,2136.72
104,96,2119.77
106,96,2100.23
108,96,2078.08
110,96,2053.33
112,96,2026.01
114,96,1996.12
116,96,1963.69
118,96,1928.74
120,96,1891.32
122,96,1851.45
124,96,1809.19
126,96,1764.59
128,96,1717.72
130,96,1668.65
132,96,1617.45
134,96,1564.21
136,96,1509
138,96,1451.94
140,96,1393.1
142,96,1332.6
144,96,1270.54
146,96,1207.01
148,96,1142.13
150,96,1076
152,96,1008.71
154,96,940.382
156,96,871.098
158,96,800.959
160,96,730.054
162,96,658.47
164,96,586.292
166,96,513.597
168,96,440.46
170,96,366.954
172,96,293.144
174,96,219.096
176,96,144.872
178,96,70.5318
180,96,-3.86593
-180,98,-3.84372
-178,98,-73.6828
-176,98,-143.474
-174,98,-213.17
-172,98,-282.719
-170,98,-352.072
-168,98,-421.171
-166,98,-489.96
-164,98,-558.374
-162,98,-626.347
-160,98,-693.808
-158,98,-760.679
-156,98,-826.878
-154,98,-892.32
-152,98,-956.913
-150,98,-1020.56
-148,98,-1083.17
-146,98,-1144.64
-144,98,-1204.86
-142,98,-1263.74
-140,98,-1321.16
-138,98,-1377.03
-136,98,-1431.25
-134,98,-1483.71
-132,98,-1534.33
-130,98,-1583.02
-128,98,-1629.69
-126,98,-1674.27
-124,98,-1716.69
-122,98,-1756.88
-120,98,-1794.8
-118,98,-1830.38
-116,98,-1863.61
-114,98,-1894.43
-112,98,-1922.83
-110,98,-1948.78
-108,98,-1972.28
-106,98,-1993.3
-104,98,-2011.85
-102,98,-2027.93
-100,98,-2041.52
-98,98,-2052.64
-96,98,-2061.29
-94,98,-2067.46
-92,98,-2071.16
-90,98,-2072.4
-88,98,-2071.16
-86,98,-2067.46
-84,98,-2061.29
-82,98,-2052.64
-80,98,-2041.52
-78,98,-2027.92
-76,98,-2011.85
-74,98,-1993.3
-72,98,-1972.27
-70,98,-1948.78
-68,98,-1922.83
-66,98,-1894.43
-64,98,-1863.61
-62,98,-1830.38
-60,98,-1794.8
-58,98,-1756.88
-56,98,-1716.69
-54,98,-1674.28
-52,98,-1629.7
-50,98,-1583.03
-48,98,-1534.34
-46,98,-1483.72
-44,98,-1431.26
-42,98,-1377.05
-40,98,-1321.18
-38,98,-1263.75
-36,98,-1204.88
-34,98,-1144.66
-32,98,-1083.19
-30,98,-1020.58
-28,98,-956.935
-26,98,-892.342
-24,98,-826.902
-22,98,-760.703
-20,98,-693.833
-18,98,-626.373
-16,98,-558.4
-14,98,-489.986
-12,98,-421.198
-10,98,-352.099
-8,98,-282.747
-6,98,-213.197
-4,98,-143.502
-2,98,-73.7101
0,98,-3.8708
2,98,65.9691
4,98,135.762
6,98,205.461
8,98,275.014
10,98,344.372
12,98,413.478
14,98,482.274
16,98,550.698
18,98,618.682
20,98,686.156
22,98,753.041
24,98,819.257
26,98,884.717
28,98,949.331
30,98,1013
32,98,1075.64
34,98,1137.13
36,98,1197.39
38,98,1256.29
40,98,1313.75
42,98,1369.66
44,98,1423.91
46,98,1476.42
48,98,1527.08
50,98,1575.81
52,98,1622.52
54,98,1667.15
56,98,1709.61
58,98,1749.85
60,98,1787.81
62,98,1823.44
64,98,1856.7
66,98,1887.57
68,98,1916.01
70,98,1942
72,98,1965.53
74,98,1986.59
76,98,2005.17
78,98,2021.27
80,98,2034.89
82,98,2046.03
84,98,2054.69
86,98,2060.88
88,98,2064.59
90,98,2065.82
92,98,2064.59
94,98,2060.88
96,98,2054.69
98,98,2046.03
100,98,2034.89
102,98,2021.27
104,98,2005.17
106,98,1986.59
108,98,1965.53
110,98,1942
112,98,1916.01
114,98,1887.57
116,98,1856.7
118,98,1823.44
120,98,1787.8
122,98,1749.85
124,98,1709.61
126,98,1667.15
128,98,1622.52
130,98,1575.81
132,98,1527.08
134,98,1476.42
136,98,1423.92
138,98,1369.66
140,98,1313.76
142,98,1256.3
144,98,1197.4
146,98,1137.15
148,98,1075.65
150,98,1013.02
152,98,949.348
154,98,884.735
156,98,819.276
158,98,753.061
160,98,686.177
162,98,618.704
164,98,550.721
166,98,482.298
168,98,413.502
170,98,344.397
172,98,275.04
174,98,205.487
176,98,135.789
178,98,65.9959
180,98,-3.84372
-180,100,-3.8123
-178,100,-68.8089
-176,100,-133.769
-174,100,-198.654
-172,100,-263.426
-170,100,-328.042
-168,100,-392.458
-166,100,-456.623
-164,100,-520.485
-162,100,-583.984
-160,100,-647.056
-158,100,-709.63
-156,100,-771.63
-154,100,-832.977
-152,100,-893.583
-150,100,-953.357
-148,100,-1012.21
-146,100,-1070.03
-144,100,-1126.73
-142,100,-1182.2
-140,100,-1236.34
-138,100,-1289.05
-136,100,-1340.22
-134,100,-1389.77
-132,100,-1437.6
-130,100,-1483.61
-128,100,-1527.73
-126,100,-1569.88
-124,100,-1609.99
-122,100,-1648
-120,100,-1683.85
-118,100,-1717.5
-116,100,-1748.91
-114,100,-1778.04
-112,100,-1804.88
-110,100,-1829.4
-108,100,-1851.59
-106,100,-1871.45
-104,100,-1888.96
-102,100,-1904.13
-100,100,-1916.96
-98,100,-1927.45
-96,100,-1935.6
-94,100,-1941.42
-92,100,-1944.91
-90,100,-1946.08
-88,100,-1944.91
-86,100,-1941.42
-84,100,-1935.6
-82,100,-1927.45
-80,100,-1916.96
-78,100,-1904.13
-76,100,-1888.96
-74,100,-1871.44
-72,100,-1851.59
-70,100,-1829.4
-68,100,-1804.88
-66,100,-1778.04
-64,100,-1748.9
-62,100,-1717.5
-60,100,-1683.85
-58,100,-1648
-56,100,-1609.99
-54,100,-1569.88
-52,100,-1527.73
-50,100,-1483.61
-48,100,-1437.6
-46,100,-1389.78
-44,100,-1340.23
-42,100,-1289.06
-40,100,-1236.35
-38,100,-1182.21
-36,100,-1126.74
-34,100,-1070.04
-32,100,-1012.22
-30,100,-953.375
-28,100,-893.602
-26,100,-832.997
-24,100,-771.651
-22,100,-709.652
-20,100,-647.079
-18,100,-584.008
-16,100,-520.51
-14,100,-456.648
-12,100,-392.483
-10,100,-328.068
-8,100,-263.452
-6,100,-198.68
-4,100,-133.795
-2,100,-68.8356
0,100,-3.83898
2,100,61.1582
4,100,126.119
6,100,191.007
8,100,255.783
10,100,320.404
12,100,384.826
14,100,448.999
16,100,512.87
18,100,576.379
20,100,639.463
22,100,702.051
24,100,764.068
26,100,825.432
28,100,886.059
30,100,945.856
32,100,1004.73
34,100,1062.58
36,100,1119.31
38,100,1174.81
40,100,1228.98
42,100,1281.73
44,100,1332.94
46,100,1382.53
48,100,1430.4
50,100,1476.46
52,100,1520.62
54,100,1562.82
56,100,1602.97
58,100,1641.03
60,100,1676.93
62,100,1710.62
64,100,1742.08
66,100,1771.26
68,100,1798.14
70,100,1822.7
72,100,1844.93
74,100,1864.81
76,100,1882.36
78,100,1897.56
80,100,1910.41
82,100,1920.92
84,100,1929.09
86,100,1934.92
88,100,1938.42
90,100,1939.59
92,100,1938.42
94,100,1934.92
96,100,1929.09
98,100,1920.92
100,100,1910.41
102,100,1897.55
104,100,1882.36
106,100,1864.81
108,100,1844.92
110,100,1822.69
112,100,1798.13
114,100,1771.25
116,100,1742.07
118,100,1710.62
120,100,1676.93
122,100,1641.03
124,100,1602.97
126,100,1562.82
128,100,1520.62
130,100,1476.46
132,100,1430.4
134,100,1382.54
136,100,1332.95
138,100,1281.74
140,100,1228.99
142,100,1174.82
144,100,1119.32
146,100,1062.59
148,100,1004.74
150,100,945.872
152,100,886.076
154,100,825.451
156,100,764.088
158,100,702.072
160,100,639.485
162,100,576.402
164,100,512.893
166,100,449.023
168,100,384.851
170,100,320.429
172,100,255.809
174,100,191.033
176,100,126.146
178,100,61.1848
180,100,-3.8123
-180,102,-3.77172
-178,102,-63.6913
-176,102,-123.585
-174,102,-183.425
-172,102,-243.184
-170,102,-302.83
-168,102,-362.327
-166,102,-421.635
-164,102,-480.71
-162,102,-539.5
-160,102,-597.949
-158,102,-655.993
-156,102,-713.563
-154,102,-770.584
-152,102,-826.973
-150,102,-882.646
-148,102,-937.509
-146,102,-991.468
-144,102,-1044.42
-142,102,-1096.28
-140,102,-1146.93
-138,102,-1196.27
-136,102,-1244.21
-134,102,-1290.66
-132,102,-1335.5
-130,102,-1378.67
-128,102,-1420.07
-126,102,-1459.63
-124,102,-1497.29
-122,102,-1532.97
-120,102,-1566.63
-118,102,-1598.22
-116,102,-1627.7
-114,102,-1655.04
-112,102,-1680.23
-110,102,-1703.23
-108,102,-1724.04
-106,102,-1742.66
-104,102,-1759.07
-102,102,-1773.29
-100,102,-1785.31
-98,102,-1795.13
-96,102,-1802.77
-94,102,-1808.22
-92,102,-1811.49
-90,102,-1812.58
-88,102,-1811.49
-86,102,-1808.22
-84,102,-1802.77
-82,102,-1795.13
-80,102,-1785.3
-78,102,-1773.29
-76,102,-1759.07
-74,102,-1742.65
-72,102,-1724.04
-70,102,-1703.23
-68,102,-1680.22
-66,102,-1655.04
-64,102,-1627.7
-62,102,-1598.22
-60,102,-1566.63
-58,102,-1532.97
-56,102,-1497.29
-54,102,-1459.63
-52,102,-1420.07
-50,102,-1378.67
-48,102,-1335.51
-46,102,-1290.66
-44,102,-1244.22
-42,102,-1196.28
-40,102,-1146.94
-38,102,-1096.29
-36,102,-1044.44
-34,102,-991.48
-32,102,-937.523
-30,102,-882.661
-28,102,-826.99
-26,102,-770.601
-24,102,-713.582
-22,102,-656.013
-20,102,-597.97
-18,102,-539.522
-16,102,-480.733
-14,102,-421.659
-12,102,-362.351
-10,102,-302.855
-8,102,-243.21
-6,102,-183.451
-4,102,-123.611
-2,102,-63.7175
0,102,-3.798
2,102,56.122
4,102,116.017
6,102,175.86
8,102,235.622
10,102,295.272
12,102,354.775
14,102,414.09
16,102,473.173
18,102,531.973
20,102,590.434
22,102,648.491
24,102,706.077
26,102,763.115
28,102,819.525
30,102,875.219
32,102,930.107
34,102,984.093
36,102,1037.08
38,102,1088.96
40,102,1139.65
42,102,1189.03
44,102,1237.01
46,102,1283.49
48,102,1328.38
50,102,1371.59
52,102,1413.04
54,102,1452.65
56,102,1490.35
58,102,1526.08
60,102,1559.79
62,102,1591.42
64,102,1620.95
66,102,1648.34
68,102,1673.56
70,102,1696.61
72,102,1717.46
74,102,1736.11
76,102,1752.56
78,102,1766.8
80,102,1778.84
82,102,1788.69
84,102,1796.34
86,102,1801.8
88,102,1805.08
90,102,1806.17
92,102,1805.08
94,102,1801.8
96,102,1796.34
98,102,1788.69
100,102,1778.84
102,102,1766.8
104,102,1752.55
106,102,1736.11
108,102,1717.46
110,102,1696.61
112,102,1673.56
114,102,1648.34
116,102,1620.95
118,102,1591.42
120,102,1559.79
122,102,1526.08
124,102,1490.35
126,102,1452.65
128,102,1413.04
130,102,1371.6
132,102,1328.39
134,102,1283.5
136,102,1237.02
138,102,1189.04
140,102,1139.66
142,102,1088.98
144,102,1037.09
146,102,984.108
148,102,930.123
150,102,875.236
152,102,819.543
154,102,763.135
156,102,706.098
158,102,648.513
160,102,590.456
162,102,531.997
164,102,473.197
166,102,414.115
168,102,354.8
170,102,295.298
172,102,235.648
174,102,175.886
176,102,116.043
178,102,56.1483
180,102,-3.77172
-180,104,-3.72209
-178,104,-58.3816
-176,104,-113.026
-174,104,-167.638
-172,104,-222.2
-170,104,-276.691
-168,104,-331.084
-166,104,-385.348
-164,104,-439.449
-162,104,-493.343
-160,104,-546.981
-158,104,-600.307
-156,104,-653.258
-154,104,-705.764
-152,104,-757.75
-150,104,-809.134
-148,104,-859.827
-146,104,-909.738
-144,104,-958.773
-142,104,-1006.83
-140,104,-1053.82
-138,104,-1099.63
-136,104,-1144.17
-134,104,-1187.35
-132,104,-1229.06
-130,104,-1269.23
-128,104,-1307.78
-126,104,-1344.62
-124,104,-1379.69
-122,104,-1412.93
-120,104,-1444.29
-118,104,-1473.71
-116,104,-1501.17
-114,104,-1526.64
-112,104,-1550.09
-110,104,-1571.5
-108,104,-1590.87
-106,104,-1608.19
-104,104,-1623.46
-102,104,-1636.68
-100,104,-1647.85
