Phi[deg],Theta[deg],re(rEX)[mV]
-52,16,760.249
-50,16,794.11
-48,16,827.046
-46,16,859.013
-44,16,889.97
-42,16,919.875
-40,16,948.687
-38,16,976.369
-36,16,1002.88
-34,16,1028.19
-32,16,1052.25
-30,16,1075.04
-28,16,1096.53
-26,16,1116.67
-24,16,1135.44
-22,16,1152.82
-20,16,1168.78
-18,16,1183.29
-16,16,1196.34
-14,16,1207.9
-12,16,1217.95
-10,16,1226.49
-8,16,1233.5
-6,16,1238.96
-4,16,1242.87
-2,16,1245.22
0,16,1246.02
2,16,1245.25
4,16,1242.92
6,16,1239.03
8,16,1233.59
10,16,1226.61
12,16,1218.1
14,16,1208.06
16,16,1196.52
18,16,1183.5
20,16,1169
22,16,1153.06
24,16,1135.7
26,16,1116.94
28,16,1096.81
30,16,1075.35
32,16,1052.57
34,16,1028.51
36,16,1003.21
38,16,976.707
40,16,949.031
42,16,920.221
44,16,890.318
46,16,859.361
48,16,827.392
50,16,794.453
52,16,760.586
54,16,725.835
56,16,690.245
58,16,653.859
60,16,616.723
62,16,578.882
64,16,540.383
66,16,501.271
68,16,461.593
70,16,421.397
72,16,380.727
74,16,339.632
76,16,298.159
78,16,256.354
80,16,214.265
82,16,171.94
84,16,129.425
86,16,86.7672
88,16,44.0148
90,16,1.21479
92,16,-41.5855
94,16,-84.3389
96,16,-126.998
98,16,-169.515
100,16,-211.843
102,16,-253.935
104,16,-295.744
106,16,-337.222
108,16,-378.321
110,16,-418.996
112,16,-459.199
114,16,-498.883
116,16,-538.001
118,16,-576.507
120,16,-614.355
122,16,-651.499
124,16,-687.893
126,16,-723.492
128,16,-758.251
130,16,-792.126
132,16,-825.074
134,16,-857.051
136,16,-888.017
138,16,-917.928
140,16,-946.747
142,16,-974.432
144,16,-1000.95
146,16,-1026.25
148,16,-1050.32
150,16,-1073.1
152,16,-1094.58
154,16,-1114.71
156,16,-1133.48
158,16,-1150.85
160,16,-1166.79
162,16,-1181.29
164,16,-1194.32
166,16,-1205.86
168,16,-1215.9
170,16,-1224.42
172,16,-1231.4
174,16,-1236.84
176,16,-1240.73
178,16,-1243.06
180,16,-1243.83
-180,18,-1375.27
-178,18,-1374.38
-176,18,-1371.76
-174,18,-1367.4
-172,18,-1361.31
-170,18,-1353.51
-168,18,-1344
-166,18,-1332.8
-164,18,-1319.93
-162,18,-1305.4
-160,18,-1289.25
-158,18,-1271.49
-156,18,-1252.16
-154,18,-1231.28
-152,18,-1208.88
-150,18,-1185.01
-148,18,-1159.69
-146,18,-1132.96
-144,18,-1104.86
-142,18,-1075.44
-140,18,-1044.73
-138,18,-1012.77
-136,18,-979.625
-134,18,-945.323
-132,18,-909.916
-130,18,-873.451
-128,18,-835.976
-126,18,-797.541
-124,18,-758.194
-122,18,-717.986
-120,18,-676.965
-118,18,-635.184
-116,18,-592.692
-114,18,-549.54
-112,18,-505.78
-110,18,-461.461
-108,18,-416.636
-106,18,-371.355
-104,18,-325.668
-102,18,-279.627
-100,18,-233.283
-98,18,-186.686
-96,18,-139.888
-94,18,-92.9377
-92,18,-45.8868
-90,18,1.21413
-88,18,48.3147
-86,18,95.3644
-84,18,142.313
-82,18,189.109
-80,18,235.702
-78,18,282.042
-76,18,328.078
-74,18,373.759
-72,18,419.034
-70,18,463.853
-68,18,508.164
-66,18,551.917
-64,18,595.06
-62,18,637.543
-60,18,679.315
-58,18,720.326
-56,18,760.524
-54,18,799.861
-52,18,838.286
-50,18,875.749
-48,18,912.203
-46,18,947.599
-44,18,981.89
-42,18,1015.03
-40,18,1046.97
-38,18,1077.67
-36,18,1107.08
-34,18,1135.17
-32,18,1161.89
-30,18,1187.2
-28,18,1211.07
-26,18,1233.45
-24,18,1254.32
-22,18,1273.65
-20,18,1291.4
-18,18,1307.54
-16,18,1322.06
-14,18,1334.93
-12,18,1346.12
-10,18,1355.63
-8,18,1363.43
-6,18,1369.51
-4,18,1373.87
-2,18,1376.49
0,18,1377.38
2,18,1376.52
4,18,1373.93
6,18,1369.6
8,18,1363.55
10,18,1355.78
12,18,1346.3
14,18,1335.13
16,18,1322.29
18,18,1307.8
20,18,1291.68
22,18,1273.95
24,18,1254.65
26,18,1233.79
28,18,1211.43
30,18,1187.58
32,18,1162.28
34,18,1135.57
36,18,1107.5
38,18,1078.09
40,18,1047.4
42,18,1015.46
44,18,982.324
46,18,948.033
48,18,912.635
50,18,876.176
52,18,838.706
54,18,800.273
56,18,760.926
58,18,720.715
60,18,679.69
62,18,637.901
64,18,595.4
66,18,552.237
68,18,508.463
70,18,464.129
72,18,419.286
74,18,373.986
76,18,328.278
78,18,282.215
80,18,235.846
82,18,189.224
84,18,142.398
86,18,95.4194
88,18,48.3392
90,18,1.20798
92,18,-45.9236
94,18,-93.0049
96,18,-139.985
98,18,-186.814
100,18,-233.44
102,18,-279.812
104,18,-325.88
106,18,-371.593
108,18,-416.9
110,18,-461.75
112,18,-506.091
114,18,-549.873
116,18,-593.044
118,18,-635.554
120,18,-677.351
122,18,-718.386
124,18,-758.607
126,18,-797.964
128,18,-836.408
130,18,-873.889
132,18,-910.358
134,18,-945.767
136,18,-980.069
138,18,-1013.22
140,18,-1045.16
142,18,-1075.87
144,18,-1105.28
146,18,-1133.37
148,18,-1160.09
150,18,-1185.39
152,18,-1209.25
154,18,-1231.63
156,18,-1252.49
158,18,-1271.8
160,18,-1289.53
162,18,-1305.66
164,18,-1320.16
166,18,-1333.01
168,18,-1344.18
170,18,-1353.66
172,18,-1361.44
174,18,-1367.49
176,18,-1371.82
178,18,-1374.41
180,18,-1375.27
-180,20,-1498.47
-178,20,-1497.5
-176,20,-1494.61
-174,20,-1489.82
-172,20,-1483.14
-170,20,-1474.57
-168,20,-1464.13
-166,20,-1451.83
-164,20,-1437.7
-162,20,-1421.77
-160,20,-1404.04
-158,20,-1384.57
-156,20,-1363.37
-154,20,-1340.48
-152,20,-1315.94
-150,20,-1289.79
-148,20,-1262.07
-146,20,-1232.81
-144,20,-1202.07
-142,20,-1169.88
-140,20,-1136.31
-138,20,-1101.39
-136,20,-1065.18
-134,20,-1027.73
-132,20,-989.082
-130,20,-949.301
-128,20,-908.438
-126,20,-866.544
-124,20,-823.676
-122,20,-779.887
-120,20,-735.233
-118,20,-689.768
-116,20,-643.548
-114,20,-596.628
-112,20,-549.063
-110,20,-500.907
-108,20,-452.215
-106,20,-403.042
-104,20,-353.442
-102,20,-303.468
-100,20,-253.175
-98,20,-202.617
-96,20,-151.846
-94,20,-100.916
-92,20,-49.8809
-90,20,1.20718
-88,20,52.2948
-86,20,103.329
-84,20,154.256
-82,20,205.024
-80,20,255.578
-78,20,305.866
-76,20,355.834
-74,20,405.428
-72,20,454.593
-70,20,503.277
-68,20,551.424
-66,20,598.98
-64,20,645.89
-62,20,692.099
-60,20,737.552
-58,20,782.195
-56,20,825.971
-54,20,868.827
-52,20,910.708
-50,20,951.558
-48,20,991.326
-46,20,1029.96
-44,20,1067.4
-42,20,1103.59
-40,20,1138.5
-38,20,1172.06
-36,20,1204.23
-34,20,1234.96
-32,20,1264.2
-30,20,1291.92
-28,20,1318.06
-26,20,1342.59
-24,20,1365.47
-22,20,1386.65
-20,20,1406.12
-18,20,1423.83
-16,20,1439.76
-14,20,1453.88
-12,20,1466.17
-10,20,1476.61
-8,20,1485.18
-6,20,1491.86
-4,20,1496.64
-2,20,1499.53
0,20,1500.5
2,20,1499.56
4,20,1496.72
6,20,1491.97
8,20,1485.32
10,20,1476.79
12,20,1466.39
14,20,1454.13
16,20,1440.04
18,20,1424.14
20,20,1406.46
22,20,1387.02
24,20,1365.86
26,20,1343
28,20,1318.5
30,20,1292.38
32,20,1264.68
34,20,1235.45
36,20,1204.73
38,20,1172.57
40,20,1139.02
42,20,1104.12
44,20,1067.92
46,20,1030.48
48,20,991.849
50,20,952.077
52,20,911.218
54,20,869.327
56,20,826.458
58,20,782.667
60,20,738.007
62,20,692.534
64,20,646.303
66,20,599.369
68,20,551.787
70,20,503.613
72,20,454.9
74,20,405.703
76,20,356.077
78,20,306.076
80,20,255.754
82,20,205.164
84,20,154.36
86,20,103.396
88,20,52.3252
90,20,1.20044
92,20,-49.9248
94,20,-100.997
96,20,-151.964
98,20,-202.77
100,20,-253.364
102,20,-303.692
104,20,-353.698
106,20,-403.331
108,20,-452.535
110,20,-501.256
112,20,-549.439
114,20,-597.031
116,20,-643.975
118,20,-690.216
120,20,-735.7
122,20,-780.372
124,20,-824.176
126,20,-867.057
128,20,-908.96
130,20,-949.832
132,20,-989.617
134,20,-1028.26
136,20,-1065.72
138,20,-1101.92
140,20,-1136.84
142,20,-1170.4
144,20,-1202.58
146,20,-1233.31
148,20,-1262.55
150,20,-1290.26
152,20,-1316.39
154,20,-1340.91
156,20,-1363.77
158,20,-1384.94
160,20,-1404.39
162,20,-1422.08
164,20,-1437.99
166,20,-1452.08
168,20,-1464.34
170,20,-1474.75
172,20,-1483.29
174,20,-1489.94
176,20,-1494.69
178,20,-1497.54
180,20,-1498.47
-180,22,-1612.7
-178,22,-1611.64
-176,22,-1608.51
-174,22,-1603.31
-172,22,-1596.05
-170,22,-1586.75
-168,22,-1575.42
-166,22,-1562.08
-164,22,-1546.76
-162,22,-1529.47
-160,22,-1510.26
-158,22,-1489.15
-156,22,-1466.18
-154,22,-1441.39
-152,22,-1414.82
-150,22,-1386.51
-148,22,-1356.51
-146,22,-1324.87
-144,22,-1291.63
-142,22,-1256.85
-140,22,-1220.58
-138,22,-1182.88
-136,22,-1143.8
-134,22,-1103.4
-132,22,-1061.73
-130,22,-1018.86
-128,22,-974.843
-126,22,-929.736
-124,22,-883.602
-122,22,-836.498
-120,22,-788.486
-118,22,-739.623
-116,22,-689.97
-114,22,-639.584
-112,22,-588.526
-110,22,-536.853
-108,22,-484.622
-106,22,-431.891
-104,22,-378.718
-102,22,-325.158
-100,22,-271.267
-98,22,-217.102
-96,22,-162.718
-94,22,-108.169
-92,22,-53.5121
-90,22,1.1995
-88,22,55.9105
-86,22,110.566
-84,22,165.112
-82,22,219.492
-80,22,273.653
-78,22,327.537
-76,22,381.09
-74,22,434.256
-72,22,486.978
-70,22,539.199
-68,22,590.862
-66,22,641.909
-64,22,692.282
-62,22,741.922
-60,22,790.772
-58,22,838.77
-56,22,885.86
-54,22,931.979
-52,22,977.071
-50,22,1021.07
-48,22,1063.93
-46,22,1105.58
-44,22,1145.97
-42,22,1185.03
-40,22,1222.72
-38,22,1258.97
-36,22,1293.73
-34,22,1326.96
-32,22,1358.59
-30,22,1388.57
-28,22,1416.87
-26,22,1443.43
-24,22,1468.2
-22,22,1491.16
-20,22,1512.26
-18,22,1531.46
-16,22,1548.73
-14,22,1564.05
-12,22,1577.38
-10,22,1588.71
-8,22,1598
-6,22,1605.26
-4,22,1610.45
-2,22,1613.58
0,22,1614.64
2,22,1613.63
4,22,1610.54
6,22,1605.39
8,22,1598.18
10,22,1588.92
12,22,1577.64
14,22,1564.34
16,22,1549.07
18,22,1531.83
20,22,1512.66
22,22,1491.6
24,22,1468.67
26,22,1443.92
28,22,1417.39
30,22,1389.11
32,22,1359.15
34,22,1327.54
36,22,1294.33
38,22,1259.58
40,22,1223.33
42,22,1185.65
44,22,1146.59
46,22,1106.2
48,22,1064.55
50,22,1021.69
52,22,977.676
54,22,932.573
56,22,886.438
58,22,839.331
60,22,791.311
62,22,742.439
64,22,692.772
66,22,642.371
68,22,591.293
70,22,539.598
72,22,487.342
74,22,434.584
76,22,381.38
78,22,327.787
80,22,273.861
82,22,219.659
84,22,165.236
86,22,110.647
88,22,55.9473
90,22,1.19219
92,22,-53.5634
94,22,-108.265
96,22,-162.856
98,22,-217.283
100,22,-271.49
102,22,-325.422
104,22,-379.022
106,22,-432.233
108,22,-485
110,22,-537.266
112,22,-588.972
114,22,-640.061
116,22,-690.474
118,22,-740.153
120,22,-789.039
122,22,-837.073
124,22,-884.194
126,22,-930.344
128,22,-975.462
130,22,-1019.49
132,22,-1062.37
134,22,-1104.04
136,22,-1144.44
138,22,-1183.52
140,22,-1221.21
142,22,-1257.47
144,22,-1292.24
146,22,-1325.46
148,22,-1357.09
150,22,-1387.07
152,22,-1415.35
154,22,-1441.9
156,22,-1466.66
158,22,-1489.6
160,22,-1510.67
162,22,-1529.85
164,22,-1547.09
166,22,-1562.38
168,22,-1575.68
170,22,-1586.97
172,22,-1596.23
174,22,-1603.44
176,22,-1608.6
178,22,-1611.68
180,22,-1612.7
-180,24,-1717.27
-178,24,-1716.13
-176,24,-1712.77
-174,24,-1707.18
-172,24,-1699.38
-170,24,-1689.39
-168,24,-1677.22
-166,24,-1662.89
-164,24,-1646.44
-162,24,-1627.89
-160,24,-1607.27
-158,24,-1584.63
-156,24,-1559.99
-154,24,-1533.41
-152,24,-1504.94
-150,24,-1474.61
-148,24,-1442.48
-146,24,-1408.6
-144,24,-1373.04
-142,24,-1335.84
-140,24,-1297.06
-138,24,-1256.78
-136,24,-1215.03
-134,24,-1171.9
-132,24,-1127.45
-130,24,-1081.72
-128,24,-1034.8
-126,24,-986.746
-124,24,-937.619
-122,24,-887.486
-120,24,-836.409
-118,24,-784.453
-116,24,-731.68
-114,24,-678.154
-112,24,-623.935
-110,24,-569.084
-108,24,-513.663
-106,24,-457.73
-104,24,-401.345
-102,24,-344.566
-100,24,-287.45
-98,24,-230.055
-96,24,-172.437
-94,24,-114.653
-92,24,-56.7586
-90,24,1.19111
-88,24,59.1402
-86,24,117.033
-84,24,174.814
-82,24,232.427
-80,24,289.816
-78,24,346.925
-76,24,403.696
-74,24,460.072
-72,24,515.995
-70,24,571.405
-68,24,626.243
-66,24,680.449
-64,24,733.962
-62,24,786.719
-60,24,838.66
-58,24,889.72
-56,24,939.837
-54,24,988.947
-52,24,1036.98
-50,24,1083.89
-48,24,1129.59
-46,24,1174.03
-44,24,1217.14
-42,24,1258.87
-40,24,1299.14
-38,24,1337.89
-36,24,1375.07
-34,24,1410.62
-32,24,1444.48
-30,24,1476.59
-28,24,1506.9
-26,24,1535.37
-24,24,1561.93
-22,24,1586.55
-20,24,1609.19
-18,24,1629.79
-16,24,1648.33
-14,24,1664.78
-12,24,1679.09
-10,24,1691.25
-8,24,1701.24
-6,24,1709.03
-4,24,1714.62
-2,24,1717.98
0,24,1719.12
2,24,1718.03
4,24,1714.72
6,24,1709.18
8,24,1701.44
10,24,1691.5
12,24,1679.39
14,24,1665.12
16,24,1648.72
18,24,1630.22
20,24,1609.65
22,24,1587.06
24,24,1562.47
26,24,1535.94
28,24,1507.51
30,24,1477.22
32,24,1445.13
34,24,1411.3
36,24,1375.76
38,24,1338.6
40,24,1299.85
42,24,1259.59
44,24,1217.87
46,24,1174.76
48,24,1130.32
50,24,1084.6
52,24,1037.69
54,24,989.638
56,24,940.511
58,24,890.373
60,24,839.289
62,24,787.321
64,24,734.533
66,24,680.987
68,24,626.746
70,24,571.869
72,24,516.419
74,24,460.454
76,24,404.034
78,24,347.216
80,24,290.06
82,24,232.622
84,24,174.959
86,24,117.127
88,24,59.1836
90,24,1.18325
92,24,-56.8177
94,24,-114.763
96,24,-172.598
98,24,-230.266
100,24,-287.709
102,24,-344.872
104,24,-401.698
106,24,-458.127
108,24,-514.103
110,24,-569.564
112,24,-624.453
114,24,-678.708
116,24,-732.267
118,24,-785.07
120,24,-837.053
122,24,-888.154
124,24,-938.309
126,24,-987.453
128,24,-1035.52
130,24,-1082.45
132,24,-1128.18
134,24,-1172.65
136,24,-1215.78
138,24,-1257.51
140,24,-1297.79
142,24,-1336.56
144,24,-1373.74
146,24,-1409.29
148,24,-1443.14
150,24,-1475.25
152,24,-1505.55
154,24,-1534
156,24,-1560.54
158,24,-1585.14
160,24,-1607.75
162,24,-1628.33
164,24,-1646.83
166,24,-1663.24
168,24,-1677.52
170,24,-1689.64
172,24,-1699.59
174,24,-1707.33
176,24,-1712.87
178,24,-1716.18
180,24,-1717.27
-180,26,-1811.58
-178,26,-1810.36
-176,26,-1806.77
-174,26,-1800.82
-172,26,-1792.52
-170,26,-1781.88
-168,26,-1768.93
-166,26,-1753.68
-164,26,-1736.18
-162,26,-1716.44
-160,26,-1694.52
-158,26,-1670.44
-156,26,-1644.26
-154,26,-1616.02
-152,26,-1585.77
-150,26,-1553.57
-148,26,-1519.47
-146,26,-1483.54
-144,26,-1445.82
-142,26,-1406.39
-140,26,-1365.32
-138,26,-1322.66
-136,26,-1278.48
-134,26,-1232.86
-132,26,-1185.85
-130,26,-1137.54
-128,26,-1087.99
-126,26,-1037.26
-124,26,-985.431
-122,26,-932.569
-120,26,-878.74
-118,26,-824.012
-116,26,-768.451
-114,26,-712.123
-112,26,-655.093
-110,26,-597.423
-108,26,-539.177
-106,26,-480.414
-104,26,-421.197
-102,26,-361.584
-100,26,-301.634
-98,26,-241.404
-96,26,-180.951
-94,26,-120.332
-92,26,-59.6023
-90,26,1.18201
-88,26,61.9656
-86,26,122.693
-84,26,183.308
-82,26,243.756
-80,26,303.98
-78,26,363.922
-76,26,423.526
-74,26,482.733
-72,26,541.483
-70,26,599.717
-68,26,657.372
-66,26,714.387
-64,26,770.699
-62,26,826.242
-60,26,880.953
-58,26,934.763
-56,26,987.606
-54,26,1039.42
-52,26,1090.12
-50,26,1139.65
-48,26,1187.95
-46,26,1234.93
-44,26,1280.53
-42,26,1324.69
-40,26,1367.32
-38,26,1408.38
-36,26,1447.79
-34,26,1485.48
-32,26,1521.4
-30,26,1555.48
-28,26,1587.66
-26,26,1617.89
-24,26,1646.12
-22,26,1672.28
-20,26,1696.34
-18,26,1718.26
-16,26,1737.98
-14,26,1755.47
-12,26,1770.71
-10,26,1783.65
-8,26,1794.28
-6,26,1802.58
-4,26,1808.53
-2,26,1812.11
0,26,1813.33
2,26,1812.17
4,26,1808.64
6,26,1802.75
8,26,1794.51
10,26,1783.94
12,26,1771.05
14,26,1755.86
16,26,1738.42
18,26,1718.75
20,26,1696.88
22,26,1672.86
24,26,1646.74
26,26,1618.55
28,26,1588.35
30,26,1556.2
32,26,1522.15
34,26,1486.26
36,26,1448.58
38,26,1409.19
40,26,1368.15
42,26,1325.52
44,26,1281.37
46,26,1235.76
48,26,1188.78
50,26,1140.48
52,26,1090.93
54,26,1040.21
56,26,988.379
58,26,935.512
60,26,881.674
62,26,826.932
64,26,771.354
66,26,715.005
68,26,657.949
70,26,600.249
72,26,541.97
74,26,483.171
76,26,423.913
78,26,364.256
80,26,304.259
82,26,243.98
84,26,183.475
86,26,122.802
88,26,62.0159
90,26,1.17361
92,26,-59.6694
94,26,-120.457
96,26,-181.135
98,26,-241.644
100,26,-301.93
102,26,-361.935
104,26,-421.601
106,26,-480.869
108,26,-539.68
110,26,-597.973
112,26,-655.686
114,26,-712.758
116,26,-769.123
118,26,-824.718
120,26,-879.477
122,26,-933.334
124,26,-986.221
126,26,-1038.07
128,26,-1088.81
130,26,-1138.38
132,26,-1186.7
134,26,-1233.71
136,26,-1279.33
138,26,-1323.5
140,26,-1366.15
142,26,-1407.22
144,26,-1446.63
146,26,-1484.32
148,26,-1520.24
150,26,-1554.31
152,26,-1586.48
154,26,-1616.69
156,26,-1644.89
158,26,-1671.03
160,26,-1695.06
162,26,-1716.94
164,26,-1736.63
166,26,-1754.08
168,26,-1769.27
170,26,-1782.17
172,26,-1792.75
174,26,-1801
176,26,-1806.89
178,26,-1810.42
180,26,-1811.58
-180,28,-1895.06
-178,28,-1893.78
-176,28,-1889.99
-174,28,-1883.7
-172,28,-1874.93
-170,28,-1863.7
-168,28,-1850.03
-166,28,-1833.93
-164,28,-1815.46
-162,28,-1794.64
-160,28,-1771.51
-158,28,-1746.12
-156,28,-1718.52
-154,28,-1688.76
-152,28,-1656.89
-150,28,-1622.98
-148,28,-1587.08
-146,28,-1549.27
-144,28,-1509.6
-142,28,-1468.15
-140,28,-1424.99
-138,28,-1380.19
-136,28,-1333.82
-134,28,-1285.95
-132,28,-1236.66
-130,28,-1186.03
-128,28,-1134.13
-126,28,-1081.02
-124,28,-1026.8
-122,28,-971.522
-120,28,-915.266
-118,28,-858.102
-116,28,-800.099
-114,28,-741.325
-112,28,-681.847
-110,28,-621.73
-108,28,-561.038
-106,28,-499.833
-104,28,-438.177
-102,28,-376.13
-100,28,-313.749
-98,28,-251.092
-96,28,-188.216
-94,28,-125.177
-92,28,-62.0292
-90,28,1.17223
-88,28,64.3729
-86,28,127.518
-84,28,190.553
-82,28,253.423
-80,28,316.073
-78,28,378.445
-76,28,440.482
-74,28,502.126
-72,28,563.317
-70,28,623.994
-68,28,684.095
-66,28,743.556
-64,28,802.312
-62,28,860.296
-60,28,917.44
-58,28,973.674
-56,28,1028.93
-54,28,1083.13
-52,28,1136.21
-50,28,1188.09
-48,28,1238.7
-46,28,1287.96
-44,28,1335.8
-42,28,1382.15
-40,28,1426.93
-38,28,1470.07
-36,28,1511.5
-34,28,1551.14
-32,28,1588.93
-30,28,1624.81
-28,28,1658.7
-26,28,1690.54
-24,28,1720.29
-22,28,1747.87
-20,28,1773.24
-18,28,1796.36
-16,28,1817.16
-14,28,1835.63
-12,28,1851.71
-10,28,1865.37
-8,28,1876.6
-6,28,1885.36
-4,28,1891.64
-2,28,1895.43
0,28,1896.71
2,28,1895.49
4,28,1891.77
6,28,1885.56
8,28,1876.86
10,28,1865.7
12,28,1852.09
14,28,1836.07
16,28,1817.66
18,28,1796.91
20,28,1773.85
22,28,1748.53
24,28,1720.99
26,28,1691.29
28,28,1659.48
30,28,1625.62
32,28,1589.78
34,28,1552.02
36,28,1512.4
38,28,1470.99
40,28,1427.86
42,28,1383.09
44,28,1336.75
46,28,1288.9
48,28,1239.64
50,28,1189.02
52,28,1137.12
54,28,1084.03
56,28,1029.8
58,28,974.521
60,28,918.255
62,28,861.076
64,28,803.053
66,28,744.255
68,28,684.747
70,28,624.597
72,28,563.867
74,28,502.621
76,28,440.92
78,28,378.823
80,28,316.389
82,28,253.677
84,28,190.742
86,28,127.642
88,28,64.4303
90,28,1.1633
92,28,-62.1046
94,28,-125.318
96,28,-188.423
98,28,-251.364
100,28,-314.083
102,28,-376.526
104,28,-438.633
106,28,-500.347
108,28,-561.606
110,28,-622.35
112,28,-682.517
114,28,-742.041
116,28,-800.858
118,28,-858.901
120,28,-916.1
122,28,-972.387
124,28,-1027.69
126,28,-1081.94
128,28,-1135.06
130,28,-1186.98
132,28,-1237.62
134,28,-1286.91
136,28,-1334.78
138,28,-1381.14
140,28,-1425.94
142,28,-1469.09
144,28,-1510.52
146,28,-1550.16
148,28,-1587.95
150,28,-1623.81
152,28,-1657.69
154,28,-1689.51
156,28,-1719.23
158,28,-1746.79
160,28,-1772.13
162,28,-1795.2
164,28,-1815.97
166,28,-1834.38
168,28,-1850.42
170,28,-1864.03
172,28,-1875.2
174,28,-1883.9
176,28,-1890.12
178,28,-1893.85
180,28,-1895.06
-180,30,-1967.27
-178,30,-1965.92
-176,30,-1961.95
-174,30,-1955.36
-172,30,-1946.17
-170,30,-1934.4
-168,30,-1920.07
-166,30,-1903.21
-164,30,-1883.86
-162,30,-1862.06
-160,30,-1837.84
-158,30,-1811.27
-156,30,-1782.39
-154,30,-1751.26
-152,30,-1717.93
-150,30,-1682.49
-148,30,-1644.98
-146,30,-1605.49
-144,30,-1564.08
-142,30,-1520.82
-140,30,-1475.81
-138,30,-1429.1
-136,30,-1380.78
-134,30,-1330.94
-132,30,-1279.64
-130,30,-1226.98
-128,30,-1173.02
-126,30,-1117.85
-124,30,-1061.54
-122,30,-1004.18
-120,30,-945.835
-118,30,-886.581
-116,30,-826.492
-114,30,-765.637
-112,30,-704.085
-110,30,-641.903
-108,30,-579.156
-106,30,-515.906
-104,30,-452.215
-102,30,-388.142
-100,30,-323.745
-98,30,-259.081
-96,30,-194.204
-94,30,-129.169
-92,30,-64.0295
-90,30,1.16178
-88,30,66.3521
-86,30,131.489
-84,30,196.519
-82,30,261.389
-80,30,326.046
-78,30,390.433
-76,30,454.494
-74,30,518.171
-72,30,581.406
-70,30,644.137
-68,30,706.301
-66,30,767.834
-64,30,828.668
-62,30,888.736
-60,30,947.967
-58,30,1006.29
-56,30,1063.63
-54,30,1119.91
-52,30,1175.05
-50,30,1228.98
-48,30,1281.62
-46,30,1332.89
-44,30,1382.71
-42,30,1431
-40,30,1477.68
-38,30,1522.67
-36,30,1565.89
-34,30,1607.28
-32,30,1646.75
-30,30,1684.23
-28,30,1719.66
-26,30,1752.95
-24,30,1784.07
-22,30,1812.93
-20,30,1839.48
-18,30,1863.68
-16,30,1885.47
-14,30,1904.8
-12,30,1921.65
-10,30,1935.97
-8,30,1947.73
-6,30,1956.92
-4,30,1963.5
-2,30,1967.47
0,30,1968.82
2,30,1967.54
4,30,1963.65
6,30,1957.13
8,30,1948.02
10,30,1936.33
12,30,1922.08
14,30,1905.3
16,30,1886.03
18,30,1864.3
20,30,1840.16
22,30,1813.66
24,30,1784.85
26,30,1753.79
28,30,1720.53
30,30,1685.15
32,30,1647.7
34,30,1608.26
36,30,1566.9
38,30,1523.69
40,30,1478.72
42,30,1432.05
44,30,1383.76
46,30,1333.94
48,30,1282.67
50,30,1230.02
52,30,1176.07
54,30,1120.91
