Phi[deg],Theta[deg],im(rEX)[mV]
120,146,-1143.15
122,146,-1134.42
124,146,-1123.98
126,146,-1111.89
128,146,-1098.21
130,146,-1083.02
132,146,-1066.4
134,146,-1048.42
136,146,-1029.18
138,146,-1008.76
140,146,-987.253
142,146,-964.765
144,146,-941.392
146,146,-917.24
148,146,-892.415
150,146,-867.027
152,146,-841.189
154,146,-815.015
156,146,-788.622
158,146,-762.129
160,146,-735.654
162,146,-709.32
164,146,-683.246
166,146,-657.555
168,146,-632.368
170,146,-607.805
172,146,-583.985
174,146,-561.024
176,146,-539.038
178,146,-518.137
180,146,-498.427
-180,148,-542.77
-178,148,-526.158
-176,148,-510.808
-174,148,-496.8
-172,148,-484.211
-170,148,-473.109
-168,148,-463.559
-166,148,-455.613
-164,148,-449.321
-162,148,-444.721
-160,148,-441.843
-158,148,-440.709
-156,148,-441.332
-154,148,-443.715
-152,148,-447.853
-150,148,-453.729
-148,148,-461.319
-146,148,-470.587
-144,148,-481.491
-142,148,-493.977
-140,148,-507.983
-138,148,-523.438
-136,148,-540.264
-134,148,-558.373
-132,148,-577.671
-130,148,-598.056
-128,148,-619.421
-126,148,-641.651
-124,148,-664.628
-122,148,-688.229
-120,148,-712.325
-118,148,-736.787
-116,148,-761.481
-114,148,-786.274
-112,148,-811.031
-110,148,-835.617
-108,148,-859.899
-106,148,-883.745
-104,148,-907.025
-102,148,-929.615
-100,148,-951.391
-98,148,-972.239
-96,148,-992.046
-94,148,-1010.71
-92,148,-1028.13
-90,148,-1044.21
-88,148,-1058.88
-86,148,-1072.06
-84,148,-1083.69
-82,148,-1093.7
-80,148,-1102.05
-78,148,-1108.7
-76,148,-1113.62
-74,148,-1116.79
-72,148,-1118.19
-70,148,-1117.84
-68,148,-1115.72
-66,148,-1111.86
-64,148,-1106.28
-62,148,-1099.01
-60,148,-1090.08
-58,148,-1079.55
-56,148,-1067.46
-54,148,-1053.87
-52,148,-1038.85
-50,148,-1022.47
-48,148,-1004.79
-46,148,-985.914
-44,148,-965.913
-42,148,-944.878
-40,148,-922.903
-38,148,-900.086
-36,148,-876.526
-34,148,-852.328
-32,148,-827.598
-30,148,-802.444
-28,148,-776.978
-26,148,-751.312
-24,148,-725.561
-22,148,-699.841
-20,148,-674.267
-18,148,-648.957
-16,148,-624.027
-14,148,-599.593
-12,148,-575.771
-10,148,-552.673
-8,148,-530.41
-6,148,-509.092
-4,148,-488.824
-2,148,-469.707
0,148,-451.838
2,148,-435.31
4,148,-420.21
6,148,-406.617
8,148,-394.605
10,148,-384.242
12,148,-375.585
14,148,-368.686
16,148,-363.588
18,148,-360.323
20,148,-358.917
22,148,-359.384
24,148,-361.729
26,148,-365.949
28,148,-372.029
30,148,-379.946
32,148,-389.667
34,148,-401.148
36,148,-414.337
38,148,-429.173
40,148,-445.585
42,148,-463.495
44,148,-482.814
46,148,-503.45
48,148,-525.3
50,148,-548.256
52,148,-572.203
54,148,-597.023
56,148,-622.59
58,148,-648.777
60,148,-675.453
62,148,-702.483
64,148,-729.732
66,148,-757.064
68,148,-784.343
70,148,-811.432
72,148,-838.199
74,148,-864.511
76,148,-890.24
78,148,-915.262
80,148,-939.455
82,148,-962.707
84,148,-984.907
86,148,-1005.95
88,148,-1025.75
90,148,-1044.22
92,148,-1061.26
94,148,-1076.82
96,148,-1090.83
98,148,-1103.23
100,148,-1113.99
102,148,-1123.05
104,148,-1130.41
106,148,-1136.03
108,148,-1139.9
110,148,-1142.03
112,148,-1142.42
114,148,-1141.08
116,148,-1138.04
118,148,-1133.32
120,148,-1126.96
122,148,-1119.01
124,148,-1109.5
126,148,-1098.51
128,148,-1086.08
130,148,-1072.28
132,148,-1057.17
134,148,-1040.85
136,148,-1023.37
138,148,-1004.83
140,148,-985.311
142,148,-964.9
144,148,-943.69
146,148,-921.778
148,148,-899.26
150,148,-876.237
152,148,-852.811
154,148,-829.088
156,148,-805.173
158,148,-781.175
160,148,-757.201
162,148,-733.362
164,148,-709.767
166,148,-686.526
168,148,-663.749
170,148,-641.545
172,148,-620.019
174,148,-599.278
176,148,-579.423
178,148,-560.555
180,148,-542.77
-180,150,-585.946
-178,150,-571.1
-176,150,-557.388
-174,150,-544.882
-172,150,-533.648
-170,150,-523.75
-168,150,-515.24
-166,150,-508.169
-164,150,-502.577
-162,150,-498.5
-160,150,-495.964
-158,150,-494.988
-156,150,-495.584
-154,150,-497.753
-152,150,-501.49
-150,150,-506.782
-148,150,-513.606
-146,150,-521.931
-144,150,-531.719
-142,150,-542.921
-140,150,-555.484
-138,150,-569.344
-136,150,-584.43
-134,150,-600.666
-132,150,-617.968
-130,150,-636.244
-128,150,-655.401
-126,150,-675.336
-124,150,-695.943
-122,150,-717.113
-120,150,-738.732
-118,150,-760.684
-116,150,-782.852
-114,150,-805.116
-112,150,-827.355
-110,150,-849.45
-108,150,-871.282
-106,150,-892.732
-104,150,-913.685
-102,150,-934.03
-100,150,-953.656
-98,150,-972.459
-96,150,-990.339
-94,150,-1007.2
-92,150,-1022.96
-90,150,-1037.53
-88,150,-1050.84
-86,150,-1062.82
-84,150,-1073.4
-82,150,-1082.55
-80,150,-1090.2
-78,150,-1096.33
-76,150,-1100.91
-74,150,-1103.91
-72,150,-1105.33
-70,150,-1105.16
-68,150,-1103.4
-66,150,-1100.07
-64,150,-1095.18
-62,150,-1088.76
-60,150,-1080.84
-58,150,-1071.47
-56,150,-1060.68
-54,150,-1048.53
-52,150,-1035.09
-50,150,-1020.4
-48,150,-1004.54
-46,150,-987.581
-44,150,-969.603
-42,150,-950.686
-40,150,-930.914
-38,150,-910.377
-36,150,-889.166
-34,150,-867.376
-32,150,-845.105
-30,150,-822.453
-28,150,-799.52
-26,150,-776.411
-24,150,-753.229
-22,150,-730.081
-20,150,-707.072
-18,150,-684.308
-16,150,-661.895
-14,150,-639.939
-12,150,-618.543
-10,150,-597.809
-8,150,-577.838
-6,150,-558.726
-4,150,-540.569
-2,150,-523.458
0,150,-507.477
2,150,-492.71
4,150,-479.234
6,150,-467.118
8,150,-456.428
10,150,-447.223
12,150,-439.553
14,150,-433.464
16,150,-428.99
18,150,-426.162
20,150,-425
22,150,-425.514
24,150,-427.709
26,150,-431.58
28,150,-437.112
30,150,-444.284
32,150,-453.064
34,150,-463.413
36,150,-475.282
38,150,-488.616
40,150,-503.351
42,150,-519.416
44,150,-536.732
46,150,-555.215
48,150,-574.773
50,150,-595.31
52,150,-616.722
54,150,-638.904
56,150,-661.744
58,150,-685.129
60,150,-708.941
62,150,-733.061
64,150,-757.37
66,150,-781.745
68,150,-806.067
70,150,-830.214
72,150,-854.068
74,150,-877.512
76,150,-900.433
78,150,-922.72
80,150,-944.267
82,150,-964.972
84,150,-984.739
86,150,-1003.48
88,150,-1021.1
90,150,-1037.53
92,150,-1052.7
94,150,-1066.55
96,150,-1079.01
98,150,-1090.04
100,150,-1099.6
102,150,-1107.65
104,150,-1114.17
106,150,-1119.14
108,150,-1122.55
110,150,-1124.4
112,150,-1124.7
114,150,-1123.45
116,150,-1120.67
118,150,-1116.39
120,150,-1110.64
122,150,-1103.46
124,150,-1094.89
126,150,-1084.97
128,150,-1073.77
130,150,-1061.34
132,150,-1047.74
134,150,-1033.04
136,150,-1017.31
138,150,-1000.62
140,150,-983.057
142,150,-964.692
144,150,-945.613
146,150,-925.905
148,150,-905.657
150,150,-884.96
152,150,-863.907
154,150,-842.592
156,150,-821.112
158,150,-799.563
160,150,-778.044
162,150,-756.653
164,150,-735.488
166,150,-714.65
168,150,-694.234
170,150,-674.34
172,150,-655.061
174,150,-636.493
176,150,-618.725
178,150,-601.848
180,150,-585.946
-180,152,-627.736
-178,152,-614.605
-176,152,-602.484
-174,152,-591.436
-172,152,-581.52
-170,152,-572.789
-168,152,-565.293
-166,152,-559.072
-164,152,-554.164
-162,152,-550.598
-160,152,-548.398
-158,152,-547.58
-156,152,-548.153
-154,152,-550.119
-152,152,-553.474
-150,152,-558.204
-148,152,-564.29
-146,152,-571.705
-144,152,-580.414
-142,152,-590.374
-140,152,-601.539
-138,152,-613.852
-136,152,-627.251
-134,152,-641.668
-132,152,-657.03
-130,152,-673.256
-128,152,-690.264
-126,152,-707.962
-124,152,-726.259
-122,152,-745.058
-120,152,-764.258
-118,152,-783.758
-116,152,-803.454
-114,152,-823.24
-112,152,-843.01
-110,152,-862.659
-108,152,-882.082
-106,152,-901.174
-104,152,-919.833
-102,152,-937.959
-100,152,-955.457
-98,152,-972.234
-96,152,-988.199
-94,152,-1003.27
-92,152,-1017.37
-90,152,-1030.42
-88,152,-1042.36
-86,152,-1053.12
-84,152,-1062.65
-82,152,-1070.9
-80,152,-1077.83
-78,152,-1083.42
-76,152,-1087.62
-74,152,-1090.42
-72,152,-1091.81
-70,152,-1091.78
-68,152,-1090.34
-66,152,-1087.5
-64,152,-1083.26
-62,152,-1077.65
-60,152,-1070.71
-58,152,-1062.46
-56,152,-1052.94
-54,152,-1042.2
-52,152,-1030.29
-50,152,-1017.27
-48,152,-1003.2
-46,152,-988.137
-44,152,-972.16
-42,152,-955.338
-40,152,-937.749
-38,152,-919.473
-36,152,-900.592
-34,152,-881.192
-32,152,-861.362
-30,152,-841.192
-28,152,-820.772
-26,152,-800.197
-24,152,-779.561
-22,152,-758.959
-20,152,-738.486
-18,152,-718.238
-16,152,-698.308
-14,152,-678.793
-12,152,-659.784
-10,152,-641.372
-8,152,-623.648
-6,152,-606.696
-4,152,-590.602
-2,152,-575.444
0,152,-561.299
2,152,-548.24
4,152,-536.333
6,152,-525.641
8,152,-516.22
10,152,-508.121
12,152,-501.388
14,152,-496.06
16,152,-492.166
18,152,-489.733
20,152,-488.775
22,152,-489.303
24,152,-491.319
26,152,-494.817
28,152,-499.783
30,152,-506.196
32,152,-514.029
34,152,-523.245
36,152,-533.801
38,152,-545.647
40,152,-558.725
42,152,-572.973
44,152,-588.32
46,152,-604.692
48,152,-622.006
50,152,-640.178
52,152,-659.117
54,152,-678.728
56,152,-698.914
58,152,-719.574
60,152,-740.606
62,152,-761.903
64,152,-783.362
66,152,-804.874
68,152,-826.335
70,152,-847.638
72,152,-868.678
74,152,-889.355
76,152,-909.567
78,152,-929.218
80,152,-948.214
82,152,-966.467
84,152,-983.891
86,152,-1000.41
88,152,-1015.94
90,152,-1030.42
92,152,-1043.79
94,152,-1055.98
96,152,-1066.96
98,152,-1076.67
100,152,-1085.08
102,152,-1092.16
104,152,-1097.89
106,152,-1102.24
108,152,-1105.22
110,152,-1106.81
112,152,-1107.03
114,152,-1105.87
116,152,-1103.36
118,152,-1099.52
120,152,-1094.37
122,152,-1087.95
124,152,-1080.29
126,152,-1071.44
128,152,-1061.45
130,152,-1050.36
132,152,-1038.23
134,152,-1025.12
136,152,-1011.1
138,152,-996.226
140,152,-980.572
142,152,-964.21
144,152,-947.214
146,152,-929.661
148,152,-911.632
150,152,-893.208
152,152,-874.472
154,152,-855.508
156,152,-836.402
158,152,-817.242
160,152,-798.115
162,152,-779.109
164,152,-760.312
166,152,-741.81
168,152,-723.693
170,152,-706.045
172,152,-688.95
174,152,-672.493
176,152,-656.754
178,152,-641.81
180,152,-627.736
-180,154,-667.931
-178,154,-656.451
-176,154,-645.861
-174,154,-636.215
-172,154,-627.566
-170,154,-619.959
-168,154,-613.437
-166,154,-608.034
-164,154,-603.783
-162,154,-600.709
-160,154,-598.832
-158,154,-598.166
-156,154,-598.718
-154,154,-600.49
-152,154,-603.476
-150,154,-607.667
-148,154,-613.043
-146,154,-619.582
-144,154,-627.252
-142,154,-636.017
-140,154,-645.836
-138,154,-656.658
-136,154,-668.431
-134,154,-681.095
-132,154,-694.585
-130,154,-708.833
-128,154,-723.764
-126,154,-739.302
-124,154,-755.365
-122,154,-771.869
-120,154,-788.727
-118,154,-805.851
-116,154,-823.149
-114,154,-840.53
-112,154,-857.902
-110,154,-875.173
-108,154,-892.25
-106,154,-909.043
-104,154,-925.462
-102,154,-941.421
-100,154,-956.836
-98,154,-971.624
-96,154,-985.708
-94,154,-999.014
-92,154,-1011.47
-90,154,-1023.02
-88,154,-1033.59
-86,154,-1043.14
-84,154,-1051.61
-82,154,-1058.96
-80,154,-1065.16
-78,154,-1070.17
-76,154,-1073.97
-74,154,-1076.55
-72,154,-1077.88
-70,154,-1077.96
-68,154,-1076.8
-66,154,-1074.4
-64,154,-1070.77
-62,154,-1065.94
-60,154,-1059.92
-58,154,-1052.74
-56,154,-1044.44
-54,154,-1035.07
-52,154,-1024.65
-50,154,-1013.25
-48,154,-1000.92
-46,154,-987.712
-44,154,-973.691
-42,154,-958.92
-40,154,-943.469
-38,154,-927.408
-36,154,-910.812
-34,154,-893.756
-32,154,-876.32
-30,154,-858.584
-28,154,-840.628
-26,154,-822.538
-24,154,-804.395
-22,154,-786.285
-20,154,-768.292
-18,154,-750.502
-16,154,-732.997
-14,154,-715.861
-12,154,-699.177
-10,154,-683.024
-8,154,-667.48
-6,154,-652.622
-4,154,-638.523
-2,154,-625.253
0,154,-612.878
2,154,-601.461
4,154,-591.06
6,154,-581.729
8,154,-573.517
10,154,-566.467
12,154,-560.617
14,154,-556.001
16,154,-552.643
18,154,-550.564
20,154,-549.779
22,154,-550.293
24,154,-552.108
26,154,-555.218
28,154,-559.61
30,154,-565.266
32,154,-572.16
34,154,-580.258
36,154,-589.525
38,154,-599.914
40,154,-611.375
42,154,-623.853
44,154,-637.286
46,154,-651.609
48,154,-666.75
50,154,-682.634
52,154,-699.183
54,154,-716.313
56,154,-733.94
58,154,-751.977
60,154,-770.333
62,154,-788.917
64,154,-807.638
66,154,-826.403
68,154,-845.119
70,154,-863.696
72,154,-882.042
74,154,-900.068
76,154,-917.688
78,154,-934.818
80,154,-951.376
82,154,-967.285
84,154,-982.471
86,154,-996.864
88,154,-1010.4
90,154,-1023.02
92,154,-1034.67
94,154,-1045.29
96,154,-1054.85
98,154,-1063.31
100,154,-1070.62
102,154,-1076.78
104,154,-1081.75
106,154,-1085.53
108,154,-1088.09
110,154,-1089.45
112,154,-1089.59
114,154,-1088.53
116,154,-1086.29
118,154,-1082.88
120,154,-1078.32
122,154,-1072.64
124,154,-1065.87
126,154,-1058.06
128,154,-1049.24
130,154,-1039.46
132,154,-1028.76
134,154,-1017.21
136,154,-1004.84
138,154,-991.733
140,154,-977.938
142,154,-963.52
144,154,-948.547
146,154,-933.088
148,154,-917.212
150,154,-900.992
152,154,-884.502
154,154,-867.816
156,154,-851.011
158,154,-834.164
160,154,-817.352
162,154,-800.652
164,154,-784.142
166,154,-767.899
168,154,-752
170,154,-736.519
172,154,-721.532
174,154,-707.111
176,154,-693.325
178,154,-680.244
180,154,-667.931
-180,156,-706.328
-178,156,-696.422
-176,156,-687.291
-174,156,-678.982
-172,156,-671.54
-170,156,-665.002
-168,156,-659.405
-166,156,-654.78
-164,156,-651.152
-162,156,-648.544
-160,156,-646.972
-158,156,-646.447
-156,156,-646.975
-154,156,-648.558
-152,156,-651.191
-150,156,-654.863
-148,156,-659.559
-146,156,-665.259
-144,156,-671.935
-142,156,-679.556
-140,156,-688.086
-138,156,-697.482
-136,156,-707.699
-134,156,-718.684
-132,156,-730.382
-130,156,-742.735
-128,156,-755.678
-126,156,-769.145
-124,156,-783.066
-122,156,-797.37
-120,156,-811.98
-118,156,-826.822
-116,156,-841.817
-114,156,-856.886
-112,156,-871.95
-110,156,-886.929
-108,156,-901.745
-106,156,-916.32
-104,156,-930.576
-102,156,-944.439
-100,156,-957.835
-98,156,-970.694
-96,156,-982.949
-94,156,-994.536
-92,156,-1005.39
-90,156,-1015.47
-88,156,-1024.7
-86,156,-1033.05
-84,156,-1040.48
-82,156,-1046.93
-80,156,-1052.39
-78,156,-1056.83
-76,156,-1060.21
-74,156,-1062.53
-72,156,-1063.78
-70,156,-1063.94
-68,156,-1063.03
-66,156,-1061.03
-64,156,-1057.97
-62,156,-1053.85
-60,156,-1048.7
-58,156,-1042.55
-56,156,-1035.42
-54,156,-1027.34
-52,156,-1018.36
-50,156,-1008.52
-48,156,-997.867
-46,156,-986.446
-44,156,-974.313
-42,156,-961.526
-40,156,-948.144
-38,156,-934.229
-36,156,-919.846
-34,156,-905.063
-32,156,-889.947
-30,156,-874.569
-28,156,-859.002
-26,156,-843.318
-24,156,-827.589
-22,156,-811.892
-20,156,-796.298
-18,156,-780.883
-16,156,-765.719
-14,156,-750.878
-12,156,-736.433
-10,156,-722.454
-8,156,-709.006
-6,156,-696.158
-4,156,-683.971
-2,156,-672.507
0,156,-661.822
2,156,-651.97
4,156,-643.001
6,156,-634.961
8,156,-627.892
10,156,-621.831
12,156,-616.809
14,156,-612.855
16,156,-609.989
18,156,-608.229
20,156,-607.586
22,156,-608.065
24,156,-609.666
26,156,-612.384
28,156,-616.206
30,156,-621.117
32,156,-627.092
34,156,-634.105
36,156,-642.121
38,156,-651.102
40,156,-661.003
42,156,-671.778
44,156,-683.372
46,156,-695.728
48,156,-708.786
50,156,-722.48
52,156,-736.743
54,156,-751.503
56,156,-766.688
58,156,-782.223
60,156,-798.029
62,156,-814.03
64,156,-830.146
66,156,-846.297
68,156,-862.406
70,156,-878.392
72,156,-894.179
74,156,-909.69
76,156,-924.85
78,156,-939.588
80,156,-953.834
82,156,-967.521
84,156,-980.586
86,156,-992.969
88,156,-1004.61
90,156,-1015.47
92,156,-1025.49
94,156,-1034.62
96,156,-1042.84
98,156,-1050.11
100,156,-1056.4
102,156,-1061.68
104,156,-1065.94
106,156,-1069.17
108,156,-1071.35
110,156,-1072.49
112,156,-1072.58
114,156,-1071.62
116,156,-1069.64
118,156,-1066.65
120,156,-1062.66
122,156,-1057.7
124,156,-1051.8
126,156,-1044.99
128,156,-1037.31
130,156,-1028.79
132,156,-1019.47
134,156,-1009.41
136,156,-998.648
138,156,-987.238
140,156,-975.234
142,156,-962.691
144,156,-949.668
146,156,-936.224
148,156,-922.421
150,156,-908.322
152,156,-893.993
154,156,-879.498
156,156,-864.904
158,156,-850.279
160,156,-835.689
162,156,-821.202
164,156,-806.886
166,156,-792.807
168,156,-779.032
170,156,-765.627
172,156,-752.656
174,156,-740.18
176,156,-728.262
178,156,-716.959
180,156,-706.328
-180,158,-742.728
-178,158,-734.309
-176,158,-726.556
-174,158,-719.508
-172,158,-713.202
-170,158,-707.671
-168,158,-702.944
-166,158,-699.048
-164,158,-696.004
-162,158,-693.83
-160,158,-692.54
-158,158,-692.142
-156,158,-692.642
-154,158,-694.04
-152,158,-696.331
-150,158,-699.507
-148,158,-703.555
-146,158,-708.454
-144,158,-714.185
-142,158,-720.718
-140,158,-728.024
-138,158,-736.065
-136,158,-744.804
-134,158,-754.195
-132,158,-764.192
-130,158,-774.745
-128,158,-785.8
-126,158,-797.301
-124,158,-809.188
-122,158,-821.4
-120,158,-833.875
-118,158,-846.546
-116,158,-859.349
-114,158,-872.217
-112,158,-885.083
-110,158,-897.879
-108,158,-910.538
-106,158,-922.995
-104,158,-935.183
-102,158,-947.04
-100,158,-958.503
-98,158,-969.512
-96,158,-980.01
-94,158,-989.943
-92,158,-999.258
-90,158,-1007.91
-88,158,-1015.85
-86,158,-1023.04
-84,158,-1029.44
-82,158,-1035.02
-80,158,-1039.75
-78,158,-1043.6
-76,158,-1046.57
-74,158,-1048.62
-72,158,-1049.76
-70,158,-1049.97
-68,158,-1049.26
-66,158,-1047.63
-64,158,-1045.09
-62,158,-1041.64
-60,158,-1037.31
-58,158,-1032.11
-56,158,-1026.08
-54,158,-1019.24
-52,158,-1011.62
-50,158,-1003.26
-48,158,-994.199
-46,158,-984.482
-44,158,-974.152
-42,158,-963.26
-40,158,-951.855
-38,158,-939.993
-36,158,-927.729
-34,158,-915.12
-32,158,-902.226
-30,158,-889.107
-28,158,-875.826
-26,158,-862.445
-24,158,-849.027
-22,158,-835.636
-20,158,-822.335
-18,158,-809.189
-16,158,-796.259
-14,158,-783.608
-12,158,-771.298
-10,158,-759.387
-8,158,-747.933
-6,158,-736.993
-4,158,-726.621
-2,158,-716.867
0,158,-707.78
2,158,-699.406
4,158,-691.787
6,158,-684.962
8,158,-678.965
10,158,-673.827
12,158,-669.576
14,158,-666.233
16,158,-663.818
18,158,-662.343
20,158,-661.818
22,158,-662.246
24,158,-663.628
26,158,-665.957
28,158,-669.224
30,158,-673.413
32,158,-678.504
34,158,-684.475
36,158,-691.295
38,158,-698.932
40,158,-707.348
42,158,-716.502
44,158,-726.349
46,158,-736.84
48,158,-747.923
50,158,-759.544
52,158,-771.645
54,158,-784.166
56,158,-797.044
58,158,-810.217
60,158,-823.619
62,158,-837.184
64,158,-850.846
66,158,-864.536
68,158,-878.189
70,158,-891.738
72,158,-905.118
74,158,-918.264
76,158,-931.112
78,158,-943.602
80,158,-955.676
82,158,-967.276
84,158,-978.348
86,158,-988.843
88,158,-998.711
90,158,-1007.91
92,158,-1016.4
94,158,-1024.14
96,158,-1031.1
98,158,-1037.26
100,158,-1042.58
102,158,-1047.04
104,158,-1050.64
106,158,-1053.36
108,158,-1055.19
110,158,-1056.12
112,158,-1056.16
114,158,-1055.32
116,158,-1053.6
118,158,-1051.01
120,158,-1047.57
122,158,-1043.3
124,158,-1038.23
126,158,-1032.38
128,158,-1025.78
130,158,-1018.47
132,158,-1010.48
134,158,-1001.84
136,158,-992.614
138,158,-982.83
140,158,-972.538
142,158,-961.786
144,158,-950.625
146,158,-939.106
148,158,-927.282
150,158,-915.208
152,158,-902.94
154,158,-890.533
156,158,-878.046
158,158,-865.536
160,158,-853.061
162,158,-840.68
164,158,-828.449
166,158,-816.426
168,158,-804.669
170,158,-793.233
172,158,-782.172
174,158,-771.541
176,158,-761.39
178,158,-751.77
180,158,-742.728
-180,160,-776.938
-178,160,-769.909
-176,160,-763.442
-174,160,-757.57
-172,160,-752.323
-170,160,-747.728
-168,160,-743.809
-166,160,-740.588
-164,160,-738.083
-162,160,-736.307
-160,160,-735.272
-158,160,-734.985
-156,160,-735.45
-154,160,-736.666
-152,160,-738.63
-150,160,-741.333
-148,160,-744.764
-146,160,-748.908
-144,160,-753.745
-142,160,-759.252
-140,160,-765.404
-138,160,-772.17
-136,160,-779.517
-134,160,-787.409
-132,160,-795.807
-130,160,-804.668
-128,160,-813.947
-126,160,-823.599
-124,160,-833.572
-122,160,-843.818
-120,160,-854.283
-118,160,-864.912
-116,160,-875.653
-114,160,-886.448
-112,160,-897.242
-110,160,-907.979
-108,160,-918.604
-106,160,-929.061
-104,160,-939.296
-102,160,-949.256
-100,160,-958.889
-98,160,-968.145
-96,160,-976.977
-94,160,-985.337
-92,160,-993.184
-90,160,-1000.48
-88,160,-1007.18
-86,160,-1013.25
-84,160,-1018.67
-82,160,-1023.4
-80,160,-1027.42
-78,160,-1030.71
-76,160,-1033.25
-74,160,-1035.04
-72,160,-1036.05
-70,160,-1036.29
-68,160,-1035.76
-66,160,-1034.45
-64,160,-1032.37
-62,160,-1029.54
-60,160,-1025.96
-58,160,-1021.66
-56,160,-1016.65
-54,160,-1010.96
-52,160,-1004.61
-50,160,-997.642
-48,160,-990.082
-46,160,-981.967
-44,160,-973.336
-42,160,-964.231
-40,160,-954.693
-38,160,-944.769
-36,160,-934.506
-34,160,-923.952
-32,160,-913.158
-30,160,-902.174
-28,160,-891.053
-26,160,-879.849
-24,160,-868.613
-22,160,-857.401
-20,160,-846.265
-18,160,-835.259
-16,160,-824.436
-14,160,-813.848
-12,160,-803.547
-10,160,-793.583
-8,160,-784.003
-6,160,-774.856
-4,160,-766.185
-2,160,-758.034
0,160,-750.443
2,160,-743.45
4,160,-737.09
6,160,-731.395
8,160,-726.394
10,160,-722.112
12,160,-718.572
14,160,-715.792
16,160,-713.786
18,160,-712.566
20,160,-712.138
22,160,-712.507
24,160,-713.67
26,160,-715.623
28,160,-718.357
30,160,-721.859
32,160,-726.113
34,160,-731.099
36,160,-736.791
38,160,-743.162
40,160,-750.181
42,160,-757.814
44,160,-766.022
46,160,-774.765
48,160,-784.001
50,160,-793.682
52,160,-803.762
54,160,-814.19
56,160,-824.915
58,160,-835.885
60,160,-847.044
62,160,-858.338
64,160,-869.712
66,160,-881.11
68,160,-892.476
70,160,-903.756
72,160,-914.895
74,160,-925.839
76,160,-936.536
78,160,-946.935
80,160,-956.987
82,160,-966.645
84,160,-975.865
86,160,-984.603
88,160,-992.82
90,160,-1000.48
92,160,-1007.55
94,160,-1013.99
96,160,-1019.78
98,160,-1024.9
100,160,-1029.33
102,160,-1033.04
104,160,-1036.02
106,160,-1038.26
108,160,-1039.77
110,160,-1040.52
112,160,-1040.53
114,160,-1039.79
116,160,-1038.32
118,160,-1036.12
120,160,-1033.2
122,160,-1029.6
124,160,-1025.31
126,160,-1020.37
128,160,-1014.8
130,160,-1008.63
132,160,-1001.89
134,160,-994.617
136,160,-986.837
138,160,-978.592
140,160,-969.921
142,160,-960.865
144,160,-951.465
146,160,-941.767
148,160,-931.814
150,160,-921.653
152,160,-911.331
154,160,-900.897
156,160,-890.398
158,160,-879.883
160,160,-869.402
162,160,-859.003
164,160,-848.736
166,160,-838.648
168,160,-828.787
170,160,-819.2
172,160,-809.934
174,160,-801.032
176,160,-792.538
178,160,-784.493
180,160,-776.938
-180,162,-808.767
-178,162,-803.022
-176,162,-797.742
-174,162,-792.953
-172,162,-788.679
-170,162,-784.943
-168,162,-781.765
-166,162,-779.16
-164,162,-777.144
-162,162,-775.728
-160,162,-774.919
-158,162,-774.725
-156,162,-775.147
-154,162,-776.185
-152,162,-777.835
-150,162,-780.091
-148,162,-782.942
-146,162,-786.377
-144,162,-790.378
-142,162,-794.927
-140,162,-800.002
-138,162,-805.579
-136,162,-811.63
-134,162,-818.127
-132,162,-825.036
-130,162,-832.323
-128,162,-839.952
-126,162,-847.884
-124,162,-856.079
-122,162,-864.496
-120,162,-873.092
-118,162,-881.823
-116,162,-890.644
-114,162,-899.511
-112,162,-908.378
-110,162,-917.198
-108,162,-925.928
-106,162,-934.521
-104,162,-942.934
-102,162,-951.123
-100,162,-959.046
-98,162,-966.663
-96,162,-973.933
-94,162,-980.82
-92,162,-987.288
-90,162,-993.303
-88,162,-998.836
-86,162,-1003.86
-84,162,-1008.34
-82,162,-1012.26
-80,162,-1015.61
-78,162,-1018.35
-76,162,-1020.49
-74,162,-1022
-72,162,-1022.88
-70,162,-1023.13
-68,162,-1022.73
-66,162,-1021.71
-64,162,-1020.05
-62,162,-1017.77
-60,162,-1014.88
-58,162,-1011.4
-56,162,-1007.33
-54,162,-1002.7
-52,162,-997.531
-50,162,-991.848
-48,162,-985.679
-46,162,-979.052
-44,162,-971.999
-42,162,-964.555
-40,162,-956.754
-38,162,-948.635
-36,162,-940.235
-34,162,-931.596
-32,162,-922.758
-30,162,-913.764
-28,162,-904.656
-26,162,-895.48
-24,162,-886.277
-22,162,-877.094
-20,162,-867.973
-18,162,-858.96
-16,162,-850.097
-14,162,-841.428
-12,162,-832.995
-10,162,-824.838
-8,162,-816.997
-6,162,-809.512
-4,162,-802.418
-2,162,-795.751
0,162,-789.543
2,162,-783.825
4,162,-778.627
6,162,-773.973
8,162,-769.887
10,162,-766.391
12,162,-763.501
14,162,-761.232
16,162,-759.597
18,162,-758.603
20,162,-758.257
22,162,-758.561
24,162,-759.513
26,162,-761.11
28,162,-763.343
30,162,-766.203
32,162,-769.676
34,162,-773.744
36,162,-778.389
38,162,-783.586
40,162,-789.31
42,162,-795.534
44,162,-802.226
46,162,-809.354
48,162,-816.882
50,162,-824.773
52,162,-832.988
54,162,-841.487
56,162,-850.227
58,162,-859.166
60,162,-868.259
62,162,-877.462
64,162,-886.73
66,162,-896.018
68,162,-905.28
70,162,-914.472
72,162,-923.549
74,162,-932.468
76,162,-941.186
78,162,-949.662
80,162,-957.855
82,162,-965.727
84,162,-973.242
86,162,-980.365
88,162,-987.063
