Phi[deg],Theta[deg],re(rEY)[mV]
124,90,863.484
126,90,910.578
128,90,956.212
130,90,1000.24
132,90,1042.53
134,90,1082.95
136,90,1121.37
138,90,1157.66
140,90,1191.72
142,90,1223.43
144,90,1252.69
146,90,1279.4
148,90,1303.47
150,90,1324.81
152,90,1343.34
154,90,1358.99
156,90,1371.68
158,90,1381.35
160,90,1387.93
162,90,1391.38
164,90,1391.64
166,90,1388.67
168,90,1382.42
170,90,1372.87
172,90,1360
174,90,1343.78
176,90,1324.23
178,90,1301.34
180,90,1275.14
-180,92,1228.95
-178,92,1203.04
-176,92,1174.05
-174,92,1142.05
-172,92,1107.09
-170,92,1069.28
-168,92,1028.72
-166,92,985.55
-164,92,939.936
-162,92,892.058
-160,92,842.125
-158,92,790.37
-156,92,737.045
-154,92,682.426
-152,92,626.808
-150,92,570.5
-148,92,513.83
-146,92,457.136
-144,92,400.764
-142,92,345.068
-140,92,290.402
-138,92,237.121
-136,92,185.576
-134,92,136.109
-132,92,89.0508
-130,92,44.7206
-128,92,3.41949
-126,92,-34.5704
-124,92,-68.9883
-122,92,-99.5969
-120,92,-126.184
-118,92,-148.563
-116,92,-166.577
-114,92,-180.095
-112,92,-189.015
-110,92,-193.266
-108,92,-192.804
-106,92,-187.614
-104,92,-177.711
-102,92,-163.134
-100,92,-143.954
-98,92,-120.266
-96,92,-92.1893
-94,92,-59.8706
-92,92,-23.4787
-90,92,16.795
-88,92,60.7373
-86,92,108.115
-84,92,158.675
-82,92,212.148
-80,92,268.248
-78,92,326.672
-76,92,387.106
-74,92,449.222
-72,92,512.684
-70,92,577.145
-68,92,642.254
-66,92,707.651
-64,92,772.978
-62,92,837.871
-60,92,901.972
-58,92,964.923
-56,92,1026.37
-54,92,1085.97
-52,92,1143.4
-50,92,1198.31
-48,92,1250.42
-46,92,1299.42
-44,92,1345.03
-42,92,1387.01
-40,92,1425.11
-38,92,1459.12
-36,92,1488.85
-34,92,1514.14
-32,92,1534.84
-30,92,1550.83
-28,92,1562.04
-26,92,1568.4
-24,92,1569.87
-22,92,1566.45
-20,92,1558.15
-18,92,1545.03
-16,92,1527.14
-14,92,1504.58
-12,92,1477.48
-10,92,1445.97
-8,92,1410.23
-6,92,1370.43
-4,92,1326.8
-2,92,1279.54
0,92,1228.92
2,92,1175.19
4,92,1118.64
6,92,1059.55
8,92,998.246
10,92,935.038
12,92,870.261
14,92,804.256
16,92,737.372
18,92,669.965
20,92,602.393
22,92,535.018
24,92,468.2
26,92,402.301
28,92,337.673
30,92,274.665
32,92,213.616
34,92,154.852
36,92,98.6847
38,92,45.4105
40,92,-4.69536
42,92,-51.3788
44,92,-94.4096
46,92,-133.584
48,92,-168.725
50,92,-199.686
52,92,-226.35
54,92,-248.63
56,92,-266.472
58,92,-279.852
60,92,-288.779
62,92,-293.288
64,92,-293.446
66,92,-289.346
68,92,-281.107
70,92,-268.868
72,92,-252.792
74,92,-233.058
76,92,-209.861
78,92,-183.407
80,92,-153.914
82,92,-121.605
84,92,-86.71
86,92,-49.4583
88,92,-10.0812
90,92,31.1923
92,92,74.1367
94,92,118.531
96,92,164.161
98,92,210.817
100,92,258.299
102,92,306.412
104,92,354.971
106,92,403.796
108,92,452.716
110,92,501.566
112,92,550.187
114,92,598.427
116,92,646.139
118,92,693.18
120,92,739.413
122,92,784.706
124,92,828.929
126,92,871.958
128,92,913.673
130,92,953.955
132,92,992.693
134,92,1029.78
136,92,1065.1
138,92,1098.56
140,92,1130.07
142,92,1159.52
144,92,1186.83
146,92,1211.91
148,92,1234.68
150,92,1255.06
152,92,1272.97
154,92,1288.34
156,92,1301.09
158,92,1311.16
160,92,1318.48
162,92,1322.99
164,92,1324.63
166,92,1323.34
168,92,1319.08
170,92,1311.79
172,92,1301.44
174,92,1288
176,92,1271.44
178,92,1251.75
180,92,1228.95
-180,94,1182.25
-178,94,1160
-176,94,1134.82
-174,94,1106.76
-172,94,1075.86
-170,94,1042.19
-168,94,1005.84
-166,94,966.928
-164,94,925.583
-162,94,881.969
-160,94,836.273
-158,94,788.702
-156,94,739.487
-154,94,688.882
-152,94,637.16
-150,94,584.612
-148,94,531.544
-146,94,478.276
-144,94,425.139
-142,94,372.47
-140,94,320.609
-138,94,269.9
-136,94,220.68
-134,94,173.285
-132,94,128.037
-130,94,85.251
-128,94,45.2237
-126,94,8.23594
-124,94,-25.4514
-122,94,-55.5989
-120,94,-81.9907
-118,94,-104.436
-116,94,-122.769
-114,94,-136.853
-112,94,-146.576
-110,94,-151.856
-108,94,-152.638
-106,94,-148.897
-104,94,-140.632
-102,94,-127.873
-100,94,-110.675
-98,94,-89.1206
-96,94,-63.3169
-94,94,-33.396
-92,94,0.48596
-90,94,38.1502
-88,94,79.3963
-86,94,124.003
-84,94,171.729
-82,94,222.317
-80,94,275.491
-78,94,330.959
-76,94,388.418
-74,94,447.55
-72,94,508.028
-70,94,569.516
-68,94,631.671
-66,94,694.144
-64,94,756.584
-62,94,818.638
-60,94,879.955
-58,94,940.187
-56,94,998.99
-54,94,1056.03
-52,94,1110.98
-50,94,1163.52
-48,94,1213.35
-46,94,1260.19
-44,94,1303.77
-42,94,1343.83
-40,94,1380.15
-38,94,1412.52
-36,94,1440.75
-34,94,1464.69
-32,94,1484.19
-30,94,1499.15
-28,94,1509.48
-26,94,1515.12
-24,94,1516.04
-22,94,1512.24
-20,94,1503.74
-18,94,1490.58
-16,94,1472.83
-14,94,1450.6
-12,94,1424
-10,94,1393.17
-8,94,1358.29
-6,94,1319.53
-4,94,1277.12
-2,94,1231.27
0,94,1182.23
2,94,1130.26
4,94,1075.64
6,94,1018.67
8,94,959.638
10,94,898.872
12,94,836.696
14,94,773.443
16,94,709.453
18,94,645.073
20,94,580.649
22,94,516.531
24,94,453.068
26,94,390.602
28,94,329.474
30,94,270.013
32,94,212.541
34,94,157.364
36,94,104.775
38,94,55.0487
40,94,8.44054
42,94,-34.8168
44,94,-74.5145
46,94,-110.469
48,94,-142.526
50,94,-170.557
52,94,-194.465
54,94,-214.183
56,94,-229.674
58,94,-240.93
60,94,-247.976
62,94,-250.861
64,94,-249.664
66,94,-244.49
68,94,-235.465
70,94,-222.739
72,94,-206.478
74,94,-186.866
76,94,-164.101
78,94,-138.39
80,94,-109.949
82,94,-78.9983
84,94,-45.7627
86,94,-10.4663
88,94,26.6684
90,94,65.4221
92,94,105.581
94,94,146.937
96,94,189.289
98,94,232.447
100,94,276.227
102,94,320.454
104,94,364.963
106,94,409.598
108,94,454.209
110,94,498.656
112,94,542.806
114,94,586.534
116,94,629.719
118,94,672.246
120,94,714.005
122,94,754.893
124,94,794.808
126,94,833.652
128,94,871.332
130,94,907.756
132,94,942.836
134,94,976.487
136,94,1008.62
138,94,1039.17
140,94,1068.04
142,94,1095.15
144,94,1120.44
146,94,1143.83
148,94,1165.24
150,94,1184.61
152,94,1201.85
154,94,1216.9
156,94,1229.68
158,94,1240.13
160,94,1248.18
162,94,1253.74
164,94,1256.76
166,94,1257.17
168,94,1254.91
170,94,1249.91
172,94,1242.12
174,94,1231.49
176,94,1217.99
178,94,1201.58
180,94,1182.25
-180,96,1135.07
-178,96,1116.52
-176,96,1095.23
-174,96,1071.2
-172,96,1044.46
-170,96,1015.04
-168,96,983.018
-166,96,948.483
-164,96,911.548
-162,96,872.35
-160,96,831.05
-158,96,787.832
-156,96,742.906
-154,96,696.502
-152,96,648.87
-150,96,600.28
-148,96,551.018
-146,96,501.385
-144,96,451.692
-142,96,402.26
-140,96,353.415
-138,96,305.483
-136,96,258.794
-134,96,213.669
-132,96,170.425
-130,96,129.367
-128,96,90.7888
-126,96,54.968
-124,96,22.1643
-122,96,-7.38201
-120,96,-33.4526
-118,96,-55.8522
-116,96,-74.41
-114,96,-88.9805
-112,96,-99.4447
-110,96,-105.71
-108,96,-107.711
-106,96,-105.411
-104,96,-98.7965
-102,96,-87.8849
-100,96,-72.7184
-98,96,-53.3654
-96,96,-29.9196
-94,96,-2.49959
-92,96,28.7522
-90,96,63.6703
-88,96,102.068
-86,96,143.736
-84,96,188.447
-82,96,235.955
-80,96,285.997
-78,96,338.293
-76,96,392.551
-74,96,448.466
-72,96,505.72
-70,96,563.989
-68,96,622.942
-66,96,682.239
-64,96,741.54
-62,96,800.504
-60,96,858.789
-58,96,916.057
-56,96,971.975
-54,96,1026.22
-52,96,1078.47
-50,96,1128.41
-48,96,1175.77
-46,96,1220.26
-44,96,1261.62
-42,96,1299.61
-40,96,1334
-38,96,1364.59
-36,96,1391.21
-34,96,1413.69
-32,96,1431.92
-30,96,1445.77
-28,96,1455.18
-26,96,1460.08
-24,96,1460.45
-22,96,1456.29
-20,96,1447.61
-18,96,1434.46
-16,96,1416.93
-14,96,1395.1
-12,96,1369.1
-10,96,1339.07
-8,96,1305.18
-6,96,1267.61
-4,96,1226.58
-2,96,1182.31
0,96,1135.04
2,96,1085.03
4,96,1032.55
6,96,977.898
8,96,921.367
10,96,863.267
12,96,803.919
14,96,743.645
16,96,682.778
18,96,621.652
20,96,560.602
22,96,499.964
24,96,440.07
26,96,381.249
28,96,323.822
30,96,268.102
32,96,214.389
34,96,162.971
36,96,114.119
38,96,68.087
40,96,25.1082
42,96,-14.6062
44,96,-50.8692
46,96,-83.5192
48,96,-112.422
50,96,-137.47
52,96,-158.586
54,96,-175.721
56,96,-188.857
58,96,-198.001
60,96,-203.193
62,96,-204.495
64,96,-201.999
66,96,-195.819
68,96,-186.09
70,96,-172.968
72,96,-156.624
74,96,-137.247
76,96,-115.033
78,96,-90.1909
80,96,-62.9334
82,96,-33.4778
84,96,-2.04219
86,96,31.1565
88,96,65.9046
90,96,101.994
92,96,139.222
94,96,177.396
96,96,216.33
98,96,255.851
100,96,295.792
102,96,335.999
104,96,376.329
106,96,416.646
108,96,456.826
110,96,496.753
112,96,536.32
114,96,575.427
116,96,613.98
118,96,651.893
120,96,689.084
122,96,725.475
124,96,760.994
126,96,795.569
128,96,829.135
130,96,861.625
132,96,892.975
134,96,923.124
136,96,952.009
138,96,979.569
140,96,1005.74
142,96,1030.47
144,96,1053.69
146,96,1075.34
148,96,1095.35
150,96,1113.65
152,96,1130.19
154,96,1144.89
156,96,1157.67
158,96,1168.48
160,96,1177.22
162,96,1183.82
164,96,1188.22
166,96,1190.32
168,96,1190.06
170,96,1187.35
172,96,1182.15
174,96,1174.36
176,96,1163.95
178,96,1150.87
180,96,1135.07
-180,98,1087.4
-178,98,1072.61
-176,98,1055.24
-174,98,1035.3
-172,98,1012.76
-170,98,987.67
-168,98,960.061
-166,98,930.002
-164,98,897.582
-162,98,862.914
-160,98,826.136
-158,98,787.409
-156,98,746.917
-154,98,704.867
-152,98,661.488
-150,98,617.025
-148,98,571.745
-146,98,525.927
-144,98,479.863
-142,98,433.855
-140,98,388.213
-138,98,343.249
-136,98,299.277
-134,98,256.607
-132,98,215.547
-130,98,176.393
-128,98,139.432
-126,98,104.939
-124,98,73.17
-122,98,44.3652
-120,98,18.7446
-118,98,-3.49343
-116,98,-22.1733
-114,98,-37.1431
-112,98,-48.276
-110,98,-55.4705
-108,98,-58.6511
-106,98,-57.7685
-104,98,-52.7997
-102,98,-43.748
-100,98,-30.6426
-98,98,-13.5384
-96,98,7.48453
-94,98,32.3216
-92,98,60.8443
-90,98,92.9014
-88,98,128.319
-86,98,166.904
-84,98,208.441
-82,98,252.697
-80,98,299.423
-78,98,348.353
-76,98,399.206
-74,98,451.69
-72,98,505.502
-70,98,560.328
-68,98,615.849
-66,98,671.739
-64,98,727.67
-62,98,783.312
-60,98,838.335
-58,98,892.413
-56,98,945.224
-54,98,996.453
-52,98,1045.79
-50,98,1092.95
-48,98,1137.65
-46,98,1179.61
-44,98,1218.58
-42,98,1254.34
-40,98,1286.66
-38,98,1315.35
-36,98,1340.25
-34,98,1361.2
-32,98,1378.07
-30,98,1390.76
-28,98,1399.21
-26,98,1403.35
-24,98,1403.16
-22,98,1398.64
-20,98,1389.82
-18,98,1376.74
-16,98,1359.49
-14,98,1338.15
-12,98,1312.84
-10,98,1283.73
-8,98,1250.96
-6,98,1214.72
-4,98,1175.23
-2,98,1132.7
0,98,1087.37
2,98,1039.5
4,98,989.352
6,98,937.218
8,98,883.384
10,98,828.155
12,98,771.839
14,98,714.752
16,98,657.214
18,98,599.545
20,98,542.068
22,98,485.103
24,98,428.967
26,98,373.971
28,98,320.417
30,98,268.599
32,98,218.796
34,98,171.276
36,98,126.288
38,98,84.064
40,98,44.8143
42,98,8.72809
44,98,-24.0296
46,98,-53.3191
48,98,-79.0268
50,98,-101.067
52,98,-119.38
54,98,-133.937
56,98,-144.735
58,98,-151.8
60,98,-155.182
62,98,-154.96
64,98,-151.234
66,98,-144.127
68,98,-133.783
70,98,-120.363
72,98,-104.043
74,98,-85.0106
76,98,-63.4655
78,98,-39.6131
80,98,-13.6634
82,98,14.1715
84,98,43.6802
86,98,74.6542
88,98,106.89
90,98,140.19
92,98,174.367
94,98,209.241
96,98,244.642
98,98,280.415
100,98,316.412
102,98,352.5
104,98,388.554
106,98,424.465
108,98,460.129
110,98,495.457
112,98,530.365
114,98,564.781
116,98,598.638
118,98,631.876
120,98,664.442
122,98,696.284
124,98,727.357
126,98,757.618
128,98,787.025
130,98,815.539
132,98,843.12
134,98,869.729
136,98,895.326
138,98,919.868
140,98,943.314
142,98,965.618
144,98,986.731
146,98,1006.6
148,98,1025.18
150,98,1042.4
152,98,1058.2
154,98,1072.51
156,98,1085.27
158,98,1096.4
160,98,1105.81
162,98,1113.43
164,98,1119.17
166,98,1122.95
168,98,1124.68
170,98,1124.27
172,98,1121.64
174,98,1116.7
176,98,1109.39
178,98,1099.64
180,98,1087.4
-180,100,1039.26
-178,100,1028.23
-176,100,1014.8
-174,100,998.955
-172,100,980.667
-170,100,959.938
-168,100,936.79
-166,100,911.265
-164,100,883.429
-162,100,853.372
-160,100,821.206
-158,100,787.07
-156,100,751.122
-154,100,713.547
-152,100,674.548
-150,100,634.351
-148,100,593.197
-146,100,551.345
-144,100,509.067
-142,100,466.645
-140,100,424.372
-138,100,382.542
-136,100,341.455
-134,100,301.409
-132,100,262.699
-130,100,225.612
-128,100,190.429
-126,100,157.416
-124,100,126.829
-122,100,98.9044
-120,100,73.8633
-118,100,51.9059
-116,100,33.2117
-114,100,17.9379
-112,100,6.21821
-110,100,-1.83751
-108,100,-6.1443
-106,100,-6.64231
-104,100,-3.29705
-102,100,3.90049
-100,100,14.934
-98,100,29.762
-96,100,48.3182
-94,100,70.5121
-92,100,96.2297
-90,100,125.334
-88,100,157.666
-86,100,193.046
-84,100,231.273
-82,100,272.13
-80,100,315.381
-78,100,360.774
-76,100,408.042
-74,100,456.908
-72,100,507.082
-70,100,558.264
-68,100,610.149
-66,100,662.424
-64,100,714.775
-62,100,766.885
-60,100,818.438
-58,100,869.12
-56,100,918.623
-54,100,966.644
-52,100,1012.89
-50,100,1057.08
-48,100,1098.93
-46,100,1138.2
-44,100,1174.64
-42,100,1208.03
-40,100,1238.16
-38,100,1264.84
-36,100,1287.92
-34,100,1307.25
-32,100,1322.7
-30,100,1334.19
-28,100,1341.64
-26,100,1345
-24,100,1344.25
-22,100,1339.4
-20,100,1330.47
-18,100,1317.51
-16,100,1300.59
-14,100,1279.82
-12,100,1255.31
-10,100,1227.21
-8,100,1195.69
-6,100,1160.91
-4,100,1123.1
-2,100,1082.46
0,100,1039.23
2,100,993.668
4,100,946.029
6,100,896.589
8,100,845.635
10,100,793.458
12,100,740.358
14,100,686.639
16,100,632.607
18,100,578.571
20,100,524.838
22,100,471.711
24,100,419.49
26,100,368.468
28,100,318.926
30,100,271.139
32,100,225.364
34,100,181.848
36,100,140.817
38,100,102.481
40,100,67.0271
42,100,34.6222
44,100,5.40907
46,100,-20.4944
48,100,-42.9957
50,100,-62.029
52,100,-77.5551
54,100,-89.5616
56,100,-98.0627
58,100,-103.099
60,100,-104.734
62,100,-103.059
64,100,-98.1841
66,100,-90.2404
68,100,-79.3778
70,100,-65.7616
72,100,-49.5707
74,100,-30.9947
76,100,-10.2309
78,100,12.5175
80,100,37.0448
82,100,63.1452
84,100,90.6151
86,100,119.255
88,100,148.872
90,100,179.282
92,100,210.31
94,100,241.792
96,100,273.576
98,100,305.521
100,100,337.501
102,100,369.402
104,100,401.122
106,100,432.572
108,100,463.674
110,100,494.361
112,100,524.576
114,100,554.271
116,100,583.407
118,100,611.95
120,100,639.873
122,100,667.153
124,100,693.769
126,100,719.706
128,100,744.948
130,100,769.479
132,100,793.284
134,100,816.346
136,100,838.646
138,100,860.162
140,100,880.868
142,100,900.734
144,100,919.727
146,100,937.805
148,100,954.925
150,100,971.033
152,100,986.072
154,100,999.978
156,100,1012.68
158,100,1024.1
160,100,1034.16
162,100,1042.76
164,100,1049.83
166,100,1055.25
168,100,1058.94
170,100,1060.79
172,100,1060.71
174,100,1058.6
176,100,1054.38
178,100,1047.96
180,100,1039.26
-180,102,990.675
-178,102,983.368
-176,102,973.864
-174,102,962.107
-172,102,948.058
-170,102,931.696
-168,102,913.021
-166,102,892.052
-164,102,868.833
-162,102,843.429
-160,102,815.929
-158,102,786.446
-156,102,755.117
-154,102,722.101
-152,102,687.578
-150,102,651.748
-148,102,614.833
-146,102,577.067
-144,102,538.702
-142,102,500.001
-140,102,461.235
-138,102,422.683
-136,102,384.629
-134,102,347.355
-132,102,311.145
-130,102,276.274
-128,102,243.016
-126,102,211.629
-124,102,182.363
-122,102,155.454
-120,102,131.121
-118,102,109.565
-116,102,90.9674
-114,102,75.4908
-112,102,63.2746
-110,102,54.4359
-108,102,49.0683
-106,102,47.2416
-104,102,49.0011
-102,102,54.3677
-100,102,63.3375
-98,102,75.8823
-96,102,91.9495
-94,102,111.463
-92,102,134.323
-90,102,160.407
-88,102,189.57
-86,102,221.65
-84,102,256.459
-82,102,293.795
-80,102,333.438
-78,102,375.15
-76,102,418.682
-74,102,463.768
-72,102,510.136
-70,102,557.5
-68,102,605.57
-66,102,654.048
-64,102,702.636
-62,102,751.029
-60,102,798.929
-58,102,846.034
-56,102,892.051
-54,102,936.69
-52,102,979.672
-50,102,1020.73
-48,102,1059.59
-46,102,1096.03
-44,102,1129.8
-42,102,1160.7
-40,102,1188.53
-38,102,1213.11
-36,102,1234.28
-34,102,1251.91
-32,102,1265.89
-30,102,1276.13
-28,102,1282.56
-26,102,1285.13
-24,102,1283.83
-22,102,1278.66
-20,102,1269.65
-18,102,1256.85
-16,102,1240.34
-14,102,1220.21
-12,102,1196.59
-10,102,1169.61
-8,102,1139.43
-6,102,1106.24
-4,102,1070.23
-2,102,1031.63
0,102,990.648
2,102,947.54
4,102,902.559
6,102,855.972
8,102,808.055
10,102,759.089
12,102,709.362
14,102,659.165
16,102,608.792
18,102,558.535
20,102,508.685
22,102,459.529
24,102,411.348
26,102,364.414
28,102,318.99
30,102,275.328
32,102,233.665
34,102,194.224
36,102,157.209
38,102,122.806
40,102,91.1821
42,102,62.4794
44,102,36.8188
46,102,14.2968
48,102,-5.01501
50,102,-21.0705
52,102,-33.8492
54,102,-43.3559
56,102,-49.6207
58,102,-52.6981
60,102,-52.6657
62,102,-49.6234
64,102,-43.6912
66,102,-35.0078
68,102,-23.7279
70,102,-10.0204
72,102,5.93436
74,102,23.9472
76,102,43.8225
78,102,65.3612
80,102,88.363
82,102,112.629
84,102,137.964
86,102,164.18
88,102,191.094
90,102,218.535
92,102,246.344
94,102,274.37
96,102,302.479
98,102,330.55
100,102,358.473
102,102,386.155
104,102,413.517
106,102,440.49
108,102,467.02
110,102,493.064
112,102,518.59
114,102,543.575
116,102,568.004
118,102,591.871
120,102,615.174
122,102,637.916
124,102,660.103
126,102,681.745
128,102,702.849
130,102,723.424
132,102,743.479
134,102,763.018
136,102,782.041
138,102,800.547
140,102,818.526
142,102,835.963
144,102,852.839
146,102,869.123
148,102,884.78
150,102,899.765
152,102,914.026
154,102,927.5
156,102,940.117
158,102,951.801
160,102,962.464
162,102,972.015
164,102,980.355
166,102,987.38
168,102,992.983
170,102,997.054
172,102,999.482
174,102,1000.16
176,102,998.984
178,102,995.853
180,102,990.675
-180,104,941.659
-178,104,938.024
-176,104,932.388
-174,104,924.674
-172,104,914.825
-170,104,902.798
-168,104,888.573
-166,104,872.146
-164,104,853.539
-162,104,832.793
-160,104,809.974
-158,104,785.172
-156,104,758.498
-154,104,730.087
-152,104,700.097
-150,104,668.703
-148,104,636.104
-146,104,602.512
-144,104,568.157
-142,104,533.279
-140,104,498.133
-138,104,462.977
-136,104,428.078
-134,104,393.704
-132,104,360.124
-130,104,327.604
-128,104,296.403
-126,104,266.776
-124,104,238.964
-122,104,213.199
-120,104,189.699
-118,104,168.663
-116,104,150.276
-114,104,134.702
-112,104,122.087
-110,104,112.552
-108,104,106.2
-106,104,103.11
-104,104,103.337
-102,104,106.913
-100,104,113.846
-98,104,124.121
-96,104,137.698
-94,104,154.516
-92,104,174.49
-90,104,197.511
-88,104,223.451
-86,104,252.161
-84,104,283.471
-82,104,317.193
-80,104,353.124
-78,104,391.041
-76,104,430.712
-74,104,471.887
-72,104,514.31
-70,104,557.711
-68,104,601.817
-66,104,646.345
-64,104,691.014
-62,104,735.535
-60,104,779.625
-58,104,822.999
-56,104,865.377
-54,104,906.487
-52,104,946.062
-50,104,983.846
-48,104,1019.59
-46,104,1053.07
-44,104,1084.07
-42,104,1112.37
-40,104,1137.8
-38,104,1160.19
-36,104,1179.39
-34,104,1195.28
-32,104,1207.74
-30,104,1216.69
-28,104,1222.08
-26,104,1223.86
-24,104,1222.01
-22,104,1216.54
-20,104,1207.49
-18,104,1194.9
-16,104,1178.85
-14,104,1159.43
-12,104,1136.77
-10,104,1111
-8,104,1082.27
-6,104,1050.77
-4,104,1016.69
-2,104,980.238
0,104,941.632
2,104,901.111
4,104,858.922
6,104,815.322
8,104,770.575
10,104,724.952
12,104,678.728
14,104,632.18
16,104,585.586
18,104,539.223
20,104,493.364
22,104,448.278
24,104,404.226
26,104,361.461
28,104,320.225
30,104,280.748
32,104,243.244
34,104,207.914
36,104,174.94
38,104,144.484
40,104,116.689
42,104,91.677
44,104,69.5459
46,104,50.3712
48,104,34.204
50,104,21.0714
52,104,10.976
54,104,3.89634
56,104,-0.212604
58,104,-1.41859
60,104,0.189048
62,104,4.50078
64,104,11.3886
66,104,20.7079
68,104,32.2998
70,104,45.9931
72,104,61.6072
74,104,78.954
76,104,97.8413
78,104,118.075
80,104,139.46
82,104,161.807
84,104,184.93
86,104,208.65
88,104,232.799
90,104,257.219
92,104,281.763
94,104,306.299
96,104,330.708
98,104,354.887
100,104,378.748
102,104,402.215
104,104,425.23
106,104,447.747
108,104,469.734
110,104,491.172
112,104,512.052
114,104,532.376
116,104,552.153
118,104,571.402
120,104,590.147
122,104,608.414
124,104,626.237
126,104,643.646
128,104,660.675
130,104,677.356
132,104,693.718
134,104,709.787
136,104,725.583
138,104,741.121
140,104,756.409
142,104,771.447
144,104,786.226
146,104,800.73
148,104,814.931
150,104,828.79
152,104,842.261
154,104,855.284
156,104,867.791
158,104,879.704
160,104,890.934
162,104,901.383
164,104,910.949
166,104,919.519
168,104,926.977
170,104,933.204
172,104,938.077
174,104,941.476
176,104,943.281
178,104,943.378
180,104,941.659
-180,106,892.233
-178,106,892.186
-176,106,890.334
-174,106,886.586
-172,106,880.863
-170,106,873.106
-168,106,863.271
-166,106,851.335
-164,106,837.297
-162,106,821.176
-160,106,803.015
-158,106,782.881
-156,106,760.86
-154,106,737.065
-152,106,711.628
-150,106,684.702
-148,106,656.462
-146,106,627.097
-144,106,596.813
-142,106,565.833
-140,106,534.388
-138,106,502.718
-136,106,471.072
-134,106,439.703
-132,106,408.864
-130,106,378.807
-128,106,349.783
-126,106,322.034
-124,106,295.798
-122,106,271.299
-120,106,248.751
-118,106,228.353
-116,106,210.289
-114,106,194.726
-112,106,181.813
-110,106,171.677
-108,106,164.428
-106,106,160.151
-104,106,158.912
-102,106,160.754
-100,106,165.695
-98,106,173.734
-96,106,184.843
-94,106,198.974
-92,106,216.057
-90,106,235.999
-88,106,258.687
-86,106,283.986
-84,106,311.744
-82,106,341.789
-80,106,373.933
-78,106,407.973
-76,106,443.69
-74,106,480.854
-72,106,519.224
-70,106,558.549
-68,106,598.573
-66,106,639.03
-64,106,679.655
-62,106,720.179
-60,106,760.333
-58,106,799.85
-56,106,838.467
-54,106,875.927
-52,106,911.979
-50,106,946.381
-48,106,978.904
-46,106,1009.33
-44,106,1037.45
-42,106,1063.08
-40,106,1086.04
-38,106,1106.17
-36,106,1123.34
-34,106,1137.43
-32,106,1148.34
-30,106,1155.99
-28,106,1160.32
-26,106,1161.3
-24,106,1158.92
-22,106,1153.18
-20,106,1144.11
-18,106,1131.78
-16,106,1116.24
-14,106,1097.6
-12,106,1075.97
-10,106,1051.49
-8,106,1024.3
-6,106,994.589
-4,106,962.532
-2,106,928.333
0,106,892.207
2,106,854.382
4,106,815.094
6,106,774.589
8,106,733.12
10,106,690.945
12,106,648.324
14,106,605.52
16,106,562.795
18,106,520.408
20,106,478.614
22,106,437.663
24,106,397.796
26,106,359.246
28,106,322.232
30,106,286.963
32,106,253.63
34,106,222.412
36,106,193.468
38,106,166.936
40,106,142.939
42,106,121.574
44,106,102.919
46,106,87.0283
48,106,73.9341
50,106,63.6446
52,106,56.1453
54,106,51.3994
56,106,49.3477
58,106,49.9101
60,106,52.987
62,106,58.46
64,106,66.1945
66,106,76.041
68,106,87.8374
70,106,101.412
72,106,116.584
74,106,133.168
76,106,150.976
78,106,169.82
80,106,189.513
82,106,209.873
84,106,230.724
86,106,251.901
88,106,273.245
90,106,294.614
92,106,315.877
94,106,336.916
96,106,357.631
98,106,377.936
100,106,397.76
102,106,417.05
104,106,435.767
106,106,453.886
108,106,471.397
110,106,488.304
112,106,504.619
114,106,520.369
116,106,535.587
118,106,550.315
120,106,564.6
122,106,578.494
124,106,592.052
126,106,605.329
128,106,618.38
130,106,631.26
132,106,644.018
134,106,656.699
136,106,669.342
138,106,681.98
140,106,694.635
142,106,707.323
144,106,720.046
146,106,732.798
148,106,745.56
150,106,758.301
152,106,770.978
154,106,783.536
156,106,795.907
158,106,808.014
160,106,819.765
162,106,831.06
164,106,841.79
166,106,851.837
168,106,861.076
170,106,869.379
172,106,876.613
174,106,882.645
176,106,887.344
178,106,890.581
180,106,892.233
-180,108,842.424
-178,108,845.848
-176,108,847.669
-174,108,847.776
-172,108,846.074
-170,108,842.485
-168,108,836.946
-166,108,829.413
-164,108,819.865
-162,108,808.298
-160,108,794.735
-158,108,779.217
-156,108,761.81
-154,108,742.601
-152,108,721.701
-150,108,699.237
-148,108,675.362
-146,108,650.241
-144,108,624.06
-142,108,597.017
-140,108,569.323
-138,108,541.201
-136,108,512.879
-134,108,484.594
-132,108,456.582
-130,108,429.084
-128,108,402.336
-126,108,376.571
-124,108,352.019
-122,108,328.896
-120,108,307.413
-118,108,287.765
-116,108,270.136
-114,108,254.693
-112,108,241.587
-110,108,230.951
-108,108,222.898
-106,108,217.524
-104,108,214.9
-102,108,215.079
-100,108,218.091
-98,108,223.945
-96,108,232.628
-94,108,244.104
-92,108,258.317
-90,108,275.19
-88,108,294.623
-86,108,316.5
-84,108,340.683
-82,108,367.018
-80,108,395.333
-78,108,425.443
-76,108,457.147
-74,108,490.233
-72,108,524.477
-70,108,559.647
-68,108,595.504
-66,108,631.802
-64,108,668.293
-62,108,704.727
-60,108,740.851
-58,108,776.418
-56,108,811.181
-54,108,844.899
-52,108,877.34
-50,108,908.277
-48,108,937.495
-46,108,964.79
-44,108,989.969
-42,108,1012.86
-40,108,1033.29
-38,108,1051.12
-36,108,1066.22
-34,108,1078.49
-32,108,1087.82
-30,108,1094.15
-28,108,1097.42
-26,108,1097.61
-24,108,1094.71
