Phi[deg],Theta[deg],re(rEZ)[mV]
30,146,168.169
32,146,177.287
34,146,186.041
36,146,194.421
38,146,202.423
40,146,210.043
42,146,217.278
44,146,224.13
46,146,230.599
48,146,236.689
50,146,242.405
52,146,247.753
54,146,252.741
56,146,257.376
58,146,261.669
60,146,265.629
62,146,269.267
64,146,272.593
66,146,275.619
68,146,278.354
70,146,280.81
72,146,282.997
74,146,284.925
76,146,286.603
78,146,288.039
80,146,289.241
82,146,290.215
84,146,290.966
86,146,291.5
88,146,291.819
90,146,291.925
92,146,291.819
94,146,291.499
96,146,290.965
98,146,290.213
100,146,289.239
102,146,288.036
104,146,286.6
106,146,284.922
108,146,282.993
110,146,280.806
112,146,278.349
114,146,275.614
116,146,272.588
118,146,269.261
120,146,265.623
122,146,261.662
124,146,257.369
126,146,252.733
128,146,247.745
130,146,242.396
132,146,236.68
134,146,230.59
136,146,224.12
138,146,217.268
140,146,210.033
142,146,202.413
144,146,194.411
146,146,186.03
148,146,177.276
150,146,168.158
152,146,158.685
154,146,148.869
156,146,138.724
158,146,128.267
160,146,117.516
162,146,106.49
164,146,95.2115
166,146,83.7044
168,146,71.9936
170,146,60.1056
172,146,48.0682
174,146,35.9101
176,146,23.6609
178,146,11.351
180,146,-0.988992
-180,148,-0.934723
-178,148,-9.82148
-176,148,-18.6827
-174,148,-27.4938
-172,148,-36.2307
-170,148,-44.8696
-168,148,-53.3878
-166,148,-61.7631
-164,148,-69.9749
-162,148,-78.0032
-160,148,-85.83
-158,148,-93.4382
-156,148,-100.813
-154,148,-107.94
-152,148,-114.807
-150,148,-121.405
-148,148,-127.726
-146,148,-133.762
-144,148,-139.508
-142,148,-144.963
-140,148,-150.124
-138,148,-154.992
-136,148,-159.568
-134,148,-163.857
-132,148,-167.863
-130,148,-171.591
-128,148,-175.05
-126,148,-178.246
-124,148,-181.189
-122,148,-183.888
-120,148,-186.354
-118,148,-188.597
-116,148,-190.626
-114,148,-192.453
-112,148,-194.089
-110,148,-195.543
-108,148,-196.826
-106,148,-197.946
-104,148,-198.912
-102,148,-199.733
-100,148,-200.415
-98,148,-200.964
-96,148,-201.386
-94,148,-201.684
-92,148,-201.862
-90,148,-201.921
-88,148,-201.862
-86,148,-201.685
-84,148,-201.386
-82,148,-200.965
-80,148,-200.415
-78,148,-199.734
-76,148,-198.913
-74,148,-197.947
-72,148,-196.827
-70,148,-195.544
-68,148,-194.09
-66,148,-192.454
-64,148,-190.627
-62,148,-188.597
-60,148,-186.355
-58,148,-183.889
-56,148,-181.189
-54,148,-178.246
-52,148,-175.049
-50,148,-171.59
-48,148,-167.861
-46,148,-163.855
-44,148,-159.566
-42,148,-154.989
-40,148,-150.121
-38,148,-144.96
-36,148,-139.505
-34,148,-133.757
-32,148,-127.721
-30,148,-121.4
-28,148,-114.802
-26,148,-107.934
-24,148,-100.806
-22,148,-93.4312
-20,148,-85.8225
-18,148,-77.9954
-16,148,-69.9665
-14,148,-61.7544
-12,148,-53.3786
-10,148,-44.8601
-8,148,-36.2208
-6,148,-27.4836
-4,148,-18.6721
-2,148,-9.81055
0,148,-0.923512
2,148,7.96424
4,148,16.8279
6,148,25.643
8,148,34.3851
10,148,43.0307
12,148,51.5569
14,148,59.9415
16,148,68.1636
18,148,76.2035
20,148,84.0428
22,148,91.6645
24,148,99.0531
26,148,106.195
28,148,113.078
30,148,119.692
32,148,126.029
34,148,132.082
36,148,137.845
38,148,143.317
40,148,148.495
42,148,153.379
44,148,157.972
46,148,162.277
48,148,166.299
50,148,170.043
52,148,173.516
54,148,176.726
56,148,179.683
58,148,182.395
60,148,184.873
62,148,187.127
64,148,189.167
66,148,191.005
68,148,192.649
70,148,194.112
72,148,195.402
74,148,196.528
76,148,197.5
78,148,198.326
80,148,199.012
82,148,199.565
84,148,199.989
86,148,200.289
88,148,200.468
90,148,200.527
92,148,200.467
94,148,200.288
96,148,199.987
98,148,199.563
100,148,199.01
102,148,198.323
104,148,197.497
106,148,196.524
108,148,195.397
110,148,194.107
112,148,192.644
114,148,190.999
116,148,189.161
118,148,187.121
120,148,184.866
122,148,182.388
124,148,179.675
126,148,176.718
128,148,173.507
130,148,170.034
132,148,166.289
134,148,162.268
136,148,157.962
138,148,153.369
140,148,148.484
142,148,143.306
144,148,137.834
146,148,132.07
148,148,126.017
150,148,119.681
152,148,113.066
154,148,106.183
156,148,99.0408
158,148,91.6521
160,148,84.0304
162,148,76.1911
164,148,68.1512
166,148,59.9291
168,148,51.5446
170,148,43.0186
172,148,34.3731
174,148,25.6311
176,148,16.8162
178,148,7.95278
180,148,-0.934723
-180,150,-0.872197
-178,150,-6.60653
-176,150,-12.3211
-174,150,-17.9971
-172,150,-23.616
-170,150,-29.1596
-168,150,-34.6105
-166,150,-39.952
-164,150,-45.1684
-162,150,-50.2451
-160,150,-55.1683
-158,150,-59.9259
-156,150,-64.5067
-154,150,-68.9013
-152,150,-73.1015
-150,150,-77.1006
-148,150,-80.8936
-146,150,-84.4767
-144,150,-87.8479
-142,150,-91.0066
-140,150,-93.9535
-138,150,-96.6908
-136,150,-99.2219
-134,150,-101.552
-132,150,-103.685
-130,150,-105.63
-128,150,-107.394
-126,150,-108.985
-124,150,-110.412
-122,150,-111.684
-120,150,-112.813
-118,150,-113.807
-116,150,-114.678
-114,150,-115.434
-112,150,-116.088
-110,150,-116.647
-108,150,-117.122
-106,150,-117.521
-104,150,-117.852
-102,150,-118.124
-100,150,-118.342
-98,150,-118.512
-96,150,-118.64
-94,150,-118.728
-92,150,-118.78
-90,150,-118.797
-88,150,-118.78
-86,150,-118.728
-84,150,-118.64
-82,150,-118.512
-80,150,-118.342
-78,150,-118.124
-76,150,-117.852
-74,150,-117.521
-72,150,-117.122
-70,150,-116.647
-68,150,-116.087
-66,150,-115.434
-64,150,-114.677
-62,150,-113.807
-60,150,-112.812
-58,150,-111.683
-56,150,-110.41
-54,150,-108.983
-52,150,-107.392
-50,150,-105.628
-48,150,-103.683
-46,150,-101.549
-44,150,-99.2186
-42,150,-96.6871
-40,150,-93.9494
-38,150,-91.0021
-36,150,-87.843
-34,150,-84.4713
-32,150,-80.8877
-30,150,-77.0943
-28,150,-73.0947
-26,150,-68.8941
-24,150,-64.499
-22,150,-59.9177
-20,150,-55.1598
-18,150,-50.2361
-16,150,-45.159
-14,150,-39.9422
-12,150,-34.6003
-10,150,-29.149
-8,150,-23.6051
-6,150,-17.9859
-4,150,-12.3096
-2,150,-6.59474
0,150,-0.860153
2,150,4.87508
4,150,10.5919
6,150,16.2714
8,150,21.895
10,150,27.4445
12,150,32.9026
14,150,38.2524
16,150,43.4782
18,150,48.5652
20,150,53.4997
22,150,58.2693
24,150,62.863
26,150,67.271
28,150,71.4852
30,150,75.4989
32,150,79.3067
34,150,82.9049
36,150,86.2914
38,150,89.4654
40,150,92.4277
42,150,95.1802
44,150,97.7264
46,150,100.071
48,150,102.219
50,150,104.178
52,150,105.955
54,150,107.559
56,150,108.999
58,150,110.283
60,150,111.423
62,150,112.428
64,150,113.308
66,150,114.074
68,150,114.736
70,150,115.303
72,150,115.785
74,150,116.19
76,150,116.527
78,150,116.803
80,150,117.025
82,150,117.199
84,150,117.328
86,150,117.418
88,150,117.471
90,150,117.488
92,150,117.47
94,150,117.417
96,150,117.327
98,150,117.197
100,150,117.023
102,150,116.8
104,150,116.523
106,150,116.186
108,150,115.78
110,150,115.298
112,150,114.73
114,150,114.068
116,150,113.302
118,150,112.421
120,150,111.416
122,150,110.276
124,150,108.99
126,150,107.55
128,150,105.946
130,150,104.169
132,150,102.209
134,150,100.061
136,150,97.7157
138,150,95.1692
140,150,92.4164
142,150,89.4539
144,150,86.2796
146,150,82.8928
148,150,79.2943
150,150,75.4864
152,150,71.4726
154,150,67.2582
156,150,62.8501
158,150,58.2563
160,150,53.4866
162,150,48.5521
164,150,43.4651
166,150,38.2394
168,150,32.8896
170,150,27.4316
172,150,21.8822
174,150,16.2587
176,150,10.5794
178,150,4.86281
180,150,-0.872197
-180,152,-0.802885
-178,152,-3.71838
-176,152,-6.61947
-174,152,-9.49247
-172,152,-12.324
-170,152,-15.101
-168,152,-17.811
-166,152,-20.4423
-164,152,-22.9837
-162,152,-25.4251
-160,152,-27.7571
-158,152,-29.9717
-156,152,-32.0616
-154,152,-34.0209
-152,152,-35.8449
-150,152,-37.5301
-148,152,-39.0741
-146,152,-40.476
-144,152,-41.736
-142,152,-42.8555
-140,152,-43.837
-138,152,-44.6843
-136,152,-45.402
-134,152,-45.9959
-132,152,-46.4727
-130,152,-46.8396
-128,152,-47.1047
-126,152,-47.2768
-124,152,-47.365
-122,152,-47.3787
-120,152,-47.3278
-118,152,-47.222
-116,152,-47.0714
-114,152,-46.8856
-112,152,-46.6743
-110,152,-46.4466
-108,152,-46.2113
-106,152,-45.9768
-104,152,-45.7507
-102,152,-45.54
-100,152,-45.3508
-98,152,-45.1885
-96,152,-45.0576
-94,152,-44.9615
-92,152,-44.9028
-90,152,-44.8831
-88,152,-44.9028
-86,152,-44.9614
-84,152,-45.0574
-82,152,-45.1883
-80,152,-45.3505
-78,152,-45.5396
-76,152,-45.7503
-74,152,-45.9763
-72,152,-46.2107
-70,152,-46.4458
-68,152,-46.6733
-66,152,-46.8845
-64,152,-47.0701
-62,152,-47.2205
-60,152,-47.326
-58,152,-47.3766
-56,152,-47.3626
-54,152,-47.2742
-52,152,-47.1018
-50,152,-46.8363
-48,152,-46.469
-46,152,-45.9919
-44,152,-45.3976
-42,152,-44.6794
-40,152,-43.8318
-38,152,-42.8498
-36,152,-41.7299
-34,152,-40.4695
-32,152,-39.0672
-30,152,-37.5227
-28,152,-35.8371
-26,152,-34.0126
-24,152,-32.0529
-22,152,-29.9626
-20,152,-27.7476
-18,152,-25.4152
-16,152,-22.9734
-14,152,-20.4317
-12,152,-17.8001
-10,152,-15.0897
-8,152,-12.3123
-6,152,-9.48053
-4,152,-6.60726
-2,152,-3.70592
0,152,-0.790197
2,152,2.12609
4,152,5.02913
6,152,7.90522
8,152,10.7409
10,152,13.5232
12,152,16.2396
14,152,18.8782
16,152,21.4279
18,152,23.8784
20,152,26.2204
22,152,28.4457
24,152,30.547
26,152,32.5183
28,152,34.3548
30,152,36.0528
32,152,37.6101
34,152,39.0255
36,152,40.2992
38,152,41.4324
40,152,42.4277
42,152,43.2886
44,152,44.02
46,152,44.6272
48,152,45.117
50,152,45.4967
52,152,45.7742
54,152,45.9582
56,152,46.0577
58,152,46.0823
60,152,46.0417
62,152,45.9457
64,152,45.8042
66,152,45.6269
68,152,45.4233
70,152,45.2028
72,152,44.974
74,152,44.7453
76,152,44.5242
78,152,44.3178
80,152,44.1323
82,152,43.9729
84,152,43.8442
86,152,43.7496
88,152,43.6918
90,152,43.6721
92,152,43.6912
94,152,43.7486
96,152,43.8426
98,152,43.9708
100,152,44.1296
102,152,44.3146
104,152,44.5205
106,152,44.741
108,152,44.9692
110,152,45.1975
112,152,45.4176
114,152,45.6206
116,152,45.7974
118,152,45.9385
120,152,46.034
122,152,46.0742
124,152,46.0491
126,152,45.9491
128,152,45.7647
130,152,45.4868
132,152,45.1067
134,152,44.6166
136,152,44.0089
138,152,43.2773
140,152,42.416
142,152,41.4204
144,152,40.2869
146,152,39.013
148,152,37.5974
150,152,36.0399
152,152,34.3417
154,152,32.505
156,152,30.5336
158,152,28.4322
160,152,26.2069
162,152,23.8648
164,152,21.4143
166,152,18.8646
168,152,16.2261
170,152,13.5098
172,152,10.7276
174,152,7.89199
176,152,5.01606
178,152,2.1132
180,152,-0.802885
-180,154,-0.728353
-178,154,-1.18565
-176,154,-1.63331
-174,154,-2.06232
-172,154,-2.46389
-170,154,-2.82957
-168,154,-3.15132
-166,154,-3.42163
-164,154,-3.63362
-162,154,-3.7811
-160,154,-3.85866
-158,154,-3.8617
-156,154,-3.78654
-154,154,-3.63044
-152,154,-3.3916
-150,154,-3.06924
-148,154,-2.66355
-146,154,-2.17574
-144,154,-1.608
-142,154,-0.963462
-140,154,-0.246204
-138,154,0.538833
-136,154,1.38588
-134,154,2.28843
-132,154,3.23927
-130,154,4.23058
-128,154,5.25405
-126,154,6.30092
-124,154,7.36211
-122,154,8.42828
-120,154,9.48999
-118,154,10.5377
-116,154,11.5621
-114,154,12.5538
-112,154,13.5038
-110,154,14.4035
-108,154,15.2446
-106,154,16.0194
-104,154,16.7209
-102,154,17.3424
-100,154,17.8784
-98,154,18.3238
-96,154,18.6746
-94,154,18.9276
-92,154,19.0803
-90,154,19.1314
-88,154,19.0804
-86,154,18.9278
-84,154,18.675
-82,154,18.3243
-80,154,17.879
-78,154,17.3432
-76,154,16.7218
-74,154,16.0205
-72,154,15.2459
-70,154,14.405
-68,154,13.5055
-66,154,12.5557
-64,154,11.5642
-62,154,10.5401
-60,154,9.49264
-58,154,8.43122
-56,154,7.36535
-54,154,6.30448
-52,154,5.25795
-50,154,4.23483
-48,154,3.24387
-46,154,2.29341
-44,154,1.39125
-42,154,0.54459
-40,154,-0.240047
-38,154,-0.956898
-36,154,-1.60102
-34,154,-2.16835
-32,154,-2.65575
-30,154,-3.06103
-28,154,-3.38298
-26,154,-3.62142
-24,154,-3.77712
-22,154,-3.85189
-20,154,-3.84846
-18,154,-3.77054
-16,154,-3.62271
-14,154,-3.41037
-12,154,-3.13974
-10,154,-2.81768
-8,154,-2.45172
-6,154,-2.04988
-4,154,-1.62062
-2,154,-1.17273
0,154,-0.715227
2,154,-0.25723
4,154,0.192131
6,154,0.623835
8,154,1.02907
10,154,1.39936
12,154,1.72663
14,154,2.00335
16,154,2.22256
18,154,2.37805
20,154,2.46432
22,154,2.47674
24,154,2.41155
26,154,2.26595
28,154,2.03806
30,154,1.72703
32,154,1.333
34,154,0.857077
36,154,0.301391
38,154,-0.330988
40,154,-1.03606
42,154,-1.80896
44,154,-2.64397
46,154,-3.53464
48,154,-4.47382
50,154,-5.45376
52,154,-6.46619
54,154,-7.50238
56,154,-8.55331
58,154,-9.60969
60,154,-10.6621
62,154,-11.701
64,154,-12.7171
66,154,-13.7012
68,154,-14.6441
70,154,-15.5372
72,154,-16.3725
74,154,-17.142
76,154,-17.8388
78,154,-18.4564
80,154,-18.989
82,154,-19.4317
84,154,-19.7805
86,154,-20.032
88,154,-20.184
90,154,-20.235
92,154,-20.1845
94,154,-20.0331
96,154,-19.7821
98,154,-19.4339
100,154,-18.9917
102,154,-18.4597
104,154,-17.8426
106,154,-17.1464
108,154,-16.3774
110,154,-15.5427
112,154,-14.65
114,154,-13.7076
116,154,-12.7241
118,154,-11.7085
120,154,-10.67
122,154,-9.61808
124,154,-8.56216
126,154,-7.51167
128,154,-6.4759
130,154,-5.46389
132,154,-4.48434
134,154,-3.54554
136,154,-2.65522
138,154,-1.82055
140,154,-1.04797
142,154,-0.343197
144,154,0.288908
146,154,0.844342
148,154,1.32003
150,154,1.71387
152,154,2.02472
154,154,2.25245
156,154,2.39793
158,154,2.46301
160,154,2.45051
162,154,2.36419
164,154,2.20869
166,154,1.98947
168,154,1.71279
170,154,1.38558
172,154,1.01537
174,154,0.610238
176,154,0.178666
178,154,-0.270538
180,154,-0.728353
-180,156,-0.650236
-178,156,0.970015
-176,156,2.59573
-174,156,4.23185
-172,156,5.88312
-170,156,7.55406
-168,156,9.24881
-166,156,10.9711
-164,156,12.7243
-162,156,14.511
-160,156,16.3333
-158,156,18.1927
-156,156,20.09
-154,156,22.0252
-152,156,23.9975
-150,156,26.0054
-148,156,28.0467
-146,156,30.1182
-144,156,32.2162
-142,156,34.3362
-140,156,36.4728
-138,156,38.6201
-136,156,40.7717
-134,156,42.9204
-132,156,45.0586
-130,156,47.1782
-128,156,49.2709
-126,156,51.328
-124,156,53.3406
-122,156,55.2997
-120,156,57.1961
-118,156,59.0209
-116,156,60.7652
-114,156,62.4202
-112,156,63.9776
-110,156,65.4293
-108,156,66.7676
-106,156,67.9855
-104,156,69.0763
-102,156,70.0343
-100,156,70.854
-98,156,71.531
-96,156,72.0616
-94,156,72.4427
-92,156,72.6723
-90,156,72.749
-88,156,72.6724
-86,156,72.443
-84,156,72.0621
-82,156,71.5317
-80,156,70.8549
-78,156,70.0354
-76,156,69.0777
-74,156,67.987
-72,156,66.7694
-70,156,65.4313
-68,156,63.9798
-66,156,62.4227
-64,156,60.7679
-62,156,59.024
-60,156,57.1994
-58,156,55.3033
-56,156,53.3446
-54,156,51.3323
-52,156,49.2756
-50,156,47.1832
-48,156,45.0639
-46,156,42.9261
-44,156,40.7778
-42,156,38.6266
-40,156,36.4796
-38,156,34.3434
-36,156,32.2239
-34,156,30.1262
-32,156,28.0551
-30,156,26.0142
-28,156,24.0067
-26,156,22.0348
-24,156,20.1
-22,156,18.2031
-20,156,16.344
-18,156,14.522
-16,156,12.7356
-14,156,10.9828
-12,156,9.26075
-10,156,7.56628
-8,156,5.89561
-6,156,4.24458
-4,156,2.60869
-2,156,0.983175
0,156,-0.636893
2,156,-2.25654
4,156,-3.88079
6,156,-5.51459
8,156,-7.16272
10,156,-8.82969
12,156,-10.5197
14,156,-12.2365
16,156,-13.9834
18,156,-15.7632
20,156,-17.5781
22,156,-19.4294
24,156,-21.3181
26,156,-23.2442
28,156,-25.207
30,156,-27.2051
32,156,-29.2363
34,156,-31.2975
36,156,-33.3851
38,156,-35.4944
40,156,-37.6204
42,156,-39.7572
44,156,-41.8982
46,156,-44.0365
48,156,-46.1644
50,156,-48.2741
52,156,-50.357
54,156,-52.4047
56,156,-54.4082
58,156,-56.3586
60,156,-58.2467
62,156,-60.0637
64,156,-61.8006
66,156,-63.4488
68,156,-64.9998
70,156,-66.4457
72,156,-67.7787
74,156,-68.9918
76,156,-70.0785
78,156,-71.0328
80,156,-71.8495
82,156,-72.5241
84,156,-73.0528
86,156,-73.4326
88,156,-73.6615
90,156,-73.7381
92,156,-73.6621
94,156,-73.4338
96,156,-73.0545
98,156,-72.5263
100,156,-71.8523
102,156,-71.0362
104,156,-70.0824
106,156,-68.9963
108,156,-67.7837
110,156,-66.4512
112,156,-65.0058
114,156,-63.4553
116,156,-61.8077
118,156,-60.0712
120,156,-58.2547
122,156,-56.367
124,156,-54.4171
126,156,-52.4141
128,156,-50.3668
130,156,-48.2842
132,156,-46.175
134,156,-44.0474
136,156,-41.9095
138,156,-39.7688
140,156,-37.6324
142,156,-35.5067
144,156,-33.3976
146,156,-31.3103
148,156,-29.2493
150,156,-27.2183
152,156,-25.2204
154,156,-23.2578
156,156,-21.3318
158,156,-19.4432
160,156,-17.592
162,156,-15.7772
164,156,-13.9974
166,156,-12.2505
168,156,-10.5336
170,156,-8.8436
172,156,-7.17656
174,156,-5.52835
176,156,-3.89443
178,156,-2.27004
180,156,-0.650236
-180,158,-0.570208
-178,158,2.73447
-176,158,6.04107
-174,158,9.35108
-172,158,12.6658
-170,158,15.9865
-168,158,19.314
-166,158,22.6489
-164,158,25.9914
-162,158,29.3413
-160,158,32.6979
-158,158,36.0601
-156,158,39.4262
-154,158,42.794
-152,158,46.1606
-150,158,49.5227
-148,158,52.8764
-146,158,56.2171
-144,158,59.5397
-142,158,62.8386
-140,158,66.1076
-138,158,69.3401
-136,158,72.5292
-134,158,75.6672
-132,158,78.7465
-130,158,81.7589
-128,158,84.6962
-126,158,87.5497
-124,158,90.3111
-122,158,92.9716
-120,158,95.5227
-118,158,97.9558
-116,158,100.263
-114,158,102.435
-112,158,104.466
-110,158,106.347
-108,158,108.072
-106,158,109.633
-104,158,111.026
-102,158,112.244
-100,158,113.283
-98,158,114.139
-96,158,114.808
-94,158,115.288
-92,158,115.577
-90,158,115.674
-88,158,115.578
-86,158,115.289
-84,158,114.809
-82,158,114.14
-80,158,113.284
-78,158,112.245
-76,158,111.027
-74,158,109.635
-72,158,108.074
-70,158,106.349
-68,158,104.469
-66,158,102.438
-64,158,100.266
-62,158,97.9594
-60,158,95.5265
-58,158,92.9758
-56,158,90.3156
-54,158,87.5546
-52,158,84.7013
-50,158,81.7645
-48,158,78.7524
-46,158,75.6735
-44,158,72.5358
-42,158,69.3471
-40,158,66.1149
-38,158,62.8463
-36,158,59.5478
-34,158,56.2256
-32,158,52.8852
-30,158,49.5319
-28,158,46.1702
-26,158,42.8039
-24,158,39.4364
-22,158,36.0707
-20,158,32.7088
-18,158,29.3525
-16,158,26.0029
-14,158,22.6607
-12,158,19.3261
-10,158,15.9989
-8,158,12.6784
-6,158,9.36386
-4,158,6.05405
-2,158,2.74763
0,158,-0.55688
2,158,-3.86104
4,158,-7.1664
6,158,-10.4744
8,158,-13.7866
10,158,-17.1039
12,158,-20.4274
14,158,-23.7576
16,158,-27.0948
18,158,-30.4389
20,158,-33.7891
22,158,-37.1445
24,158,-40.5033
26,158,-43.8634
28,158,-47.222
30,158,-50.5757
32,158,-53.9208
34,158,-57.2527
36,158,-60.5663
38,158,-63.8561
40,158,-67.116
42,158,-70.3395
44,158,-73.5195
46,158,-76.6486
48,158,-79.719
50,158,-82.7228
52,158,-85.6516
54,158,-88.497
56,158,-91.2504
58,158,-93.9034
60,158,-96.4472
62,158,-98.8735
64,158,-101.174
66,158,-103.341
68,158,-105.366
70,158,-107.241
72,158,-108.961
74,158,-110.519
76,158,-111.908
78,158,-113.123
80,158,-114.159
82,158,-115.013
84,158,-115.681
86,158,-116.159
88,158,-116.448
90,158,-116.544
92,158,-116.448
94,158,-116.161
96,158,-115.682
98,158,-115.015
100,158,-114.162
102,158,-113.126
104,158,-111.911
106,158,-110.523
108,158,-108.966
110,158,-107.247
112,158,-105.371
114,158,-103.347
116,158,-101.181
118,158,-98.881
120,158,-96.4551
122,158,-93.9117
124,158,-91.2593
126,158,-88.5062
128,158,-85.6612
130,158,-82.7328
132,158,-79.7295
134,158,-76.6594
136,158,-73.5306
138,158,-70.351
140,158,-67.1279
142,158,-63.8682
144,158,-60.5787
146,158,-57.2653
148,158,-53.9336
150,158,-50.5888
152,158,-47.2352
154,158,-43.8768
156,158,-40.5168
158,158,-37.1581
160,158,-33.8029
162,158,-30.4527
164,158,-27.1086
166,158,-23.7714
168,158,-20.4412
170,158,-17.1177
172,158,-13.8003
174,158,-10.4881
176,158,-7.17999
178,158,-3.87451
180,158,-0.570208
-180,160,-0.489962
-178,160,4.10137
-176,160,8.69173
-174,160,13.2798
-172,160,17.8642
-170,160,22.4433
-168,160,27.0154
-166,160,31.5786
-164,160,36.1305
-162,160,40.6686
-160,160,45.1901
-158,160,49.6917
-156,160,54.1698
-154,160,58.6205
-152,160,63.0393
-150,160,67.4214
-148,160,71.7615
-146,160,76.0542
-144,160,80.2933
-142,160,84.4724
-140,160,88.585
-138,160,92.6238
-136,160,96.5816
-134,160,100.451
-132,160,104.224
-130,160,107.892
-128,160,111.448
-126,160,114.883
-124,160,118.19
-122,160,121.36
-120,160,124.385
-118,160,127.257
-116,160,129.969
-114,160,132.513
-112,160,134.882
-110,160,137.07
-108,160,139.07
-106,160,140.875
-104,160,142.482
-102,160,143.884
-100,160,145.079
-98,160,146.061
-96,160,146.828
-94,160,147.378
-92,160,147.708
-90,160,147.818
-88,160,147.708
-86,160,147.378
-84,160,146.829
-82,160,146.062
-80,160,145.08
-78,160,143.886
-76,160,142.484
-74,160,140.877
-72,160,139.072
-70,160,137.073
-68,160,134.885
-66,160,132.516
-64,160,129.973
-62,160,127.261
-60,160,124.389
-58,160,121.364
-56,160,118.195
-54,160,114.889
-52,160,111.454
-50,160,107.898
-48,160,104.23
-46,160,100.457
-44,160,96.5885
-42,160,92.6311
-40,160,88.5926
-38,160,84.4804
-36,160,80.3016
-34,160,76.0628
-32,160,71.7705
-30,160,67.4307
-28,160,63.0489
-26,160,58.6305
-24,160,54.1801
-22,160,49.7023
-20,160,45.201
-18,160,40.6798
-16,160,36.1419
-14,160,31.5903
-12,160,27.0274
-10,160,22.4555
-8,160,17.8766
-6,160,13.2924
-4,160,8.70451
-2,160,4.1143
0,160,-0.476884
2,160,-5.06778
4,160,-9.65712
6,160,-14.2436
8,160,-18.8257
10,160,-23.4021
12,160,-27.9709
14,160,-32.5301
16,160,-37.0777
18,160,-41.611
20,160,-46.1272
22,160,-50.6231
24,160,-55.0951
26,160,-59.5394
28,160,-63.9514
30,160,-68.3266
32,160,-72.6595
34,160,-76.9448
36,160,-81.1764
38,160,-85.348
40,160,-89.4528
42,160,-93.484
44,160,-97.4342
46,160,-101.296
48,160,-105.061
50,160,-108.722
52,160,-112.271
54,160,-115.699
56,160,-118.999
58,160,-122.163
60,160,-125.182
62,160,-128.048
64,160,-130.754
66,160,-133.293
68,160,-135.658
70,160,-137.841
72,160,-139.836
74,160,-141.638
76,160,-143.242
78,160,-144.642
80,160,-145.833
82,160,-146.814
84,160,-147.579
86,160,-148.128
88,160,-148.458
90,160,-148.568
92,160,-148.459
94,160,-148.129
96,160,-147.581
98,160,-146.816
100,160,-145.836
102,160,-144.645
104,160,-143.246
106,160,-141.643
108,160,-139.841
110,160,-137.846
112,160,-135.663
114,160,-133.3
116,160,-130.761
118,160,-128.055
120,160,-125.189
122,160,-122.171
124,160,-119.008
126,160,-115.708
128,160,-112.28
130,160,-108.732
132,160,-105.071
134,160,-101.306
136,160,-97.445
138,160,-93.4952
140,160,-89.4643
142,160,-85.3597
144,160,-81.1884
146,160,-76.9571
148,160,-72.672
150,160,-68.3392
152,160,-63.9643
154,160,-59.5524
156,160,-55.1083
158,160,-50.6363
160,160,-46.1405
162,160,-41.6244
164,160,-37.0911
166,160,-32.5436
168,160,-27.9844
170,160,-23.4156
172,160,-18.8392
174,160,-14.257
176,160,-9.67041
178,160,-5.08098
180,160,-0.489962
-180,162,-0.41117
-178,162,5.07239
-176,162,10.5528
-174,162,16.0265
-172,162,21.49
-170,162,26.9396
-168,162,32.3717
-166,162,37.7822
-164,162,43.167
-162,162,48.522
-160,162,53.8424
-158,162,59.1236
-156,162,64.3606
-154,162,69.548
-152,162,74.6803
-150,162,79.7517
-148,162,84.7561
-146,162,89.6872
-144,162,94.5383
-142,162,99.3028
-140,162,103.973
-138,162,108.543
-136,162,113.005
-134,162,117.35
-132,162,121.572
-130,162,125.663
-128,162,129.616
-126,162,133.421
-124,162,137.073
-122,162,140.563
-120,162,143.884
-118,162,147.029
-116,162,149.991
-114,162,152.763
-112,162,155.339
-110,162,157.712
-108,162,159.877
-106,162,161.83
-104,162,163.564
-102,162,165.076
-100,162,166.362
-98,162,167.419
-96,162,168.243
-94,162,168.834
-92,162,169.189
-90,162,169.307
-88,162,169.189
-86,162,168.834
-84,162,168.244
-82,162,167.42
-80,162,166.363
-78,162,165.078
-76,162,163.566
-74,162,161.832
-72,162,159.88
-70,162,157.715
-68,162,155.342
-66,162,152.766
-64,162,149.995
-62,162,147.033
-60,162,143.889
-58,162,140.568
-56,162,137.078
-54,162,133.427
-52,162,129.621
-50,162,125.669
-48,162,121.579
-46,162,117.357
-44,162,113.012
-42,162,108.551
-40,162,103.981
-38,162,99.3108
-36,162,94.5467
-34,162,89.6958
-32,162,84.765
-30,162,79.7609
-28,162,74.6898
-26,162,69.5578
-24,162,64.3707
-22,162,59.134
-20,162,53.8531
-18,162,48.5329
-16,162,43.1782
-14,162,37.7936
-12,162,32.3833
-10,162,26.9515
-8,162,21.502
-6,162,16.0387
-4,162,10.5651
-2,162,5.08486
0,162,-0.398581
2,162,-5.88179
4,162,-11.3613
6,162,-16.8337
8,162,-22.2954
10,162,-27.7428
12,162,-33.1722
14,162,-38.5795
16,162,-43.9609
18,162,-49.3118
20,162,-54.628
22,162,-59.9046
24,162,-65.1366
26,162,-70.3187
28,162,-75.4456
30,162,-80.5113
32,162,-85.5098
34,162,-90.4348
36,162,-95.2799
38,162,-100.038
40,162,-104.702
42,162,-109.266
44,162,-113.721
46,162,-118.06
48,162,-122.276
50,162,-126.361
52,162,-130.308
54,162,-134.108
