Phi[deg],Theta[deg],im(rEZ)[mV]
136,14,126.194
138,14,123.938
140,14,121.703
142,14,119.5
144,14,117.341
146,14,115.236
148,14,113.194
150,14,111.225
152,14,109.338
154,14,107.542
156,14,105.845
158,14,104.254
160,14,102.778
162,14,101.423
164,14,100.194
166,14,99.0978
168,14,98.1388
170,14,97.3212
172,14,96.6487
174,14,96.1243
176,14,95.7503
178,14,95.5284
180,14,95.4595
-180,16,122.154
-178,16,122.261
-176,16,122.562
-174,16,123.057
-172,16,123.743
-170,16,124.617
-168,16,125.676
-166,16,126.915
-164,16,128.329
-162,16,129.912
-160,16,131.657
-158,16,133.556
-156,16,135.601
-154,16,137.784
-152,16,140.094
-150,16,142.52
-148,16,145.053
-146,16,147.68
-144,16,150.39
-142,16,153.169
-140,16,156.005
-138,16,158.884
-136,16,161.793
-134,16,164.718
-132,16,167.643
-130,16,170.556
-128,16,173.441
-126,16,176.285
-124,16,179.072
-122,16,181.789
-120,16,184.422
-118,16,186.957
-116,16,189.381
-114,16,191.681
-112,16,193.846
-110,16,195.864
-108,16,197.724
-106,16,199.416
-104,16,200.931
-102,16,202.261
-100,16,203.4
-98,16,204.339
-96,16,205.076
-94,16,205.605
-92,16,205.923
-90,16,206.03
-88,16,205.924
-86,16,205.606
-84,16,205.077
-82,16,204.341
-80,16,203.402
-78,16,202.264
-76,16,200.934
-74,16,199.419
-72,16,197.727
-70,16,195.868
-68,16,193.85
-66,16,191.686
-64,16,189.386
-62,16,186.962
-60,16,184.427
-58,16,181.795
-56,16,179.078
-54,16,176.292
-52,16,173.448
-50,16,170.564
-48,16,167.651
-46,16,164.726
-44,16,161.802
-42,16,158.893
-40,16,156.014
-38,16,153.178
-36,16,150.399
-34,16,147.69
-32,16,145.063
-30,16,142.531
-28,16,140.104
-26,16,137.795
-24,16,135.613
-22,16,133.568
-20,16,131.669
-18,16,129.924
-16,16,128.342
-14,16,126.928
-12,16,125.689
-10,16,124.63
-8,16,123.756
-6,16,123.07
-4,16,122.576
-2,16,122.275
0,16,122.168
2,16,122.256
4,16,122.539
6,16,123.015
8,16,123.683
10,16,124.539
12,16,125.58
14,16,126.801
16,16,128.197
18,16,129.762
20,16,131.489
22,16,133.371
24,16,135.4
26,16,137.565
28,16,139.858
30,16,142.269
32,16,144.786
34,16,147.397
36,16,150.092
38,16,152.856
40,16,155.678
42,16,158.543
44,16,161.438
46,16,164.35
48,16,167.263
50,16,170.164
52,16,173.037
54,16,175.869
56,16,178.646
58,16,181.353
60,16,183.976
62,16,186.502
64,16,188.917
66,16,191.21
68,16,193.367
70,16,195.378
72,16,197.231
74,16,198.918
76,16,200.428
78,16,201.754
80,16,202.888
82,16,203.825
84,16,204.558
86,16,205.085
88,16,205.402
90,16,205.508
92,16,205.402
94,16,205.084
96,16,204.556
98,16,203.822
100,16,202.885
102,16,201.75
104,16,200.423
106,16,198.912
108,16,197.225
110,16,195.371
112,16,193.36
114,16,191.202
116,16,188.909
118,16,186.493
120,16,183.966
122,16,181.343
124,16,178.635
126,16,175.858
128,16,173.026
130,16,170.152
132,16,167.251
134,16,164.337
136,16,161.426
138,16,158.53
140,16,155.664
142,16,152.842
144,16,150.078
146,16,147.383
148,16,144.771
150,16,142.254
152,16,139.844
154,16,137.551
156,16,135.385
158,16,133.357
160,16,131.475
162,16,129.747
164,16,128.182
166,16,126.786
168,16,125.565
170,16,124.525
172,16,123.669
174,16,123.001
176,16,122.525
178,16,122.242
180,16,122.154
-180,18,151.107
-178,18,151.238
-176,18,151.607
-174,18,152.214
-172,18,153.056
-170,18,154.129
-168,18,155.43
-166,18,156.952
-164,18,158.69
-162,18,160.637
-160,18,162.783
-158,18,165.121
-156,18,167.64
-154,18,170.329
-152,18,173.176
-150,18,176.17
-148,18,179.297
-146,18,182.543
-144,18,185.892
-142,18,189.33
-140,18,192.841
-138,18,196.408
-136,18,200.015
-134,18,203.643
-132,18,207.275
-130,18,210.894
-128,18,214.481
-126,18,218.018
-124,18,221.488
-122,18,224.873
-120,18,228.154
-118,18,231.316
-116,18,234.341
-114,18,237.213
-112,18,239.917
-110,18,242.439
-108,18,244.764
-106,18,246.881
-104,18,248.777
-102,18,250.442
-100,18,251.867
-98,18,253.044
-96,18,253.966
-94,18,254.629
-92,18,255.028
-90,18,255.162
-88,18,255.029
-86,18,254.631
-84,18,253.969
-82,18,253.048
-80,18,251.872
-78,18,250.448
-76,18,248.784
-74,18,246.889
-72,18,244.773
-70,18,242.449
-68,18,239.928
-66,18,237.224
-64,18,234.353
-62,18,231.329
-60,18,228.168
-58,18,224.888
-56,18,221.504
-54,18,218.035
-52,18,214.498
-50,18,210.912
-48,18,207.294
-46,18,203.663
-44,18,200.035
-42,18,196.43
-40,18,192.863
-38,18,189.353
-36,18,185.915
-34,18,182.567
-32,18,179.322
-30,18,176.196
-28,18,173.202
-26,18,170.355
-24,18,167.666
-22,18,165.148
-20,18,162.811
-18,18,160.665
-16,18,158.719
-14,18,156.982
-12,18,155.46
-10,18,154.159
-8,18,153.086
-6,18,152.245
-4,18,151.638
-2,18,151.269
0,18,151.139
2,18,151.247
4,18,151.595
6,18,152.18
8,18,153.001
10,18,154.052
12,18,155.332
14,18,156.833
16,18,158.55
18,18,160.475
20,18,162.601
22,18,164.918
24,18,167.417
26,18,170.086
28,18,172.914
30,18,175.889
32,18,178.997
34,18,182.224
36,18,185.555
38,18,188.976
40,18,192.47
42,18,196.02
44,18,199.61
46,18,203.223
48,18,206.84
50,18,210.444
52,18,214.017
54,18,217.541
56,18,220.998
58,18,224.37
60,18,227.64
62,18,230.79
64,18,233.805
66,18,236.667
68,18,239.362
70,18,241.875
72,18,244.193
74,18,246.302
76,18,248.192
78,18,249.851
80,18,251.271
82,18,252.444
84,18,253.362
86,18,254.022
88,18,254.419
90,18,254.551
92,18,254.418
94,18,254.019
96,18,253.358
98,18,252.438
100,18,251.264
102,18,249.843
104,18,248.182
106,18,246.291
108,18,244.181
110,18,241.862
112,18,239.348
114,18,236.651
116,18,233.788
118,18,230.772
120,18,227.621
122,18,224.35
124,18,220.976
126,18,217.519
128,18,213.994
130,18,210.42
132,18,206.815
134,18,203.197
136,18,199.584
138,18,195.993
140,18,192.442
142,18,188.947
144,18,185.526
146,18,182.194
148,18,178.967
150,18,175.858
152,18,172.883
154,18,170.055
156,18,167.385
158,18,164.887
160,18,162.569
162,18,160.443
164,18,158.518
166,18,156.801
168,18,155.3
170,18,154.021
172,18,152.969
174,18,152.149
176,18,151.564
178,18,151.216
180,18,151.107
-180,20,181.927
-178,20,182.083
-176,20,182.523
-174,20,183.248
-172,20,184.252
-170,20,185.534
-168,20,187.087
-166,20,188.906
-164,20,190.983
-162,20,193.311
-160,20,195.879
-158,20,198.677
-156,20,201.694
-154,20,204.917
-152,20,208.332
-150,20,211.925
-148,20,215.679
-146,20,219.58
-144,20,223.608
-142,20,227.746
-140,20,231.975
-138,20,236.274
-136,20,240.624
-134,20,245.004
-132,20,249.392
-130,20,253.767
-128,20,258.107
-126,20,262.39
-124,20,266.594
-122,20,270.697
-120,20,274.679
-118,20,278.516
-116,20,282.191
-114,20,285.681
-112,20,288.969
-110,20,292.037
-108,20,294.867
-106,20,297.444
-104,20,299.754
-102,20,301.783
-100,20,303.519
-98,20,304.954
-96,20,306.079
-94,20,306.887
-92,20,307.375
-90,20,307.538
-88,20,307.376
-86,20,306.891
-84,20,306.084
-82,20,304.961
-80,20,303.528
-78,20,301.793
-76,20,299.766
-74,20,297.458
-72,20,294.883
-70,20,292.054
-68,20,288.988
-66,20,285.702
-64,20,282.213
-62,20,278.54
-60,20,274.704
-58,20,270.724
-56,20,266.622
-54,20,262.42
-52,20,258.138
-50,20,253.8
-48,20,249.426
-46,20,245.039
-44,20,240.661
-42,20,236.312
-40,20,232.013
-38,20,227.786
-36,20,223.649
-34,20,219.622
-32,20,215.723
-30,20,211.969
-28,20,208.377
-26,20,204.963
-24,20,201.741
-22,20,198.725
-20,20,195.927
-18,20,193.36
-16,20,191.033
-14,20,188.957
-12,20,187.138
-10,20,185.586
-8,20,184.305
-6,20,183.3
-4,20,182.577
-2,20,182.136
0,20,181.981
2,20,182.111
4,20,182.527
6,20,183.226
8,20,184.205
10,20,185.462
12,20,186.99
14,20,188.784
16,20,190.837
18,20,193.14
20,20,195.683
22,20,198.458
24,20,201.451
26,20,204.651
28,20,208.043
30,20,211.613
32,20,215.346
34,20,219.225
36,20,223.232
38,20,227.349
40,20,231.557
42,20,235.837
44,20,240.168
46,20,244.53
48,20,248.9
50,20,253.258
52,20,257.581
54,20,261.848
56,20,266.036
58,20,270.125
60,20,274.092
62,20,277.916
64,20,281.578
66,20,285.057
68,20,288.334
70,20,291.391
72,20,294.211
74,20,296.78
76,20,299.081
78,20,301.103
80,20,302.833
82,20,304.262
84,20,305.382
86,20,306.186
88,20,306.67
90,20,306.831
92,20,306.668
94,20,306.182
96,20,305.375
98,20,304.253
100,20,302.822
102,20,301.089
104,20,299.065
106,20,296.762
108,20,294.192
110,20,291.369
112,20,288.31
114,20,285.031
116,20,281.55
118,20,277.887
120,20,274.06
122,20,270.091
124,20,266.001
126,20,261.811
128,20,257.543
130,20,253.218
132,20,248.859
134,20,244.487
136,20,240.125
138,20,235.792
140,20,231.511
142,20,227.302
144,20,223.184
146,20,219.176
148,20,215.296
150,20,211.563
152,20,207.992
154,20,204.599
156,20,201.399
158,20,198.405
160,20,195.63
162,20,193.086
164,20,190.783
166,20,188.73
168,20,186.936
170,20,185.407
172,20,184.151
174,20,183.171
176,20,182.473
178,20,182.057
180,20,181.927
-180,22,214.226
-178,22,214.408
-176,22,214.921
-174,22,215.766
-172,22,216.937
-170,22,218.432
-168,22,220.245
-166,22,222.368
-164,22,224.794
-162,22,227.514
-160,22,230.516
-158,22,233.789
-156,22,237.32
-154,22,241.095
-152,22,245.098
-150,22,249.311
-148,22,253.718
-146,22,258.3
-144,22,263.035
-142,22,267.903
-140,22,272.881
-138,22,277.948
-136,22,283.077
-134,22,288.246
-132,22,293.429
-130,22,298.6
-128,22,303.734
-126,22,308.804
-124,22,313.784
-122,22,318.648
-120,22,323.37
-118,22,327.925
-116,22,332.289
-114,22,336.437
-112,22,340.347
-110,22,343.996
-108,22,347.365
-106,22,350.433
-104,22,353.184
-102,22,355.601
-100,22,357.671
-98,22,359.382
-96,22,360.723
-94,22,361.687
-92,22,362.268
-90,22,362.463
-88,22,362.271
-86,22,361.693
-84,22,360.731
-82,22,359.392
-80,22,357.685
-78,22,355.617
-76,22,353.202
-74,22,350.454
-72,22,347.389
-70,22,344.023
-68,22,340.376
-66,22,336.469
-64,22,332.323
-62,22,327.962
-60,22,323.409
-58,22,318.689
-56,22,313.827
-54,22,308.849
-52,22,303.782
-50,22,298.65
-48,22,293.481
-46,22,288.3
-44,22,283.133
-42,22,278.005
-40,22,272.941
-38,22,267.964
-36,22,263.098
-34,22,258.364
-32,22,253.785
-30,22,249.379
-28,22,245.167
-26,22,241.166
-24,22,237.392
-22,22,233.862
-20,22,230.59
-18,22,227.589
-16,22,224.871
-14,22,222.446
-12,22,220.323
-10,22,218.511
-8,22,217.017
-6,22,215.846
-4,22,215.002
-2,22,214.489
0,22,214.308
2,22,214.46
4,22,214.945
6,22,215.76
8,22,216.903
10,22,218.369
12,22,220.153
14,22,222.247
16,22,224.645
18,22,227.336
20,22,230.31
22,22,233.556
24,22,237.06
26,22,240.807
28,22,244.783
30,22,248.971
32,22,253.352
34,22,257.908
36,22,262.619
38,22,267.463
40,22,272.418
42,22,277.461
44,22,282.568
46,22,287.715
48,22,292.877
50,22,298.028
52,22,303.142
54,22,308.193
56,22,313.154
58,22,318.001
60,22,322.707
62,22,327.246
64,22,331.595
66,22,335.729
68,22,339.625
70,22,343.262
72,22,346.619
74,22,349.676
76,22,352.417
78,22,354.825
80,22,356.887
82,22,358.591
84,22,359.926
86,22,360.885
88,22,361.461
90,22,361.653
92,22,361.458
94,22,360.878
96,22,359.916
98,22,358.577
100,22,356.871
102,22,354.806
104,22,352.394
106,22,349.65
108,22,346.589
110,22,343.23
112,22,339.59
114,22,335.691
116,22,331.554
118,22,327.203
120,22,322.66
122,22,317.952
124,22,313.103
126,22,308.139
128,22,303.085
130,22,297.969
132,22,292.816
134,22,287.652
136,22,282.503
138,22,277.394
140,22,272.349
142,22,267.393
144,22,262.547
146,22,257.835
148,22,253.278
150,22,248.895
152,22,244.707
154,22,240.73
156,22,236.981
158,22,233.477
160,22,230.23
162,22,227.255
164,22,224.564
166,22,222.166
168,22,220.071
170,22,218.287
172,22,216.821
174,22,215.678
176,22,214.863
178,22,214.378
180,22,214.226
-180,24,247.633
-178,24,247.84
-176,24,248.427
-174,24,249.392
-172,24,250.733
-170,24,252.443
-168,24,254.517
-166,24,256.948
-164,24,259.726
-162,24,262.842
-160,24,266.284
-158,24,270.039
-156,24,274.092
-154,24,278.428
-152,24,283.029
-150,24,287.876
-148,24,292.949
-146,24,298.227
-144,24,303.686
-142,24,309.303
-140,24,315.053
-138,24,320.908
-136,24,326.842
-134,24,332.826
-132,24,338.83
-130,24,344.826
-128,24,350.783
-126,24,356.671
-124,24,362.458
-122,24,368.115
-120,24,373.611
-118,24,378.915
-116,24,384
-114,24,388.836
-112,24,393.397
-110,24,397.656
-108,24,401.589
-106,24,405.173
-104,24,408.387
-102,24,411.213
-100,24,413.634
-98,24,415.635
-96,24,417.204
-94,24,418.332
-92,24,419.012
-90,24,419.241
-88,24,419.016
-86,24,418.34
-84,24,417.215
-82,24,415.65
-80,24,413.653
-78,24,411.236
-76,24,408.414
-74,24,405.203
-72,24,401.623
-70,24,397.693
-68,24,393.438
-66,24,388.881
-64,24,384.048
-62,24,378.967
-60,24,373.666
-58,24,368.173
-56,24,362.52
-54,24,356.736
-52,24,350.851
-50,24,344.897
-48,24,338.904
-46,24,332.902
-44,24,326.921
-42,24,320.99
-40,24,315.138
-38,24,309.391
-36,24,303.776
-34,24,298.319
-32,24,293.043
-30,24,287.972
-28,24,283.127
-26,24,278.528
-24,24,274.194
-22,24,270.143
-20,24,266.389
-18,24,262.949
-16,24,259.834
-14,24,257.057
-12,24,254.627
-10,24,252.554
-8,24,250.845
-6,24,249.506
-4,24,248.541
-2,24,247.954
0,24,247.747
2,24,247.922
4,24,248.476
6,24,249.408
8,24,250.715
10,24,252.392
12,24,254.433
14,24,256.831
16,24,259.577
18,24,262.66
20,24,266.07
22,24,269.793
24,24,273.815
26,24,278.12
28,24,282.69
30,24,287.507
32,24,292.55
34,24,297.799
36,24,303.23
38,24,308.819
40,24,314.541
42,24,320.37
44,24,326.278
46,24,332.237
48,24,338.217
50,24,344.189
52,24,350.123
54,24,355.989
56,24,361.755
58,24,367.391
60,24,372.867
62,24,378.153
64,24,383.22
66,24,388.039
68,24,392.584
70,24,396.828
72,24,400.747
74,24,404.318
76,24,407.521
78,24,410.336
80,24,412.746
82,24,414.738
84,24,416.299
86,24,417.421
88,24,418.095
90,24,418.319
92,24,418.091
94,24,417.411
96,24,416.286
98,24,414.72
100,24,412.723
102,24,410.308
104,24,407.489
106,24,404.282
108,24,400.707
110,24,396.783
112,24,392.535
114,24,387.987
116,24,383.163
118,24,378.092
120,24,372.803
122,24,367.323
124,24,361.683
126,24,355.914
128,24,350.045
130,24,344.108
132,24,338.132
134,24,332.149
136,24,326.188
138,24,320.277
140,24,314.446
142,24,308.722
144,24,303.13
146,24,297.697
148,24,292.447
150,24,287.401
152,24,282.583
154,24,278.011
156,24,273.705
158,24,269.682
160,24,265.958
162,24,262.548
164,24,259.463
166,24,256.717
168,24,254.318
170,24,252.277
172,24,250.6
174,24,249.293
176,24,248.36
178,24,247.807
180,24,247.633
-180,26,281.802
-178,26,282.035
-176,26,282.695
-174,26,283.78
-172,26,285.287
-170,26,287.211
-168,26,289.545
-166,26,292.281
-164,26,295.41
-162,26,298.921
-160,26,302.801
-158,26,307.036
-156,26,311.611
-154,26,316.508
-152,26,321.708
-150,26,327.191
-148,26,332.934
-146,26,338.914
-144,26,345.104
-142,26,351.478
-140,26,358.008
-138,26,364.664
-136,26,371.414
-134,26,378.227
-132,26,385.069
-130,26,391.906
-128,26,398.705
-126,26,405.429
-124,26,412.044
-122,26,418.514
-120,26,424.804
-118,26,430.879
-116,26,436.706
-114,26,442.251
-112,26,447.483
-110,26,452.372
-108,26,456.888
-106,26,461.006
-104,26,464.7
-102,26,467.949
-100,26,470.732
-98,26,473.034
-96,26,474.839
-94,26,476.138
-92,26,476.921
-90,26,477.184
-88,26,476.926
-86,26,476.148
-84,26,474.855
-82,26,473.054
-80,26,470.758
-78,26,467.98
-76,26,464.736
-74,26,461.047
-72,26,456.934
-70,26,452.422
-68,26,447.539
-66,26,442.311
-64,26,436.771
-62,26,430.949
-60,26,424.878
-58,26,418.592
-56,26,412.127
-54,26,405.516
-52,26,398.796
-50,26,392.002
-48,26,385.168
-46,26,378.33
-44,26,371.521
-42,26,364.774
-40,26,358.122
-38,26,351.596
-36,26,345.224
-34,26,339.037
-32,26,333.061
-30,26,327.32
-28,26,321.84
-26,26,316.643
-24,26,311.748
-22,26,307.175
-20,26,302.942
-18,26,299.064
-16,26,295.555
-14,26,292.427
-12,26,289.693
-10,26,287.36
-8,26,285.438
-6,26,283.932
-4,26,282.847
-2,26,282.188
0,26,281.955
2,26,282.151
4,26,282.773
6,26,283.821
8,26,285.29
10,26,287.177
12,26,289.473
14,26,292.172
16,26,295.263
18,26,298.737
20,26,302.581
22,26,306.78
24,26,311.319
26,26,316.181
28,26,321.346
30,26,326.794
32,26,332.504
34,26,338.45
36,26,344.607
38,26,350.95
40,26,357.448
42,26,364.073
44,26,370.794
46,26,377.578
48,26,384.392
50,26,391.202
52,26,397.974
54,26,404.673
56,26,411.263
58,26,417.709
60,26,423.976
62,26,430.029
64,26,435.836
66,26,441.361
68,26,446.575
70,26,451.446
72,26,455.945
74,26,460.048
76,26,463.727
78,26,466.963
80,26,469.734
82,26,472.025
84,26,473.821
86,26,475.11
88,26,475.886
90,26,476.143
92,26,475.88
94,26,475.098
96,26,473.802
98,26,472.001
100,26,469.704
102,26,466.927
104,26,463.685
106,26,460
108,26,455.892
110,26,451.386
112,26,446.51
114,26,441.291
116,26,435.76
118,26,429.949
120,26,423.89
122,26,417.618
124,26,411.168
126,26,404.573
128,26,397.87
130,26,391.094
132,26,384.279
134,26,377.462
136,26,370.674
138,26,363.95
140,26,357.322
142,26,350.82
144,26,344.475
146,26,338.315
148,26,332.366
150,26,326.654
152,26,321.204
154,26,316.037
156,26,311.173
158,26,306.632
160,26,302.432
162,26,298.587
164,26,295.112
166,26,292.019
168,26,289.32
170,26,287.023
172,26,285.137
174,26,283.667
176,26,282.619
178,26,281.997
180,26,281.802
-180,28,316.426
-178,28,316.684
-176,28,317.416
-174,28,318.618
-172,28,320.288
-170,28,322.42
-168,28,325.008
-166,28,328.043
-164,28,331.515
-162,28,335.412
-160,28,339.723
-158,28,344.43
-156,28,349.519
-154,28,354.969
-152,28,360.761
-150,28,366.873
-148,28,373.279
-146,28,379.955
-144,28,386.871
-142,28,393.999
-140,28,401.307
-138,28,408.762
-136,28,416.329
-134,28,423.973
-132,28,431.655
-130,28,439.339
-128,28,446.984
-126,28,454.552
-124,28,462.002
-122,28,469.293
-120,28,476.387
-118,28,483.243
-116,28,489.822
-114,28,496.087
-112,28,502.002
-110,28,507.53
-108,28,512.64
-106,28,517.301
-104,28,521.484
-102,28,525.164
-100,28,528.318
-98,28,530.926
-96,28,532.973
-94,28,534.445
-92,28,535.334
-90,28,535.632
-88,28,535.34
-86,28,534.459
-84,28,532.993
-82,28,530.953
-80,28,528.351
-78,28,525.204
-76,28,521.531
-74,28,517.354
-72,28,512.7
-70,28,507.596
-68,28,502.074
-66,28,496.166
-64,28,489.906
-62,28,483.333
-60,28,476.483
-58,28,469.395
-56,28,462.109
-54,28,454.665
-52,28,447.103
-50,28,439.462
-48,28,431.784
-46,28,424.106
-44,28,416.468
-42,28,408.905
-40,28,401.455
-38,28,394.151
-36,28,387.027
-34,28,380.114
-32,28,373.443
-30,28,367.04
-28,28,360.932
-26,28,355.143
-24,28,349.695
-22,28,344.61
-20,28,339.905
-18,28,335.597
-16,28,331.702
-14,28,328.232
-12,28,325.199
-10,28,322.613
-8,28,320.482
-6,28,318.813
-4,28,317.612
-2,28,316.881
0,28,316.623
2,28,316.84
4,28,317.529
6,28,318.689
8,28,320.317
10,28,322.407
12,28,324.952
14,28,327.944
16,28,331.375
18,28,335.231
20,28,339.499
22,28,344.166
24,28,349.214
26,28,354.624
28,28,360.377
30,28,366.449
32,28,372.817
34,28,379.455
36,28,386.334
38,28,393.426
40,28,400.698
42,28,408.118
44,28,415.652
46,28,423.262
48,28,430.912
50,28,438.565
52,28,446.18
54,28,453.718
56,28,461.14
58,28,468.404
60,28,475.471
62,28,482.302
64,28,488.858
66,28,495.1
68,28,500.992
70,28,506.501
72,28,511.591
74,28,516.234
76,28,520.4
78,28,524.064
80,28,527.204
82,28,529.799
84,28,531.834
86,28,533.295
88,28,534.174
90,28,534.465
92,28,534.167
94,28,533.28
96,28,531.81
98,28,529.768
100,28,527.165
102,28,524.018
104,28,520.346
106,28,516.173
108,28,511.523
110,28,506.425
112,28,500.91
114,28,495.01
116,28,488.761
118,28,482.199
120,28,475.362
122,28,468.288
124,28,461.018
126,28,453.591
128,28,446.047
130,28,438.426
132,28,430.769
134,28,423.114
136,28,415.498
138,28,407.961
140,28,400.536
142,28,393.26
144,28,386.165
146,28,379.282
148,28,372.641
150,28,366.27
152,28,360.194
154,28,354.439
156,28,349.027
158,28,343.977
160,28,339.308
162,28,335.038
164,28,331.18
166,28,327.749
168,28,324.755
170,28,322.209
172,28,320.119
174,28,318.491
176,28,317.331
178,28,316.642
180,28,316.426
-180,30,351.244
-178,30,351.527
-176,30,352.327
-174,30,353.642
-172,30,355.469
-170,30,357.801
-168,30,360.633
-166,30,363.955
-164,30,367.758
-162,30,372.029
-160,30,376.755
-158,30,381.92
-156,30,387.506
-154,30,393.494
-152,30,399.861
-150,30,406.585
-148,30,413.639
-146,30,420.994
-144,30,428.622
-142,30,436.489
-140,30,444.561
-138,30,452.802
-136,30,461.174
-134,30,469.637
-132,30,478.151
-130,30,486.672
-128,30,495.157
-126,30,503.561
-124,30,511.841
-122,30,519.951
-120,30,527.845
-118,30,535.479
-116,30,542.81
-114,30,549.794
-112,30,556.391
-110,30,562.56
-108,30,568.265
-106,30,573.47
-104,30,578.144
-102,30,582.256
-100,30,585.782
-98,30,588.699
-96,30,590.988
-94,30,592.634
-92,30,593.628
-90,30,593.963
-88,30,593.637
-86,30,592.651
-84,30,591.013
-82,30,588.732
-80,30,585.824
-78,30,582.307
-76,30,578.203
-74,30,573.537
-72,30,568.34
-70,30,562.643
-68,30,556.482
-66,30,549.893
-64,30,542.916
-62,30,535.593
-60,30,527.966
-58,30,520.079
-56,30,511.976
-54,30,503.704
-52,30,495.306
-50,30,486.827
-48,30,478.313
-46,30,469.805
-44,30,461.348
-42,30,452.982
-40,30,444.746
-38,30,436.679
-36,30,428.817
-34,30,421.195
-32,30,413.844
-30,30,406.795
-28,30,400.075
-26,30,393.712
-24,30,387.728
-22,30,382.145
-20,30,376.984
-18,30,372.261
-16,30,367.992
-14,30,364.192
-12,30,360.872
-10,30,358.042
-8,30,355.711
-6,30,353.886
-4,30,352.572
-2,30,351.773
0,30,351.491
2,30,351.727
4,30,352.48
6,30,353.748
8,30,355.527
10,30,357.812
12,30,360.596
14,30,363.872
16,30,367.627
18,30,371.852
20,30,376.531
22,30,381.65
24,30,387.19
26,30,393.133
28,30,399.456
30,30,406.136
32,30,413.146
34,30,420.459
36,30,428.045
38,30,435.871
40,30,443.903
42,30,452.104
44,30,460.438
46,30,468.864
48,30,477.341
50,30,485.826
52,30,494.277
54,30,502.648
56,30,510.896
58,30,518.974
60,30,526.838
62,30,534.444
64,30,541.747
66,30,548.705
68,30,555.277
70,30,561.423
72,30,567.105
74,30,572.289
76,30,576.943
78,30,581.037
80,30,584.545
82,30,587.446
84,30,589.721
