Phi[deg],Theta[deg],im(rEX)[mV]
154,136,-1379.31
156,136,-1406.37
158,136,-1428.75
160,136,-1446.45
162,136,-1459.46
164,136,-1467.8
166,136,-1471.49
168,136,-1470.6
170,136,-1465.18
172,136,-1455.32
174,136,-1441.12
176,136,-1422.68
178,136,-1400.13
180,136,-1373.62
-180,138,-1356.98
-178,138,-1328.5
-176,138,-1296.42
-174,138,-1260.91
-172,138,-1222.11
-170,138,-1180.21
-168,138,-1135.39
-166,138,-1087.83
-164,138,-1037.72
-162,138,-985.229
-160,138,-930.564
-158,138,-873.907
-156,138,-815.448
-154,138,-755.372
-152,138,-693.864
-150,138,-631.107
-148,138,-567.279
-146,138,-502.557
-144,138,-437.114
-142,138,-371.119
-140,138,-304.739
-138,138,-238.137
-136,138,-171.474
-134,138,-104.905
-132,138,-38.5863
-130,138,27.3324
-128,138,92.7024
-126,138,157.379
-124,138,221.219
-122,138,284.085
-120,138,345.841
-118,138,406.358
-116,138,465.508
-114,138,523.171
-112,138,579.232
-110,138,633.584
-108,138,686.127
-106,138,736.768
-104,138,785.425
-102,138,832.025
-100,138,876.509
-98,138,918.825
-96,138,958.938
-94,138,996.822
-92,138,1032.47
-90,138,1065.88
-88,138,1097.08
-86,138,1126.09
-84,138,1152.96
-82,138,1177.75
-80,138,1200.54
-78,138,1221.41
-76,138,1240.46
-74,138,1257.79
-72,138,1273.54
-70,138,1287.84
-68,138,1300.81
-66,138,1312.6
-64,138,1323.38
-62,138,1333.28
-60,138,1342.48
-58,138,1351.12
-56,138,1359.38
-54,138,1367.4
-52,138,1375.35
-50,138,1383.36
-48,138,1391.6
-46,138,1400.19
-44,138,1409.26
-42,138,1418.93
-40,138,1429.31
-38,138,1440.5
-36,138,1452.57
-34,138,1465.61
-32,138,1479.67
-30,138,1494.78
-28,138,1510.99
-26,138,1528.3
-24,138,1546.71
-22,138,1566.2
-20,138,1586.75
-18,138,1608.3
-16,138,1630.81
-14,138,1654.2
-12,138,1678.38
-10,138,1703.27
-8,138,1728.75
-6,138,1754.71
-4,138,1781.02
-2,138,1807.56
0,138,1834.19
2,138,1860.77
4,138,1887.14
6,138,1913.17
8,138,1938.69
10,138,1963.55
12,138,1987.61
14,138,2010.7
16,138,2032.69
18,138,2053.41
20,138,2072.73
22,138,2090.49
24,138,2106.56
26,138,2120.81
28,138,2133.1
30,138,2143.3
32,138,2151.29
34,138,2156.94
36,138,2160.14
38,138,2160.79
40,138,2158.76
42,138,2153.96
44,138,2146.29
46,138,2135.66
48,138,2121.97
50,138,2105.15
52,138,2085.11
54,138,2061.79
56,138,2035.13
58,138,2005.07
60,138,1971.58
62,138,1934.61
64,138,1894.14
66,138,1850.17
68,138,1802.7
70,138,1751.75
72,138,1697.35
74,138,1639.54
76,138,1578.39
78,138,1513.99
80,138,1446.43
82,138,1375.82
84,138,1302.31
86,138,1226.03
88,138,1147.15
90,138,1065.87
92,138,982.363
94,138,896.853
96,138,809.562
98,138,720.725
100,138,630.591
102,138,539.415
104,138,447.46
106,138,354.997
108,138,262.299
110,138,169.644
112,138,77.3095
114,138,-14.4251
116,138,-105.284
118,138,-194.992
120,138,-283.282
122,138,-369.888
124,138,-454.555
126,138,-537.032
128,138,-617.08
130,138,-694.468
132,138,-768.976
134,138,-840.394
136,138,-908.526
138,138,-973.187
140,138,-1034.21
142,138,-1091.42
144,138,-1144.7
146,138,-1193.9
148,138,-1238.91
150,138,-1279.63
152,138,-1315.98
154,138,-1347.89
156,138,-1375.31
158,138,-1398.2
160,138,-1416.55
162,138,-1430.34
164,138,-1439.6
166,138,-1444.34
168,138,-1444.62
170,138,-1440.5
172,138,-1432.06
174,138,-1419.37
176,138,-1402.55
178,138,-1381.71
180,138,-1356.98
-180,140,-1331.18
-178,140,-1304.6
-176,140,-1274.49
-174,140,-1241
-172,140,-1204.28
-170,140,-1164.48
-168,140,-1121.78
-166,140,-1076.35
-164,140,-1028.35
-162,140,-977.969
-160,140,-925.379
-158,140,-870.758
-156,140,-814.284
-154,140,-756.135
-152,140,-696.487
-150,140,-635.514
-148,140,-573.389
-146,140,-510.282
-144,140,-446.36
-142,140,-381.789
-140,140,-316.731
-138,140,-251.345
-136,140,-185.788
-134,140,-120.214
-132,140,-54.775
-130,140,10.3814
-128,140,75.1097
-126,140,139.267
-124,140,202.716
-122,140,265.319
-120,140,326.945
-118,140,387.468
-116,140,446.765
-114,140,504.719
-112,140,561.219
-110,140,616.162
-108,140,669.451
-106,140,720.998
-104,140,770.724
-102,140,818.559
-100,140,864.444
-98,140,908.331
-96,140,950.183
-94,140,989.976
-92,140,1027.7
-90,140,1063.35
-88,140,1096.95
-86,140,1128.51
-84,140,1158.09
-82,140,1185.73
-80,140,1211.49
-78,140,1235.46
-76,140,1257.72
-74,140,1278.36
-72,140,1297.49
-70,140,1315.24
-68,140,1331.71
-66,140,1347.05
-64,140,1361.38
-62,140,1374.84
-60,140,1387.58
-58,140,1399.72
-56,140,1411.43
-54,140,1422.82
-52,140,1434.05
-50,140,1445.24
-48,140,1456.53
-46,140,1468.03
-44,140,1479.85
-42,140,1492.11
-40,140,1504.89
-38,140,1518.29
-36,140,1532.37
-34,140,1547.2
-32,140,1562.83
-30,140,1579.29
-28,140,1596.61
-26,140,1614.8
-24,140,1633.86
-22,140,1653.76
-20,140,1674.49
-18,140,1696
-16,140,1718.23
-14,140,1741.12
-12,140,1764.6
-10,140,1788.57
-8,140,1812.95
-6,140,1837.61
-4,140,1862.46
-2,140,1887.37
0,140,1912.21
2,140,1936.85
4,140,1961.16
6,140,1985
8,140,2008.23
10,140,2030.71
12,140,2052.29
14,140,2072.83
16,140,2092.2
18,140,2110.25
20,140,2126.85
22,140,2141.86
24,140,2155.15
26,140,2166.6
28,140,2176.07
30,140,2183.46
32,140,2188.64
34,140,2191.5
36,140,2191.94
38,140,2189.84
40,140,2185.11
42,140,2177.66
44,140,2167.39
46,140,2154.22
48,140,2138.08
50,140,2118.89
52,140,2096.57
54,140,2071.09
56,140,2042.37
58,140,2010.39
60,140,1975.1
62,140,1936.48
64,140,1894.53
66,140,1849.23
68,140,1800.6
70,140,1748.67
72,140,1693.47
74,140,1635.05
76,140,1573.49
78,140,1508.86
80,140,1441.27
82,140,1370.83
84,140,1297.66
86,140,1221.91
88,140,1143.75
90,140,1063.34
92,140,980.872
94,140,896.552
96,140,810.588
98,140,723.206
100,140,634.639
102,140,545.128
104,140,454.923
106,140,364.278
108,140,273.452
110,140,182.708
112,140,92.3089
114,140,2.51798
116,140,-86.4024
118,140,-174.193
120,140,-260.597
122,140,-345.363
124,140,-428.249
126,140,-509.014
128,140,-587.431
130,140,-663.277
132,140,-736.343
134,140,-806.428
136,140,-873.343
138,140,-936.91
140,140,-996.964
142,140,-1053.35
144,140,-1105.94
146,140,-1154.6
148,140,-1199.21
150,140,-1239.7
152,140,-1275.96
154,140,-1307.94
156,140,-1335.59
158,140,-1358.86
160,140,-1377.74
162,140,-1392.23
164,140,-1402.32
166,140,-1408.06
168,140,-1409.47
170,140,-1406.62
172,140,-1399.56
174,140,-1388.39
176,140,-1373.2
178,140,-1354.09
180,140,-1331.18
-180,142,-1295.94
-178,142,-1271.29
-176,142,-1243.2
-174,142,-1211.8
-172,142,-1177.22
-170,142,-1139.62
-168,142,-1099.14
-166,142,-1055.96
-164,142,-1010.22
-162,142,-962.088
-160,142,-911.736
-158,142,-859.328
-156,142,-805.033
-154,142,-749.017
-152,142,-691.448
-150,142,-632.492
-148,142,-572.314
-146,142,-511.077
-144,142,-448.943
-142,142,-386.07
-140,142,-322.616
-138,142,-258.736
-136,142,-194.582
-134,142,-130.304
-132,142,-66.0485
-130,142,-1.96095
-128,142,61.8174
-126,142,125.148
-124,142,187.896
-122,142,249.93
-120,142,311.122
-118,142,371.35
-116,142,430.495
-114,142,488.445
-112,142,545.094
-110,142,600.341
-108,142,654.094
-106,142,706.268
-104,142,756.788
-102,142,805.585
-100,142,852.604
-98,142,897.796
-96,142,941.125
-94,142,982.567
-92,142,1022.11
-90,142,1059.74
-88,142,1095.48
-86,142,1129.35
-84,142,1161.38
-82,142,1191.61
-80,142,1220.1
-78,142,1246.91
-76,142,1272.13
-74,142,1295.82
-72,142,1318.09
-70,142,1339.04
-68,142,1358.78
-66,142,1377.4
-64,142,1395.05
-62,142,1411.82
-60,142,1427.86
-58,142,1443.27
-56,142,1458.19
-54,142,1472.73
-52,142,1487.02
-50,142,1501.17
-48,142,1515.29
-46,142,1529.49
-44,142,1543.87
-42,142,1558.53
-40,142,1573.53
-38,142,1588.96
-36,142,1604.88
-34,142,1621.35
-32,142,1638.4
-30,142,1656.06
-28,142,1674.37
-26,142,1693.32
-24,142,1712.91
-22,142,1733.12
-20,142,1753.93
-18,142,1775.3
-16,142,1797.18
-14,142,1819.51
-12,142,1842.21
-10,142,1865.22
-8,142,1888.43
-6,142,1911.76
-4,142,1935.1
-2,142,1958.33
0,142,1981.36
2,142,2004.04
4,142,2026.27
6,142,2047.92
8,142,2068.84
10,142,2088.93
12,142,2108.04
14,142,2126.04
16,142,2142.8
18,142,2158.21
20,142,2172.12
22,142,2184.41
24,142,2194.97
26,142,2203.67
28,142,2210.41
30,142,2215.06
32,142,2217.52
34,142,2217.69
36,142,2215.46
38,142,2210.75
40,142,2203.46
42,142,2193.51
44,142,2180.81
46,142,2165.29
48,142,2146.88
50,142,2125.52
52,142,2101.16
54,142,2073.73
56,142,2043.21
58,142,2009.55
60,142,1972.74
62,142,1932.76
64,142,1889.6
66,142,1843.27
68,142,1793.79
70,142,1741.19
72,142,1685.51
74,142,1626.81
76,142,1565.15
78,142,1500.63
80,142,1433.34
82,142,1363.39
84,142,1290.91
86,142,1216.03
88,142,1138.92
90,142,1059.73
92,142,978.648
94,142,895.862
96,142,811.572
98,142,725.991
100,142,639.338
102,142,551.842
104,142,463.735
106,142,375.259
108,142,286.655
110,142,198.172
112,142,110.057
114,142,22.5572
116,142,-64.0791
118,142,-149.607
120,142,-233.785
122,142,-316.376
124,142,-397.149
126,142,-475.876
128,142,-552.342
130,142,-626.336
132,142,-697.658
134,142,-766.116
136,142,-831.53
138,142,-893.731
140,142,-952.561
142,142,-1007.87
144,142,-1059.54
146,142,-1107.43
148,142,-1151.45
150,142,-1191.5
152,142,-1227.5
154,142,-1259.38
156,142,-1287.1
158,142,-1310.63
160,142,-1329.92
162,142,-1344.99
164,142,-1355.84
166,142,-1362.49
168,142,-1364.97
170,142,-1363.33
172,142,-1357.63
174,142,-1347.96
176,142,-1334.38
178,142,-1317.01
180,142,-1295.94
-180,144,-1251.03
-178,144,-1228.33
-176,144,-1202.29
-174,144,-1173.02
-172,144,-1140.64
-170,144,-1105.31
-168,144,-1067.15
-166,144,-1026.31
-164,144,-982.944
-162,144,-937.203
-160,144,-889.239
-158,144,-839.209
-156,144,-787.271
-154,144,-733.582
-152,144,-678.3
-150,144,-621.582
-148,144,-563.585
-146,144,-504.464
-144,144,-444.374
-142,144,-383.467
-140,144,-321.894
-138,144,-259.804
-136,144,-197.344
-134,144,-134.659
-132,144,-71.8906
-130,144,-9.17862
-128,144,53.3403
-126,144,115.532
-124,144,177.267
-122,144,238.419
-120,144,298.864
-118,144,358.484
-116,144,417.167
-114,144,474.803
-112,144,531.292
-110,144,586.538
-108,144,640.451
-106,144,692.951
-104,144,743.964
-102,144,793.425
-100,144,841.28
-98,144,887.481
-96,144,931.992
-94,144,974.787
-92,144,1015.85
-90,144,1055.18
-88,144,1092.77
-86,144,1128.64
-84,144,1162.83
-82,144,1195.35
-80,144,1226.27
-78,144,1255.63
-76,144,1283.51
-74,144,1309.96
-72,144,1335.07
-70,144,1358.93
-68,144,1381.62
-66,144,1403.25
-64,144,1423.92
-62,144,1443.72
-60,144,1462.77
-58,144,1481.17
-56,144,1499.02
-54,144,1516.44
-52,144,1533.53
-50,144,1550.38
-48,144,1567.09
-46,144,1583.76
-44,144,1600.46
-42,144,1617.29
-40,144,1634.3
-38,144,1651.56
-36,144,1669.13
-34,144,1687.04
-32,144,1705.35
-30,144,1724.06
-28,144,1743.2
-26,144,1762.77
-24,144,1782.77
-22,144,1803.18
-20,144,1823.97
-18,144,1845.11
-16,144,1866.55
-14,144,1888.23
-12,144,1910.1
-10,144,1932.08
-8,144,1954.09
-6,144,1976.04
-4,144,1997.84
-2,144,2019.39
0,144,2040.58
2,144,2061.31
4,144,2081.46
6,144,2100.91
8,144,2119.56
10,144,2137.27
12,144,2153.94
14,144,2169.44
16,144,2183.65
18,144,2196.46
20,144,2207.75
22,144,2217.4
24,144,2225.3
26,144,2231.36
28,144,2235.45
30,144,2237.47
32,144,2237.34
34,144,2234.95
36,144,2230.22
38,144,2223.05
40,144,2213.37
42,144,2201.1
44,144,2186.17
46,144,2168.52
48,144,2148.08
50,144,2124.79
52,144,2098.62
54,144,2069.53
56,144,2037.47
58,144,2002.43
60,144,1964.39
62,144,1923.34
64,144,1879.29
66,144,1832.24
68,144,1782.24
70,144,1729.3
72,144,1673.47
74,144,1614.82
76,144,1553.42
78,144,1489.35
80,144,1422.71
82,144,1353.6
84,144,1282.15
86,144,1208.5
88,144,1132.78
90,144,1055.16
92,144,975.813
94,144,894.909
96,144,812.643
98,144,729.211
100,144,644.82
102,144,559.685
104,144,474.024
106,144,388.061
108,144,302.025
110,144,216.146
112,144,130.657
114,144,45.7891
116,144,-38.2251
118,144,-121.156
120,144,-202.776
122,144,-282.863
124,144,-361.199
126,144,-437.572
128,144,-511.775
130,144,-583.612
132,144,-652.892
134,144,-719.435
136,144,-783.07
138,144,-843.636
140,144,-900.983
142,144,-954.973
144,144,-1005.48
146,144,-1052.39
148,144,-1095.59
150,144,-1135.01
152,144,-1170.56
154,144,-1202.18
156,144,-1229.82
158,144,-1253.44
160,144,-1273.02
162,144,-1288.56
164,144,-1300.05
166,144,-1307.52
168,144,-1310.99
170,144,-1310.5
172,144,-1306.11
174,144,-1297.89
176,144,-1285.9
178,144,-1270.25
180,144,-1251.03
-180,146,-1196.26
-178,146,-1175.52
-176,146,-1151.53
-174,146,-1124.42
-172,146,-1094.29
-170,146,-1061.28
-168,146,-1025.51
-166,146,-987.11
-164,146,-946.223
-162,146,-902.987
-160,146,-857.546
-158,146,-810.045
-156,146,-760.629
-154,146,-709.447
-152,146,-656.647
-150,146,-602.375
-148,146,-546.781
-146,146,-490.011
-144,146,-432.211
-142,146,-373.528
-140,146,-314.104
-138,146,-254.081
-136,146,-193.601
-134,146,-132.802
-132,146,-71.8194
-130,146,-10.7874
-128,146,50.163
-126,146,110.904
-124,146,171.31
-122,146,231.261
-120,146,290.639
-118,146,349.331
-116,146,407.229
-114,146,464.23
-112,146,520.237
-110,146,575.158
-108,146,628.908
-106,146,681.41
-104,146,732.592
-102,146,782.394
-100,146,830.76
-98,146,877.644
-96,146,923.011
-94,146,966.832
-92,146,1009.09
-90,146,1049.77
-88,146,1088.88
-86,146,1126.43
-84,146,1162.44
-82,146,1196.92
-80,146,1229.93
-78,146,1261.51
-76,146,1291.7
-74,146,1320.57
-72,146,1348.18
-70,146,1374.61
-68,146,1399.93
-66,146,1424.22
-64,146,1447.57
-62,146,1470.07
-60,146,1491.81
-58,146,1512.87
-56,146,1533.36
-54,146,1553.34
-52,146,1572.92
-50,146,1592.18
-48,146,1611.2
-46,146,1630.06
-44,146,1648.83
-42,146,1667.57
-40,146,1686.34
-38,146,1705.21
-36,146,1724.2
-34,146,1743.37
-32,146,1762.73
-30,146,1782.31
-28,146,1802.12
-26,146,1822.16
-24,146,1842.43
-22,146,1862.9
-20,146,1883.56
-18,146,1904.37
-16,146,1925.29
-14,146,1946.26
-12,146,1967.23
-10,146,1988.14
-8,146,2008.91
-6,146,2029.45
-4,146,2049.7
-2,146,2069.55
0,146,2088.91
2,146,2107.69
4,146,2125.78
6,146,2143.08
8,146,2159.48
10,146,2174.88
12,146,2189.16
14,146,2202.23
16,146,2213.96
18,146,2224.26
20,146,2233.02
22,146,2240.13
24,146,2245.5
26,146,2249.02
28,146,2250.61
30,146,2250.16
32,146,2247.59
34,146,2242.82
36,146,2235.76
38,146,2226.33
40,146,2214.47
42,146,2200.11
44,146,2183.18
46,146,2163.63
48,146,2141.41
50,146,2116.47
52,146,2088.78
54,146,2058.3
56,146,2025.01
58,146,1988.89
60,146,1949.94
62,146,1908.16
64,146,1863.54
66,146,1816.13
68,146,1765.94
70,146,1713.01
72,146,1657.39
74,146,1599.15
76,146,1538.36
78,146,1475.09
80,146,1409.46
82,146,1341.55
84,146,1271.49
86,146,1199.42
88,146,1125.45
90,146,1049.76
92,146,972.495
94,146,893.826
96,146,813.931
98,146,732.996
100,146,651.213
102,146,568.783
104,146,485.91
106,146,402.801
108,146,319.671
110,146,236.733
112,146,154.204
114,146,72.2998
116,146,-8.76309
118,146,-88.7706
120,146,-167.511
122,146,-244.776
124,146,-320.362
126,146,-394.071
128,146,-465.709
130,146,-535.092
132,146,-602.042
134,146,-666.388
136,146,-727.969
138,146,-786.635
140,146,-842.244
142,146,-894.665
144,146,-943.778
146,146,-989.473
148,146,-1031.65
150,146,-1070.23
152,146,-1105.14
154,146,-1136.32
156,146,-1163.71
158,146,-1187.28
160,146,-1207.01
162,146,-1222.88
164,146,-1234.9
166,146,-1243.08
168,146,-1247.44
170,146,-1248.02
172,146,-1244.87
174,146,-1238.05
176,146,-1227.62
178,146,-1213.66
180,146,-1196.26
-180,148,-1131.52
-178,148,-1112.71
-176,148,-1090.79
-174,148,-1065.84
-172,148,-1037.99
-170,148,-1007.34
-168,148,-974.014
-166,148,-938.127
-164,148,-899.806
-162,148,-859.18
-160,148,-816.381
-158,148,-771.543
-156,148,-724.8
-154,148,-676.291
-152,148,-626.152
-150,148,-574.522
-148,148,-521.539
-146,148,-467.342
-144,148,-412.068
-142,148,-355.855
-140,148,-298.837
-138,148,-241.15
-136,148,-182.928
-134,148,-124.3
-132,148,-65.3967
-130,148,-6.34513
-128,148,52.7303
-126,148,111.708
-124,148,170.469
-122,148,228.899
-120,148,286.885
-118,148,344.322
-116,148,401.105
-114,148,457.137
-112,148,512.326
-110,148,566.585
-108,148,619.832
-106,148,671.993
-104,148,723.002
-102,148,772.796
-100,148,821.324
-98,148,868.54
-96,148,914.407
-94,148,958.896
-92,148,1001.99
-90,148,1043.67
-88,148,1083.93
-86,148,1122.78
-84,148,1160.24
-82,148,1196.31
-80,148,1231.03
-78,148,1264.44
-76,148,1296.57
-74,148,1327.48
-72,148,1357.21
-70,148,1385.83
-68,148,1413.4
-66,148,1439.98
-64,148,1465.65
-62,148,1490.48
-60,148,1514.55
-58,148,1537.92
-56,148,1560.67
-54,148,1582.89
-52,148,1604.63
-50,148,1625.97
-48,148,1646.98
-46,148,1667.72
-44,148,1688.25
-42,148,1708.63
-40,148,1728.9
-38,148,1749.11
-36,148,1769.3
-34,148,1789.48
-32,148,1809.69
-30,148,1829.94
-28,148,1850.24
-26,148,1870.59
-24,148,1890.98
-22,148,1911.39
-20,148,1931.79
-18,148,1952.17
-16,148,1972.47
-14,148,1992.66
-12,148,2012.67
-10,148,2032.46
-8,148,2051.95
-6,148,2071.08
-4,148,2089.76
-2,148,2107.92
0,148,2125.47
2,148,2142.33
4,148,2158.41
6,148,2173.6
8,148,2187.82
10,148,2200.97
12,148,2212.96
14,148,2223.68
16,148,2233.04
18,148,2240.94
20,148,2247.3
22,148,2252.01
24,148,2254.98
26,148,2256.14
28,148,2255.39
30,148,2252.64
32,148,2247.83
34,148,2240.87
36,148,2231.7
38,148,2220.25
40,148,2206.45
42,148,2190.24
44,148,2171.58
46,148,2150.41
48,148,2126.7
50,148,2100.4
52,148,2071.49
54,148,2039.94
56,148,2005.75
58,148,1968.89
60,148,1929.37
62,148,1887.19
64,148,1842.37
66,148,1794.94
68,148,1744.93
70,148,1692.37
72,148,1637.33
74,148,1579.87
76,148,1520.05
78,148,1457.96
80,148,1393.69
82,148,1327.35
84,148,1259.05
86,148,1188.91
88,148,1117.07
90,148,1043.65
92,148,968.827
94,148,892.743
96,148,815.568
98,148,737.474
100,148,658.642
102,148,579.257
104,148,499.507
106,148,419.587
108,148,339.693
110,148,260.024
112,148,180.779
114,148,102.161
116,148,24.3674
118,148,-52.402
120,148,-127.951
122,148,-202.087
124,148,-274.621
126,148,-345.368
128,148,-414.149
130,148,-480.791
132,148,-545.129
134,148,-607.004
136,148,-666.266
138,148,-722.773
140,148,-776.393
142,148,-827.002
144,148,-874.488
146,148,-918.748
148,148,-959.689
150,148,-997.231
152,148,-1031.3
154,148,-1061.85
156,148,-1088.81
158,148,-1112.17
160,148,-1131.89
162,148,-1147.96
164,148,-1160.38
166,148,-1169.15
168,148,-1174.3
170,148,-1175.86
172,148,-1173.86
174,148,-1168.37
176,148,-1159.43
178,148,-1147.13
180,148,-1131.52
-180,150,-1056.78
-178,150,-1039.87
-176,150,-1019.98
-174,150,-997.203
-172,150,-971.636
-170,150,-943.377
-168,150,-912.532
-166,150,-879.211
-164,150,-843.527
-162,150,-805.599
-160,150,-765.544
-158,150,-723.488
-156,150,-679.553
-154,150,-633.865
-152,150,-586.554
-150,150,-537.745
-148,150,-487.568
-146,150,-436.152
-144,150,-383.625
-142,150,-330.115
-140,150,-275.749
-138,150,-220.654
-136,150,-164.956
-134,150,-108.777
-132,150,-52.2386
-130,150,4.53841
-128,150,61.4372
-126,150,118.343
-124,150,175.144
-122,150,231.731
-120,150,288
-118,150,343.849
-116,150,399.181
-114,150,453.904
-112,150,507.93
-110,150,561.176
-108,150,613.566
-106,150,665.029
-104,150,715.5
-102,150,764.921
-100,150,813.24
-98,150,860.412
-96,150,906.399
-94,150,951.172
-92,150,994.708
-90,150,1036.99
-88,150,1078.01
-86,150,1117.77
-84,150,1156.26
-82,150,1193.52
-80,150,1229.55
-78,150,1264.38
-76,150,1298.04
-74,150,1330.57
-72,150,1362.01
-70,150,1392.4
-68,150,1421.81
-66,150,1450.27
-64,150,1477.85
-62,150,1504.61
-60,150,1530.6
-58,150,1555.89
-56,150,1580.53
-54,150,1604.59
-52,150,1628.13
-50,150,1651.2
-48,150,1673.85
-46,150,1696.14
-44,150,1718.12
-42,150,1739.83
-40,150,1761.31
-38,150,1782.59
-36,150,1803.7
-34,150,1824.66
-32,150,1845.49
-30,150,1866.2
-28,150,1886.8
-26,150,1907.27
-24,150,1927.62
-22,150,1947.82
-20,150,1967.85
-18,150,1987.68
-16,150,2007.28
-14,150,2026.61
-12,150,2045.61
-10,150,2064.23
-8,150,2082.42
-6,150,2100.11
-4,150,2117.24
-2,150,2133.73
0,150,2149.5
2,150,2164.49
4,150,2178.6
6,150,2191.77
8,150,2203.89
10,150,2214.89
12,150,2224.68
14,150,2233.18
16,150,2240.3
18,150,2245.95
20,150,2250.05
22,150,2252.53
24,150,2253.29
26,150,2252.26
28,150,2249.37
30,150,2244.54
32,150,2237.71
34,150,2228.81
36,150,2217.77
38,150,2204.54
40,150,2189.07
42,150,2171.3
44,150,2151.19
46,150,2128.71
48,150,2103.81
50,150,2076.47
52,150,2046.68
54,150,2014.4
56,150,1979.65
58,150,1942.4
60,150,1902.67
62,150,1860.46
64,150,1815.81
66,150,1768.73
68,150,1719.27
70,150,1667.47
72,150,1613.38
74,150,1557.06
76,150,1498.6
78,150,1438.06
80,150,1375.54
82,150,1311.14
84,150,1244.96
86,150,1177.13
88,150,1107.75
90,150,1036.98
92,150,964.943
94,150,891.792
96,150,817.682
98,150,742.77
100,150,667.225
102,150,591.216
104,150,514.919
106,150,438.511
108,150,362.175
110,150,286.091
112,150,210.446
114,150,135.422
116,150,61.2043
118,150,-12.0247
120,150,-84.0844
122,150,-154.797
124,150,-223.988
126,150,-291.488
128,150,-357.131
130,150,-420.757
132,150,-482.214
134,150,-541.354
136,150,-598.038
138,150,-652.135
140,150,-703.521
142,150,-752.082
144,150,-797.711
146,150,-840.313
148,150,-879.801
150,150,-916.099
152,150,-949.139
154,150,-978.865
156,150,-1005.23
158,150,-1028.2
160,150,-1047.76
162,150,-1063.87
164,150,-1076.55
166,150,-1085.79
168,150,-1091.61
170,150,-1094.04
172,150,-1093.11
174,150,-1088.86
176,150,-1081.34
178,150,-1070.63
180,150,-1056.78
-180,152,-972.07
-178,152,-957.013
-176,152,-939.131
-174,152,-918.504
-172,152,-895.216
-170,152,-869.356
-168,152,-841.019
-166,152,-810.304
-164,152,-777.312
-162,152,-742.15
-160,152,-704.927
-158,152,-665.753
-156,152,-624.742
-154,152,-582.01
-152,152,-537.673
-150,152,-491.849
-148,152,-444.655
-146,152,-396.211
-144,152,-346.636
-142,152,-296.049
-140,152,-244.567
-138,152,-192.308
-136,152,-139.388
-134,152,-85.9227
-132,152,-32.0256
-130,152,22.1916
-128,152,76.6193
-126,152,131.15
-124,152,185.68
-122,152,240.106
-120,152,294.331
-118,152,348.26
-116,152,401.802
-114,152,454.869
-112,152,507.379
-110,152,559.255
-108,152,610.423
-106,152,660.817
-104,152,710.374
-102,152,759.038
-100,152,806.758
-98,152,853.491
-96,152,899.199
-94,152,943.849
-92,152,987.417
-90,152,1029.88
-88,152,1071.24
-86,152,1111.47
-84,152,1150.58
-82,152,1188.58
-80,152,1225.47
-78,152,1261.28
-76,152,1296.03
-74,152,1329.73
-72,152,1362.44
-70,152,1394.16
-68,152,1424.96
-66,152,1454.86
-64,152,1483.91
-62,152,1512.17
-60,152,1539.66
-58,152,1566.44
-56,152,1592.56
-54,152,1618.07
-52,152,1643
-50,152,1667.42
-48,152,1691.35
-46,152,1714.83
-44,152,1737.92
-42,152,1760.63
-40,152,1783
-38,152,1805.05
-36,152,1826.81
-34,152,1848.28
-32,152,1869.49
-30,152,1890.44
-28,152,1911.12
-26,152,1931.54
-24,152,1951.68
-22,152,1971.52
-20,152,1991.05
-18,152,2010.23
-16,152,2029.03
-14,152,2047.42
-12,152,2065.35
-10,152,2082.78
-8,152,2099.65
-6,152,2115.9
-4,152,2131.48
-2,152,2146.33
0,152,2160.37
2,152,2173.55
4,152,2185.78
6,152,2197
8,152,2207.12
10,152,2216.09
12,152,2223.82
14,152,2230.24
16,152,2235.27
18,152,2238.84
20,152,2240.87
22,152,2241.3
24,152,2240.05
26,152,2237.06
28,152,2232.26
30,152,2225.59
32,152,2216.98
34,152,2206.39
36,152,2193.76
38,152,2179.04
40,152,2162.19
42,152,2143.16
44,152,2121.93
46,152,2098.45
48,152,2072.7
50,152,2044.67
52,152,2014.34
54,152,1981.7
56,152,1946.74
58,152,1909.47
60,152,1869.9
62,152,1828.05
64,152,1783.94
66,152,1737.6
68,152,1689.08
70,152,1638.41
72,152,1585.66
74,152,1530.88
76,152,1474.15
78,152,1415.54
80,152,1355.15
82,152,1293.05
84,152,1229.37
86,152,1164.2
88,152,1097.66
90,152,1029.87
92,152,960.978
94,152,891.104
96,152,820.395
98,152,748.999
100,152,677.069
102,152,604.76
104,152,532.233
106,152,459.651
108,152,387.18
110,152,314.987
112,152,243.24
114,152,172.107
116,152,101.757
118,152,32.356
120,152,-35.9305
122,152,-102.94
124,152,-168.513
126,152,-232.495
128,152,-294.733
130,152,-355.081
132,152,-413.399
134,152,-469.552
136,152,-523.412
138,152,-574.857
140,152,-623.773
142,152,-670.055
144,152,-713.604
146,152,-754.331
148,152,-792.155
150,152,-827.005
152,152,-858.817
154,152,-887.538
156,152,-913.123
158,152,-935.539
160,152,-954.758
162,152,-970.765
164,152,-983.554
166,152,-993.125
168,152,-999.491
170,152,-1002.67
172,152,-1002.7
174,152,-999.598
176,152,-993.426
178,152,-984.23
180,152,-972.07
-180,154,-877.555
-178,154,-864.292
-176,154,-848.369
-174,154,-829.855
-172,154,-808.825
-170,154,-785.357
-168,154,-759.536
-166,154,-731.448
-164,154,-701.186
-162,154,-668.844
-160,154,-634.519
-158,154,-598.311
