Phi[deg],Theta[deg],re(rEZ)[mV]
-52,14,-286.771
-50,14,-286.186
-48,14,-285.595
-46,14,-285.001
-44,14,-284.405
-42,14,-283.812
-40,14,-283.224
-38,14,-282.643
-36,14,-282.073
-34,14,-281.516
-32,14,-280.975
-30,14,-280.451
-28,14,-279.948
-26,14,-279.468
-24,14,-279.012
-22,14,-278.583
-20,14,-278.183
-18,14,-277.813
-16,14,-277.475
-14,14,-277.17
-12,14,-276.9
-10,14,-276.666
-8,14,-276.468
-6,14,-276.308
-4,14,-276.185
-2,14,-276.102
0,14,-276.056
2,14,-276.05
4,14,-276.083
6,14,-276.154
8,14,-276.264
10,14,-276.411
12,14,-276.595
14,14,-276.815
16,14,-277.07
18,14,-277.359
20,14,-277.68
22,14,-278.033
24,14,-278.414
26,14,-278.824
28,14,-279.258
30,14,-279.717
32,14,-280.196
34,14,-280.695
36,14,-281.21
38,14,-281.739
40,14,-282.28
42,14,-282.83
44,14,-283.385
46,14,-283.945
48,14,-284.504
50,14,-285.062
52,14,-285.614
54,14,-286.158
56,14,-286.691
58,14,-287.211
60,14,-287.714
62,14,-288.199
64,14,-288.662
66,14,-289.1
68,14,-289.513
70,14,-289.896
72,14,-290.249
74,14,-290.569
76,14,-290.855
78,14,-291.104
80,14,-291.316
82,14,-291.49
84,14,-291.623
86,14,-291.717
88,14,-291.769
90,14,-291.78
92,14,-291.749
94,14,-291.678
96,14,-291.565
98,14,-291.412
100,14,-291.219
102,14,-290.988
104,14,-290.719
106,14,-290.414
108,14,-290.076
110,14,-289.704
112,14,-289.302
114,14,-288.872
116,14,-288.416
118,14,-287.935
120,14,-287.434
122,14,-286.914
124,14,-286.377
126,14,-285.828
128,14,-285.268
130,14,-284.701
132,14,-284.129
134,14,-283.555
136,14,-282.982
138,14,-282.413
140,14,-281.85
142,14,-281.297
144,14,-280.756
146,14,-280.229
148,14,-279.72
150,14,-279.231
152,14,-278.763
154,14,-278.319
156,14,-277.902
158,14,-277.512
160,14,-277.153
162,14,-276.825
164,14,-276.53
166,14,-276.27
168,14,-276.046
170,14,-275.858
172,14,-275.708
174,14,-275.596
176,14,-275.523
178,14,-275.489
180,14,-275.495
-180,16,-356.663
-178,16,-356.715
-176,16,-356.814
-174,16,-356.96
-172,16,-357.153
-170,16,-357.391
-168,16,-357.674
-166,16,-358
-164,16,-358.369
-162,16,-358.779
-160,16,-359.228
-158,16,-359.714
-156,16,-360.237
-154,16,-360.792
-152,16,-361.379
-150,16,-361.994
-148,16,-362.635
-146,16,-363.299
-144,16,-363.984
-142,16,-364.686
-140,16,-365.401
-138,16,-366.128
-136,16,-366.861
-134,16,-367.599
-132,16,-368.337
-130,16,-369.073
-128,16,-369.801
-126,16,-370.519
-124,16,-371.224
-122,16,-371.911
-120,16,-372.578
-118,16,-373.22
-116,16,-373.835
-114,16,-374.419
-112,16,-374.97
-110,16,-375.484
-108,16,-375.959
-106,16,-376.393
-104,16,-376.782
-102,16,-377.125
-100,16,-377.42
-98,16,-377.666
-96,16,-377.861
-94,16,-378.004
-92,16,-378.095
-90,16,-378.133
-88,16,-378.117
-86,16,-378.048
-84,16,-377.927
-82,16,-377.754
-80,16,-377.53
-78,16,-377.256
-76,16,-376.935
-74,16,-376.567
-72,16,-376.154
-70,16,-375.7
-68,16,-375.206
-66,16,-374.676
-64,16,-374.111
-62,16,-373.516
-60,16,-372.893
-58,16,-372.245
-56,16,-371.576
-54,16,-370.889
-52,16,-370.189
-50,16,-369.477
-48,16,-368.759
-46,16,-368.036
-44,16,-367.314
-42,16,-366.595
-40,16,-365.883
-38,16,-365.181
-36,16,-364.492
-34,16,-363.82
-32,16,-363.168
-30,16,-362.538
-28,16,-361.933
-26,16,-361.357
-24,16,-360.81
-22,16,-360.296
-20,16,-359.817
-18,16,-359.375
-16,16,-358.972
-14,16,-358.609
-12,16,-358.287
-10,16,-358.008
-8,16,-357.773
-6,16,-357.584
-4,16,-357.439
-2,16,-357.341
0,16,-357.289
2,16,-357.284
4,16,-357.325
6,16,-357.413
8,16,-357.546
10,16,-357.724
12,16,-357.947
14,16,-358.213
16,16,-358.521
18,16,-358.87
20,16,-359.259
22,16,-359.684
24,16,-360.145
26,16,-360.64
28,16,-361.166
30,16,-361.721
32,16,-362.302
34,16,-362.907
36,16,-363.532
38,16,-364.176
40,16,-364.833
42,16,-365.503
44,16,-366.18
46,16,-366.862
48,16,-367.546
50,16,-368.227
52,16,-368.903
54,16,-369.569
56,16,-370.224
58,16,-370.862
60,16,-371.48
62,16,-372.076
64,16,-372.646
66,16,-373.186
68,16,-373.695
70,16,-374.168
72,16,-374.604
74,16,-375
76,16,-375.353
78,16,-375.662
80,16,-375.925
82,16,-376.14
84,16,-376.307
86,16,-376.423
88,16,-376.489
90,16,-376.503
92,16,-376.467
94,16,-376.379
96,16,-376.241
98,16,-376.053
100,16,-375.816
102,16,-375.532
104,16,-375.202
106,16,-374.827
108,16,-374.41
110,16,-373.954
112,16,-373.46
114,16,-372.931
116,16,-372.371
118,16,-371.782
120,16,-371.167
122,16,-370.53
124,16,-369.873
126,16,-369.201
128,16,-368.517
130,16,-367.825
132,16,-367.127
134,16,-366.427
136,16,-365.73
138,16,-365.037
140,16,-364.354
142,16,-363.682
144,16,-363.026
146,16,-362.388
148,16,-361.772
150,16,-361.179
152,16,-360.614
154,16,-360.078
156,16,-359.574
158,16,-359.104
160,16,-358.67
162,16,-358.275
164,16,-357.92
166,16,-357.606
168,16,-357.335
170,16,-357.108
172,16,-356.926
174,16,-356.79
176,16,-356.701
178,16,-356.658
180,16,-356.663
-180,18,-446.852
-178,18,-446.91
-176,18,-447.022
-174,18,-447.186
-172,18,-447.404
-170,18,-447.673
-168,18,-447.994
-166,18,-448.364
-164,18,-448.783
-162,18,-449.249
-160,18,-449.761
-158,18,-450.316
-156,18,-450.912
-154,18,-451.546
-152,18,-452.218
-150,18,-452.923
-148,18,-453.658
-146,18,-454.421
-144,18,-455.209
-142,18,-456.018
-140,18,-456.843
-138,18,-457.683
-136,18,-458.532
-134,18,-459.387
-132,18,-460.243
-130,18,-461.097
-128,18,-461.945
-126,18,-462.782
-124,18,-463.603
-122,18,-464.406
-120,18,-465.185
-118,18,-465.937
-116,18,-466.658
-114,18,-467.343
-112,18,-467.989
-110,18,-468.593
-108,18,-469.151
-106,18,-469.661
-104,18,-470.119
-102,18,-470.523
-100,18,-470.87
-98,18,-471.16
-96,18,-471.389
-94,18,-471.557
-92,18,-471.663
-90,18,-471.707
-88,18,-471.687
-86,18,-471.605
-84,18,-471.461
-82,18,-471.256
-80,18,-470.99
-78,18,-470.667
-76,18,-470.286
-74,18,-469.851
-72,18,-469.365
-70,18,-468.829
-68,18,-468.248
-66,18,-467.624
-64,18,-466.96
-62,18,-466.261
-60,18,-465.53
-58,18,-464.772
-56,18,-463.989
-54,18,-463.187
-52,18,-462.37
-50,18,-461.541
-48,18,-460.704
-46,18,-459.865
-44,18,-459.027
-42,18,-458.195
-40,18,-457.371
-38,18,-456.56
-36,18,-455.766
-34,18,-454.992
-32,18,-454.242
-30,18,-453.518
-28,18,-452.825
-26,18,-452.164
-24,18,-451.539
-22,18,-450.952
-20,18,-450.406
-18,18,-449.902
-16,18,-449.443
-14,18,-449.03
-12,18,-448.665
-10,18,-448.349
-8,18,-448.083
-6,18,-447.868
-4,18,-447.705
-2,18,-447.595
0,18,-447.538
2,18,-447.533
4,18,-447.581
6,18,-447.682
8,18,-447.835
10,18,-448.039
12,18,-448.294
14,18,-448.599
16,18,-448.952
18,18,-449.352
20,18,-449.797
22,18,-450.285
24,18,-450.815
26,18,-451.383
28,18,-451.989
30,18,-452.628
32,18,-453.298
34,18,-453.996
36,18,-454.719
38,18,-455.464
40,18,-456.227
42,18,-457.004
44,18,-457.791
46,18,-458.586
48,18,-459.383
50,18,-460.178
52,18,-460.968
54,18,-461.749
56,18,-462.515
58,18,-463.264
60,18,-463.991
62,18,-464.692
64,18,-465.363
66,18,-466.001
68,18,-466.601
70,18,-467.16
72,18,-467.676
74,18,-468.144
76,18,-468.563
78,18,-468.93
80,18,-469.242
82,18,-469.498
84,18,-469.696
86,18,-469.835
88,18,-469.914
90,18,-469.932
92,18,-469.89
94,18,-469.787
96,18,-469.624
98,18,-469.402
100,18,-469.123
102,18,-468.787
104,18,-468.397
106,18,-467.955
108,18,-467.464
110,18,-466.926
112,18,-466.344
114,18,-465.722
116,18,-465.063
118,18,-464.37
120,18,-463.648
122,18,-462.901
124,18,-462.132
126,18,-461.346
128,18,-460.546
130,18,-459.738
132,18,-458.924
134,18,-458.11
136,18,-457.299
138,18,-456.495
140,18,-455.702
142,18,-454.924
144,18,-454.165
146,18,-453.429
148,18,-452.717
150,18,-452.035
152,18,-451.384
154,18,-450.768
156,18,-450.189
158,18,-449.65
160,18,-449.153
162,18,-448.7
164,18,-448.294
166,18,-447.934
168,18,-447.624
170,18,-447.365
172,18,-447.156
174,18,-447.001
176,18,-446.898
178,18,-446.848
180,18,-446.852
-180,20,-545.399
-178,20,-545.462
-176,20,-545.582
-174,20,-545.76
-172,20,-545.995
-170,20,-546.287
-168,20,-546.634
-166,20,-547.036
-164,20,-547.491
-162,20,-547.998
-160,20,-548.555
-158,20,-549.16
-156,20,-549.81
-154,20,-550.504
-152,20,-551.24
-150,20,-552.013
-148,20,-552.821
-146,20,-553.661
-144,20,-554.53
-142,20,-555.423
-140,20,-556.337
-138,20,-557.268
-136,20,-558.212
-134,20,-559.163
-132,20,-560.118
-130,20,-561.072
-128,20,-562.021
-126,20,-562.958
-124,20,-563.881
-122,20,-564.783
-120,20,-565.661
-118,20,-566.509
-116,20,-567.322
-114,20,-568.097
-112,20,-568.828
-110,20,-569.513
-108,20,-570.146
-106,20,-570.724
-104,20,-571.244
-102,20,-571.703
-100,20,-572.098
-98,20,-572.427
-96,20,-572.688
-94,20,-572.879
-92,20,-572.999
-90,20,-573.048
-88,20,-573.025
-86,20,-572.931
-84,20,-572.766
-82,20,-572.531
-80,20,-572.228
-78,20,-571.858
-76,20,-571.424
-74,20,-570.929
-72,20,-570.376
-70,20,-569.767
-68,20,-569.107
-66,20,-568.4
-64,20,-567.649
-62,20,-566.858
-60,20,-566.033
-58,20,-565.178
-56,20,-564.297
-54,20,-563.396
-52,20,-562.479
-50,20,-561.55
-48,20,-560.616
-46,20,-559.679
-44,20,-558.746
-42,20,-557.82
-40,20,-556.906
-38,20,-556.008
-36,20,-555.13
-34,20,-554.276
-32,20,-553.45
-30,20,-552.655
-28,20,-551.894
-26,20,-551.17
-24,20,-550.487
-22,20,-549.846
-20,20,-549.25
-18,20,-548.701
-16,20,-548.202
-14,20,-547.753
-12,20,-547.357
-10,20,-547.015
-8,20,-546.727
-6,20,-546.494
-4,20,-546.318
-2,20,-546.199
0,20,-546.137
2,20,-546.133
4,20,-546.185
6,20,-546.295
8,20,-546.461
10,20,-546.683
12,20,-546.96
14,20,-547.291
16,20,-547.675
18,20,-548.111
20,20,-548.597
22,20,-549.13
24,20,-549.71
26,20,-550.333
28,20,-550.997
30,20,-551.7
32,20,-552.438
34,20,-553.209
36,20,-554.008
38,20,-554.833
40,20,-555.68
42,20,-556.544
44,20,-557.421
46,20,-558.307
48,20,-559.198
50,20,-560.09
52,20,-560.976
54,20,-561.854
56,20,-562.717
58,20,-563.562
60,20,-564.383
62,20,-565.177
64,20,-565.937
66,20,-566.661
68,20,-567.343
70,20,-567.979
72,20,-568.566
74,20,-569.101
76,20,-569.579
78,20,-569.997
80,20,-570.354
82,20,-570.647
84,20,-570.874
86,20,-571.034
88,20,-571.125
90,20,-571.147
92,20,-571.099
94,20,-570.982
96,20,-570.797
98,20,-570.545
100,20,-570.226
102,20,-569.844
104,20,-569.4
106,20,-568.897
108,20,-568.338
110,20,-567.726
112,20,-567.066
114,20,-566.36
116,20,-565.613
118,20,-564.83
120,20,-564.014
122,20,-563.171
124,20,-562.305
126,20,-561.42
128,20,-560.522
130,20,-559.615
132,20,-558.705
134,20,-557.795
136,20,-556.89
138,20,-555.995
140,20,-555.115
142,20,-554.252
144,20,-553.412
146,20,-552.597
148,20,-551.813
150,20,-551.061
152,20,-550.346
154,20,-549.67
156,20,-549.036
158,20,-548.447
160,20,-547.904
162,20,-547.41
164,20,-546.967
166,20,-546.576
168,20,-546.239
170,20,-545.956
172,20,-545.73
174,20,-545.561
176,20,-545.449
178,20,-545.395
180,20,-545.399
-180,22,-651.573
-178,22,-651.638
-176,22,-651.763
-174,22,-651.947
-172,22,-652.19
-170,22,-652.492
-168,22,-652.851
-166,22,-653.267
-164,22,-653.738
-162,22,-654.264
-160,22,-654.843
-158,22,-655.472
-156,22,-656.151
-154,22,-656.877
-152,22,-657.647
-150,22,-658.458
-148,22,-659.309
-146,22,-660.195
-144,22,-661.114
-142,22,-662.06
-140,22,-663.032
-138,22,-664.023
-136,22,-665.03
-134,22,-666.049
-132,22,-667.074
-130,22,-668.1
-128,22,-669.122
-126,22,-670.135
-124,22,-671.134
-122,22,-672.113
-120,22,-673.067
-118,22,-673.99
-116,22,-674.877
-114,22,-675.724
-112,22,-676.524
-110,22,-677.274
-108,22,-677.969
-106,22,-678.604
-104,22,-679.176
-102,22,-679.681
-100,22,-680.116
-98,22,-680.478
-96,22,-680.765
-94,22,-680.976
-92,22,-681.108
-90,22,-681.162
-88,22,-681.136
-86,22,-681.031
-84,22,-680.848
-82,22,-680.589
-80,22,-680.254
-78,22,-679.846
-76,22,-679.368
-74,22,-678.823
-72,22,-678.214
-70,22,-677.546
-68,22,-676.822
-66,22,-676.046
-64,22,-675.225
-62,22,-674.362
-60,22,-673.463
-58,22,-672.533
-56,22,-671.577
-54,22,-670.6
-52,22,-669.609
-50,22,-668.608
-48,22,-667.603
-46,22,-666.598
-44,22,-665.599
-42,22,-664.61
-40,22,-663.636
-38,22,-662.682
-36,22,-661.752
-34,22,-660.849
-32,22,-659.977
-30,22,-659.141
-28,22,-658.342
-26,22,-657.584
-24,22,-656.87
-22,22,-656.202
-20,22,-655.582
-18,22,-655.012
-16,22,-654.494
-14,22,-654.029
-12,22,-653.619
-10,22,-653.265
-8,22,-652.967
-6,22,-652.727
-4,22,-652.545
-2,22,-652.422
0,22,-652.357
2,22,-652.351
4,22,-652.404
6,22,-652.516
8,22,-652.686
10,22,-652.914
12,22,-653.199
14,22,-653.54
16,22,-653.937
18,22,-654.387
20,22,-654.891
22,22,-655.445
24,22,-656.049
26,22,-656.699
28,22,-657.394
30,22,-658.132
32,22,-658.908
34,22,-659.721
36,22,-660.566
38,22,-661.44
40,22,-662.34
42,22,-663.261
44,22,-664.199
46,22,-665.148
48,22,-666.105
50,22,-667.065
52,22,-668.022
54,22,-668.972
56,22,-669.908
58,22,-670.826
60,22,-671.72
62,22,-672.586
64,22,-673.417
66,22,-674.209
68,22,-674.958
70,22,-675.657
72,22,-676.303
74,22,-676.892
76,22,-677.419
78,22,-677.881
80,22,-678.276
82,22,-678.6
84,22,-678.852
86,22,-679.028
88,22,-679.13
90,22,-679.154
92,22,-679.102
94,22,-678.974
96,22,-678.769
98,22,-678.491
100,22,-678.14
102,22,-677.718
104,22,-677.229
106,22,-676.675
108,22,-676.06
110,22,-675.388
112,22,-674.664
114,22,-673.89
116,22,-673.073
118,22,-672.217
120,22,-671.328
122,22,-670.41
124,22,-669.469
126,22,-668.511
128,22,-667.54
130,22,-666.561
132,22,-665.581
134,22,-664.604
136,22,-663.635
138,22,-662.679
140,22,-661.74
142,22,-660.823
144,22,-659.932
146,22,-659.071
148,22,-658.244
150,22,-657.453
152,22,-656.703
154,22,-655.995
156,22,-655.333
158,22,-654.719
160,22,-654.155
162,22,-653.643
164,22,-653.184
166,22,-652.78
168,22,-652.433
170,22,-652.142
172,22,-651.91
174,22,-651.737
176,22,-651.623
178,22,-651.568
180,22,-651.573
-180,24,-764.579
-178,24,-764.645
-176,24,-764.768
-174,24,-764.949
-172,24,-765.188
-170,24,-765.483
-168,24,-765.835
-166,24,-766.243
-164,24,-766.707
-162,24,-767.224
-160,24,-767.794
-158,24,-768.417
-156,24,-769.089
-154,24,-769.81
-152,24,-770.578
-150,24,-771.39
-148,24,-772.243
-146,24,-773.136
-144,24,-774.063
-142,24,-775.023
-140,24,-776.011
-138,24,-777.023
-136,24,-778.055
-134,24,-779.102
-132,24,-780.158
-130,24,-781.22
-128,24,-782.281
-126,24,-783.335
-124,24,-784.378
-122,24,-785.402
-120,24,-786.403
-118,24,-787.374
-116,24,-788.31
-114,24,-789.205
-112,24,-790.052
-110,24,-790.848
-108,24,-791.586
-106,24,-792.262
-104,24,-792.871
-102,24,-793.41
-100,24,-793.875
-98,24,-794.262
-96,24,-794.569
-94,24,-794.794
-92,24,-794.935
-90,24,-794.992
-88,24,-794.964
-86,24,-794.852
-84,24,-794.656
-82,24,-794.378
-80,24,-794.02
-78,24,-793.584
-76,24,-793.073
-74,24,-792.492
-72,24,-791.844
-70,24,-791.133
-68,24,-790.365
-66,24,-789.544
-64,24,-788.676
-62,24,-787.766
-60,24,-786.82
-58,24,-785.844
-56,24,-784.843
-54,24,-783.824
-52,24,-782.793
-50,24,-781.754
-48,24,-780.715
-46,24,-779.679
-44,24,-778.652
-42,24,-777.64
-40,24,-776.647
-38,24,-775.677
-36,24,-774.734
-34,24,-773.822
-32,24,-772.945
-30,24,-772.107
-28,24,-771.308
-26,24,-770.553
-24,24,-769.844
-22,24,-769.182
-20,24,-768.57
-18,24,-768.009
-16,24,-767.499
-14,24,-767.043
-12,24,-766.641
-10,24,-766.295
-8,24,-766.003
-6,24,-765.768
-4,24,-765.589
-2,24,-765.467
0,24,-765.402
2,24,-765.393
4,24,-765.442
6,24,-765.547
8,24,-765.71
10,24,-765.928
12,24,-766.203
14,24,-766.533
16,24,-766.918
18,24,-767.357
20,24,-767.849
22,24,-768.393
24,24,-768.987
26,24,-769.63
28,24,-770.319
30,24,-771.053
32,24,-771.83
34,24,-772.645
36,24,-773.497
38,24,-774.381
40,24,-775.294
42,24,-776.233
44,24,-777.192
46,24,-778.167
48,24,-779.153
50,24,-780.145
52,24,-781.138
54,24,-782.126
56,24,-783.103
58,24,-784.064
60,24,-785.003
62,24,-785.914
64,24,-786.791
66,24,-787.629
68,24,-788.422
70,24,-789.164
72,24,-789.852
74,24,-790.479
76,24,-791.042
78,24,-791.536
80,24,-791.958
82,24,-792.305
84,24,-792.575
86,24,-792.765
88,24,-792.874
90,24,-792.9
92,24,-792.845
94,24,-792.707
96,24,-792.489
98,24,-792.191
100,24,-791.815
102,24,-791.365
104,24,-790.842
106,24,-790.252
108,24,-789.597
110,24,-788.882
112,24,-788.113
114,24,-787.294
116,24,-786.43
118,24,-785.527
120,24,-784.591
122,24,-783.628
124,24,-782.643
126,24,-781.642
128,24,-780.631
130,24,-779.616
132,24,-778.602
134,24,-777.595
136,24,-776.6
138,24,-775.622
140,24,-774.665
142,24,-773.733
144,24,-772.832
146,24,-771.964
148,24,-771.133
150,24,-770.342
152,24,-769.594
154,24,-768.891
156,24,-768.237
158,24,-767.631
160,24,-767.077
162,24,-766.576
164,24,-766.129
166,24,-765.736
168,24,-765.399
170,24,-765.119
172,24,-764.896
174,24,-764.73
176,24,-764.622
178,24,-764.572
180,24,-764.579
-180,26,-883.564
-178,26,-883.628
-176,26,-883.743
-174,26,-883.911
-172,26,-884.129
-170,26,-884.4
-168,26,-884.722
-166,26,-885.095
-164,26,-885.52
-162,26,-885.996
-160,26,-886.522
-158,26,-887.098
-156,26,-887.724
-154,26,-888.397
-152,26,-889.117
-150,26,-889.882
-148,26,-890.691
-146,26,-891.541
-144,26,-892.429
-142,26,-893.352
-140,26,-894.308
-138,26,-895.291
-136,26,-896.299
-134,26,-897.327
-132,26,-898.369
-130,26,-899.42
-128,26,-900.476
-126,26,-901.53
-124,26,-902.576
-122,26,-903.607
-120,26,-904.619
-118,26,-905.604
-116,26,-906.556
-114,26,-907.469
-112,26,-908.337
-110,26,-909.153
-108,26,-909.911
-106,26,-910.608
-104,26,-911.237
-102,26,-911.794
-100,26,-912.275
-98,26,-912.676
-96,26,-912.994
-94,26,-913.228
-92,26,-913.375
-90,26,-913.434
-88,26,-913.405
-86,26,-913.288
-84,26,-913.085
-82,26,-912.797
-80,26,-912.426
-78,26,-911.974
-76,26,-911.447
-74,26,-910.847
-72,26,-910.18
-70,26,-909.449
-68,26,-908.662
-66,26,-907.822
-64,26,-906.936
-62,26,-906.011
-60,26,-905.052
-58,26,-904.066
-56,26,-903.06
-54,26,-902.038
-52,26,-901.008
-50,26,-899.976
-48,26,-898.947
-46,26,-897.927
-44,26,-896.92
-42,26,-895.932
-40,26,-894.968
-38,26,-894.031
-36,26,-893.125
-34,26,-892.254
-32,26,-891.421
-30,26,-890.627
-28,26,-889.876
-26,26,-889.169
-24,26,-888.508
-22,26,-887.894
-20,26,-887.328
-18,26,-886.811
-16,26,-886.343
-14,26,-885.926
-12,26,-885.559
-10,26,-885.242
-8,26,-884.976
-6,26,-884.76
-4,26,-884.595
-2,26,-884.481
0,26,-884.418
2,26,-884.405
4,26,-884.444
6,26,-884.533
8,26,-884.673
10,26,-884.864
12,26,-885.106
14,26,-885.4
16,26,-885.744
18,26,-886.139
20,26,-886.584
22,26,-887.079
24,26,-887.623
26,26,-888.216
28,26,-888.856
30,26,-889.541
32,26,-890.27
34,26,-891.04
36,26,-891.85
38,26,-892.695
40,26,-893.574
42,26,-894.481
44,26,-895.414
46,26,-896.368
48,26,-897.337
50,26,-898.317
52,26,-899.303
54,26,-900.288
56,26,-901.266
58,26,-902.233
60,26,-903.18
62,26,-904.103
64,26,-904.995
66,26,-905.849
68,26,-906.66
70,26,-907.421
72,26,-908.128
74,26,-908.774
76,26,-909.354
78,26,-909.865
80,26,-910.303
82,26,-910.662
84,26,-910.942
86,26,-911.139
88,26,-911.252
90,26,-911.28
92,26,-911.222
94,26,-911.079
96,26,-910.852
98,26,-910.543
100,26,-910.154
102,26,-909.687
104,26,-909.147
106,26,-908.538
108,26,-907.863
110,26,-907.128
112,26,-906.339
114,26,-905.501
116,26,-904.62
118,26,-903.701
120,26,-902.753
122,26,-901.779
124,26,-900.788
126,26,-899.785
128,26,-898.777
130,26,-897.768
132,26,-896.766
134,26,-895.775
136,26,-894.8
138,26,-893.847
140,26,-892.92
142,26,-892.023
144,26,-891.16
146,26,-890.333
148,26,-889.547
150,26,-888.803
152,26,-888.103
154,26,-887.45
156,26,-886.845
158,26,-886.289
160,26,-885.783
162,26,-885.328
164,26,-884.925
166,26,-884.573
168,26,-884.273
170,26,-884.025
172,26,-883.829
174,26,-883.685
176,26,-883.593
178,26,-883.553
180,26,-883.564
-180,28,-1007.62
-178,28,-1007.68
-176,28,-1007.78
-174,28,-1007.92
-172,28,-1008.1
-170,28,-1008.33
-168,28,-1008.59
-166,28,-1008.9
-164,28,-1009.25
-162,28,-1009.65
-160,28,-1010.09
-158,28,-1010.57
-156,28,-1011.1
-154,28,-1011.68
-152,28,-1012.3
-150,28,-1012.96
-148,28,-1013.67
-146,28,-1014.42
-144,28,-1015.21
-142,28,-1016.04
-140,28,-1016.91
-138,28,-1017.81
-136,28,-1018.73
-134,28,-1019.69
-132,28,-1020.66
-130,28,-1021.65
-128,28,-1022.65
-126,28,-1023.65
-124,28,-1024.65
-122,28,-1025.64
-120,28,-1026.62
-118,28,-1027.58
-116,28,-1028.51
-114,28,-1029.41
-112,28,-1030.26
-110,28,-1031.07
-108,28,-1031.82
-106,28,-1032.51
-104,28,-1033.14
-102,28,-1033.7
-100,28,-1034.18
-98,28,-1034.58
-96,28,-1034.9
-94,28,-1035.14
-92,28,-1035.28
-90,28,-1035.34
-88,28,-1035.32
-86,28,-1035.2
-84,28,-1035
-82,28,-1034.71
-80,28,-1034.33
-78,28,-1033.88
-76,28,-1033.36
-74,28,-1032.76
-72,28,-1032.1
-70,28,-1031.38
-68,28,-1030.6
-66,28,-1029.77
-64,28,-1028.9
-62,28,-1028
-60,28,-1027.07
-58,28,-1026.12
-56,28,-1025.15
-54,28,-1024.17
-52,28,-1023.19
-50,28,-1022.22
-48,28,-1021.25
-46,28,-1020.3
-44,28,-1019.37
-42,28,-1018.47
-40,28,-1017.59
-38,28,-1016.74
-36,28,-1015.93
-34,28,-1015.16
-32,28,-1014.42
-30,28,-1013.73
-28,28,-1013.08
-26,28,-1012.47
-24,28,-1011.91
-22,28,-1011.39
-20,28,-1010.92
-18,28,-1010.49
-16,28,-1010.1
-14,28,-1009.76
-12,28,-1009.45
-10,28,-1009.19
-8,28,-1008.97
-6,28,-1008.8
-4,28,-1008.66
-2,28,-1008.56
0,28,-1008.5
2,28,-1008.48
4,28,-1008.5
6,28,-1008.56
8,28,-1008.66
10,28,-1008.81
12,28,-1008.99
14,28,-1009.22
16,28,-1009.49
18,28,-1009.8
20,28,-1010.16
22,28,-1010.56
24,28,-1011.01
26,28,-1011.5
28,28,-1012.04
30,28,-1012.62
32,28,-1013.25
34,28,-1013.92
36,28,-1014.63
38,28,-1015.38
40,28,-1016.17
42,28,-1016.99
44,28,-1017.84
46,28,-1018.71
48,28,-1019.61
50,28,-1020.53
52,28,-1021.46
54,28,-1022.39
56,28,-1023.32
58,28,-1024.25
60,28,-1025.16
62,28,-1026.06
64,28,-1026.93
66,28,-1027.76
68,28,-1028.56
70,28,-1029.31
72,28,-1030.01
74,28,-1030.65
76,28,-1031.23
78,28,-1031.74
80,28,-1032.17
82,28,-1032.53
84,28,-1032.81
86,28,-1033.01
88,28,-1033.12
90,28,-1033.15
92,28,-1033.09
94,28,-1032.95
96,28,-1032.72
98,28,-1032.41
100,28,-1032.02
102,28,-1031.55
104,28,-1031.01
106,28,-1030.41
108,28,-1029.74
110,28,-1029.01
112,28,-1028.23
114,28,-1027.4
116,28,-1026.54
118,28,-1025.64
120,28,-1024.72
122,28,-1023.78
124,28,-1022.83
126,28,-1021.87
128,28,-1020.91
130,28,-1019.96
132,28,-1019.03
134,28,-1018.1
136,28,-1017.21
138,28,-1016.33
140,28,-1015.49
142,28,-1014.69
144,28,-1013.92
146,28,-1013.19
148,28,-1012.51
